CountLine,OWN_LINE,CountLineCode,CountLineComment,CountSemicolon,CountStmt,MAJOR_LINE,SumCyclomatic,CountStmtExe,CountLineCodeExe,CountLineBlank,CountLineCodeDecl,CountStmtDecl,SumCyclomaticModified,SumCyclomaticStrict,CountClassCoupled,RatioCommentToCode,CountInput_Mean,CountOutput_Mean,CountInput_Max
494,0.759109311740891,281,167,153,193,1,52,110,183,50,95,83,52,55,1,0.59,7.28571428571429,6.28571428571429,16
162,1.0,21,123,9,13,0,3,3,3,18,10,10,3,3,1,5.86,1.0,1.0,1
60,1.0,10,36,6,7,0,4,0,0,14,8,7,4,4,0,3.6,1.25,1.0,2
441,0.977324263038549,194,174,99,122,2,22,70,85,73,71,52,22,26,22,0.9,6.0,8.85714285714286,19
170,0.964705882352941,100,46,30,37,1,8,15,51,24,39,22,8,8,4,0.46,6.66666666666667,4.5,18
325,0.981538461538462,202,75,117,130,1,21,68,121,53,75,62,13,21,23,0.37,7.16666666666667,5.66666666666667,9
541,0.868761552680222,363,151,265,302,0,36,218,287,27,84,84,36,36,8,0.42,0.933333333333333,8.66666666666667,3
431,0.807424593967517,212,169,113,148,5,35,94,119,55,55,54,35,36,19,0.8,4.375,8.75,10
71,1.0,34,24,23,27,0,3,14,19,13,13,13,3,3,4,0.71,1.0,3.66666666666667,2
611,1.0,417,91,237,251,0,13,209,378,103,54,42,13,13,4,0.22,1.6,4.9,4
247,0.975708502024291,106,111,38,54,1,14,20,37,30,39,34,15,14,14,1.05,2.08333333333333,2.5,7
132,0.583333333333333,18,98,10,11,2,8,0,0,16,16,11,8,8,4,5.44,1.25,0.75,3
147,1.0,69,62,23,35,0,13,20,35,16,18,15,13,13,3,0.9,2.75,3.25,7
646,1.0,487,116,100,107,0,6,65,430,43,47,42,6,6,4,0.24,2.33333333333333,3.33333333333333,4
173,0.965317919075145,16,143,8,9,1,2,0,0,14,14,9,2,2,2,8.94,1.0,0.5,1
263,0.661596958174905,159,69,57,83,1,29,56,91,44,44,27,27,35,13,0.43,5.71428571428571,2.71428571428571,26
443,1.0,323,65,177,222,0,44,150,219,55,92,72,44,44,5,0.2,3.37037037037037,4.55555555555556,7
44,0.863636363636364,16,20,2,3,0,0,0,11,8,14,3,0,0,0,1.25,0.0,0.0,0
529,0.618147448015123,284,170,84,122,3,36,68,148,77,81,54,36,38,26,0.6,5.11111111111111,6.22222222222222,15
71,0.915492957746479,39,16,10,17,0,6,6,10,16,15,11,6,6,0,0.41,3.4,2.0,5
344,0.936046511627907,194,101,93,124,3,30,61,105,51,69,63,30,33,20,0.52,3.0625,4.5625,12
174,0.96551724137931,86,71,18,32,1,16,18,51,17,14,14,13,16,0,0.83,3.7,1.6,7
347,0.951149425287356,308,33,156,157,4,0,0,155,6,307,157,0,0,0,0.11,0.0,0.0,0
231,1.0,119,54,52,76,0,23,45,63,58,38,31,23,23,3,0.45,3.8,3.4,10
237,0.974683544303797,148,39,87,107,1,22,69,94,50,36,38,22,25,7,0.26,3.6,9.0,5
126,0.849206349206349,43,68,20,27,2,6,11,17,15,21,16,6,6,1,1.58,2.2,2.6,5
44,1.0,14,22,8,11,0,2,3,4,8,8,8,2,2,1,1.57,0.5,2.5,1
56,0.785714285714286,20,29,10,14,1,4,5,6,7,9,9,4,4,2,1.45,5.33333333333333,2.33333333333333,7
232,0.948275862068966,79,119,42,59,2,17,31,37,35,28,28,17,21,10,1.51,3.36363636363636,3.63636363636364,11
168,1.0,79,56,59,73,0,14,37,47,33,30,36,14,14,6,0.71,1.8,4.8,3
1282,0.893915756630265,1060,81,392,662,7,274,507,631,148,190,155,274,291,20,0.08,11.2752293577982,3.53211009174312,96
363,0.96969696969697,230,80,68,112,3,43,66,85,53,56,46,43,45,15,0.35,2.25,3.2,9
186,0.967741935483871,86,78,51,57,1,5,23,67,24,36,34,5,5,2,0.91,9.33333333333333,6.0,16
167,1.0,67,83,36,48,0,11,19,29,17,33,29,11,11,3,1.24,1.83333333333333,2.66666666666667,3
136,0.955882352941177,69,28,41,52,1,10,21,34,39,32,31,10,10,0,0.41,3.4,5.4,7
299,1.0,83,189,41,65,0,22,30,34,27,39,35,22,22,4,2.28,15.6111111111111,1.16666666666667,207
219,0.5,97,86,51,71,1,19,37,42,36,30,34,19,19,14,0.89,3.42857142857143,4.14285714285714,6
3457,0.798611111111111,1759,1278,704,1072,11,379,667,906,448,458,405,379,407,66,0.73,2.92715231788079,4.18543046357616,26
682,0.853372434017595,342,293,189,235,0,44,132,221,55,132,103,44,50,5,0.86,3.52380952380952,6.38095238095238,6
113,1.0,11,92,8,9,0,6,0,0,10,10,9,6,6,3,8.36,4.66666666666667,1.0,9
162,0.91358024691358,26,106,23,24,2,16,0,0,30,25,24,16,16,6,4.08,3.25,0.75,26
447,0.561521252796421,293,104,156,218,4,62,148,178,58,74,70,62,67,12,0.35,5.16,3.48,19
348,0.85632183908046,34,248,21,22,3,12,0,3,66,32,22,12,12,4,7.29,13.75,0.666666666666667,55
314,0.923566878980892,185,75,73,114,1,41,67,84,66,49,47,41,41,12,0.41,4.34782608695652,2.30434782608696,10
32,1.0,12,16,9,10,0,5,0,0,4,10,10,5,5,4,1.33,0.0,0.8,0
57,0.894736842105263,8,38,5,6,0,3,0,0,11,6,6,3,3,0,4.75,1.66666666666667,1.0,2
803,1.0,582,47,179,347,0,167,171,192,175,222,176,167,167,5,0.08,1.55688622754491,2.9940119760479,173
106,1.0,22,76,10,16,0,5,7,8,8,9,9,5,5,0,3.45,1.0,1.4,2
546,1.0,360,76,155,174,0,19,118,298,110,74,56,19,19,8,0.21,0.666666666666667,4.94444444444444,3
1489,0.71188717259906,793,416,519,584,1,65,419,624,281,191,165,65,67,10,0.52,1.64102564102564,7.92307692307692,11
180,0.927777777777778,97,58,83,98,2,35,70,56,25,27,28,13,35,6,0.6,6.22222222222222,2.33333333333333,26
99,0.808080808080808,42,41,21,30,0,8,12,13,16,18,18,8,8,4,0.98,1.0,2.4,3
155,1.0,22,111,13,14,0,4,0,5,22,21,14,4,4,3,5.05,1.25,0.25,2
365,0.991780821917808,182,126,99,126,1,26,51,108,57,78,75,26,30,4,0.69,3.36363636363636,6.54545454545455,8
781,0.76056338028169,383,283,173,239,3,66,127,196,115,114,112,66,68,31,0.74,2.86363636363636,5.72727272727273,8
744,0.991935483870968,349,275,123,192,1,71,112,139,120,103,80,71,80,15,0.79,1.89795918367347,2.55102040816327,8
184,1.0,36,115,32,34,0,1,1,31,33,33,33,1,1,0,3.19,0.0,1.0,0
60,0.516666666666667,16,28,10,13,2,2,2,8,16,11,11,2,2,0,1.75,2.5,1.5,3
174,1.0,19,141,16,17,0,11,0,0,14,18,17,11,11,1,7.42,0.0,0.909090909090909,0
192,0.942708333333333,95,60,34,52,3,21,29,44,37,23,23,17,29,8,0.63,2.0,3.44444444444444,4
677,0.832592592592593,384,210,152,216,2,63,130,181,83,124,86,63,69,31,0.55,2.45,5.35,15
224,0.941964285714286,115,63,62,74,3,14,29,57,47,68,45,14,16,21,0.55,8.83333333333333,4.0,41
89,0.932584269662921,50,21,28,39,0,10,24,24,18,15,15,10,10,3,0.42,0.1,2.5,1
186,0.967741935483871,92,60,53,69,1,15,40,69,34,28,29,15,16,0,0.65,7.66666666666667,2.33333333333333,19
102,1.0,54,20,26,40,0,15,19,19,28,20,21,15,15,3,0.37,26.3636363636364,2.09090909090909,71
170,0.964705882352941,70,80,27,38,1,10,16,20,20,29,22,10,10,3,1.14,1.88888888888889,1.66666666666667,4
449,0.873051224944321,193,192,63,86,5,58,42,98,66,51,44,22,58,15,0.99,5.6875,2.8125,24
92,0.934782608695652,31,41,16,20,0,3,5,6,21,17,15,3,3,6,1.32,1.66666666666667,1.66666666666667,4
319,0.86833855799373,195,87,101,120,2,18,63,87,37,70,57,18,18,11,0.45,6.16666666666667,6.16666666666667,13
249,0.626506024096386,151,56,118,130,3,12,103,124,42,26,27,12,17,2,0.37,23.3333333333333,7.66666666666667,66
266,1.0,100,125,33,54,0,19,31,33,41,40,23,19,19,7,1.25,6.38461538461539,2.46153846153846,24
532,0.975563909774436,289,141,199,224,1,23,173,241,102,57,51,23,24,9,0.49,3.4,7.7,5
1908,0.630309386470897,809,868,315,487,6,179,332,445,232,215,155,170,189,38,1.07,4.60759493670886,4.27848101265823,49
122,1.0,46,53,24,30,0,5,10,13,23,23,20,5,5,3,1.15,1.4,2.8,4
124,0.870967741935484,16,91,13,14,1,12,0,0,17,14,14,12,12,0,5.69,2.33333333333333,0.75,10
108,0.62962962962963,40,51,22,29,0,6,10,22,22,24,19,6,6,0,1.27,3.0,2.0,4
151,1.0,71,35,25,49,0,18,33,35,47,16,16,18,18,4,0.49,1.77777777777778,2.44444444444444,3
376,0.571808510638298,95,248,31,32,4,23,0,0,33,94,32,23,23,26,2.61,1.0,1.0,4
69,0.478260869565217,26,24,22,24,0,1,0,21,19,24,24,1,1,0,0.92,0.0,1.0,0
120,0.95,43,61,18,26,0,7,9,11,16,19,17,7,7,4,1.42,2.4,1.6,4
69,0.753623188405797,9,48,6,7,0,5,0,0,12,7,7,5,5,0,5.33,0.0,0.8,0
986,0.720081135902637,683,281,386,492,4,146,369,523,82,127,123,108,148,17,0.41,10.4782608695652,10.4782608695652,21
282,0.74468085106383,139,106,66,91,1,25,43,58,37,52,48,25,26,18,0.76,5.25,4.875,10
30,0.8,5,15,2,3,0,0,0,0,10,4,3,0,0,0,3.0,0.0,0.0,0
204,0.970588235294118,96,69,50,77,1,26,44,49,39,27,33,26,27,3,0.72,4.27272727272727,2.90909090909091,7
2425,0.930309278350515,1126,1035,451,592,6,197,403,700,271,237,189,141,245,49,0.92,6.39583333333333,6.29166666666667,35
155,1.0,91,44,64,73,0,8,40,56,20,43,33,8,8,6,0.48,1.5,4.0,3
251,0.97609561752988,217,227,6,8,1,0,3,207,10,209,5,0,0,2,1.05,0.0,0.0,0
165,0.551515151515152,89,55,51,67,1,15,26,38,23,39,41,15,19,17,0.62,4.4,4.8,9
8610,0.82404181184669,5285,2751,2491,3406,15,1158,2664,3738,668,840,742,951,1285,73,0.52,9.35078534031414,8.27748691099476,57
116,0.78448275862069,46,53,20,28,0,7,16,29,17,12,12,7,7,0,1.15,2.57142857142857,1.85714285714286,3
323,0.981424148606811,123,148,52,76,1,23,35,42,52,42,41,23,23,18,1.2,1.46666666666667,3.46666666666667,5
51,0.882352941176471,10,30,7,8,0,3,0,0,11,8,8,3,3,2,3.0,3.66666666666667,1.0,6
867,0.823529411764706,444,314,154,227,6,98,139,255,109,102,88,73,120,32,0.71,6.96153846153846,4.26923076923077,33
41,0.853658536585366,14,17,4,7,0,1,2,3,10,5,5,2,1,0,1.21,1.0,1.0,1
257,1.0,155,77,89,118,0,29,73,101,25,47,45,27,29,7,0.5,8.0,4.83333333333333,12
413,0.915254237288136,194,156,84,124,3,41,66,86,67,68,58,39,42,11,0.8,2.40740740740741,2.22222222222222,9
108,1.0,60,32,32,44,0,11,25,38,16,19,19,11,11,5,0.53,1.75,3.75,3
255,0.992156862745098,178,41,75,102,1,26,61,97,36,67,41,26,28,5,0.23,3.5,4.71428571428571,5
1845,0.669376693766938,1245,425,509,723,10,238,505,781,257,294,218,217,252,40,0.34,5.20454545454545,3.21969696969697,28
386,1.0,267,35,94,169,0,74,74,74,84,118,95,74,74,15,0.13,1.36486486486486,2.40540540540541,6
1354,0.991754122938531,1063,125,879,929,2,49,823,915,215,114,106,49,51,14,0.12,7.0,11.0,32
138,0.905797101449275,73,28,38,55,1,18,33,40,37,22,22,18,18,3,0.38,2.5,6.0,4
34,0.676470588235294,8,15,6,7,0,4,0,0,11,7,7,4,4,2,1.88,1.0,0.0,1
113,0.920353982300885,59,24,31,49,1,17,34,34,31,15,15,17,18,0,0.41,2.875,2.375,6
285,0.978947368421053,62,177,22,42,1,19,19,19,46,23,23,19,19,1,2.85,0.0,1.84210526315789,0
665,0.57593984962406,451,107,297,314,0,16,278,407,119,37,36,16,16,8,0.24,0.9,4.5,2
795,0.979874213836478,471,226,197,275,3,76,156,243,105,165,119,76,78,34,0.48,5.75862068965517,5.17241379310345,15
198,1.0,84,86,43,60,0,16,37,47,28,22,23,16,18,0,1.02,3.25,3.75,4
1049,0.921830314585319,583,346,221,335,3,117,218,276,131,143,117,114,126,24,0.59,3.47368421052632,3.31578947368421,18
770,0.862337662337662,471,122,188,209,5,187,161,377,179,69,48,20,188,19,0.26,36.3333333333333,3.44444444444444,298
600,0.418333333333333,380,163,198,236,0,55,188,302,58,54,48,37,55,10,0.43,3.53846153846154,6.0,9
116,0.948275862068966,15,86,8,9,0,3,0,2,15,13,9,3,3,1,5.73,3.0,0.333333333333333,5
78,1.0,29,33,9,15,0,5,5,5,16,12,10,5,5,0,1.14,1.2,1.0,2
355,0.890140845070423,112,203,98,99,2,21,0,71,40,111,99,21,21,8,1.81,2.57142857142857,0.666666666666667,11
172,0.912790697674419,27,114,24,25,3,5,0,11,42,26,25,5,5,5,4.22,1.8,0.6,3
44,1.0,23,16,16,30,0,13,9,9,5,21,21,13,13,2,0.7,0.0,0.846153846153846,0
88,0.897727272727273,41,28,25,29,0,6,11,14,19,18,18,6,6,5,0.68,1.0,4.5,1
277,0.992779783393502,162,91,107,122,1,15,80,117,24,43,42,15,15,6,0.56,0.214285714285714,3.0,2
46,0.869565217391304,6,30,4,5,0,2,0,0,10,5,5,2,2,1,5.0,1.0,1.0,1
662,1.0,422,132,192,211,0,18,157,356,114,67,54,18,18,9,0.31,1.6,6.06666666666667,8
151,1.0,57,75,28,34,0,5,18,34,22,16,16,5,5,3,1.32,1.66666666666667,3.33333333333333,2
207,0.961352657004831,150,40,54,86,2,31,51,74,23,42,35,31,36,16,0.27,6.4,8.2,14
36,1.0,16,16,13,14,0,11,0,0,4,14,14,11,11,2,1.0,0.0,0.909090909090909,0
132,0.946969696969697,17,91,6,8,2,1,1,2,24,11,7,1,1,4,5.35,1.0,2.0,1
186,0.967741935483871,101,55,36,46,1,10,23,59,30,31,23,10,15,15,0.54,8.0,8.33333333333333,16
223,0.73542600896861,34,143,19,20,2,14,0,0,46,33,20,14,14,6,4.21,5.78571428571429,0.642857142857143,21
78,0.923076923076923,35,29,15,23,0,7,11,13,14,15,12,7,7,5,0.83,1.0,2.2,2
119,1.0,63,38,30,38,0,7,18,29,18,27,20,7,7,6,0.6,2.0,5.0,3
1159,0.981880931837791,588,427,194,317,3,126,208,275,148,139,109,126,145,13,0.73,3.77611940298507,2.73134328358209,70
134,1.0,32,74,16,21,0,4,8,11,28,15,13,4,4,1,2.31,2.33333333333333,2.33333333333333,3
172,1.0,27,121,15,16,0,6,0,3,24,26,16,6,6,5,4.48,1.0,0.0,1
24,1.0,6,16,3,6,0,2,2,2,2,4,4,2,2,0,2.67,1.0,1.0,1
627,0.926634768740032,94,445,90,91,2,66,0,0,88,92,91,66,66,23,4.73,4.93939393939394,0.590909090909091,66
173,1.0,49,103,21,34,0,12,13,13,21,23,21,12,12,3,2.1,5.08333333333333,1.58333333333333,11
146,1.0,89,33,39,58,0,18,41,61,26,17,17,18,18,5,0.37,7.33333333333333,6.0,16
221,0.968325791855204,70,127,40,52,1,12,30,38,24,24,22,12,12,3,1.81,3.42857142857143,4.0,6
87,0.988505747126437,31,41,12,18,1,5,8,10,15,11,10,5,5,2,1.32,2.2,2.2,4
142,0.950704225352113,48,83,25,39,2,13,24,23,11,14,15,13,13,1,1.73,4.0,2.28571428571429,6
25,1.0,7,16,4,5,0,3,0,0,2,5,5,3,3,1,2.29,0.0,1.0,0
322,1.0,194,90,102,120,0,17,80,152,38,41,40,17,17,7,0.46,1.36363636363636,3.09090909090909,5
1234,0.965964343598055,1032,86,427,506,2,78,418,881,151,491,88,78,84,7,0.08,4.47368421052632,5.15789473684211,14
554,0.729241877256318,408,81,140,193,0,49,97,292,65,211,96,49,49,11,0.2,1.96969696969697,2.90909090909091,8
134,0.955223880597015,18,99,11,12,1,9,0,0,17,16,12,9,9,1,5.5,1.77777777777778,0.888888888888889,11
261,0.973180076628352,176,53,92,110,1,30,86,117,33,27,24,18,30,15,0.3,16.0,12.3333333333333,36
93,0.731182795698925,50,25,40,44,0,3,22,29,18,24,22,3,3,7,0.5,1.0,5.0,2
114,0.947368421052632,43,53,22,33,0,10,18,18,18,15,15,10,10,3,1.23,1.66666666666667,3.33333333333333,4
95,0.936170212765957,38,39,17,24,0,6,10,12,18,17,14,6,6,5,1.03,2.66666666666667,2.0,4
504,0.986111111111111,288,148,119,169,2,52,115,144,81,66,54,52,59,15,0.51,4.61538461538461,6.15384615384615,15
158,0.905063291139241,64,64,31,41,1,9,10,12,30,34,31,9,9,5,1.0,1.625,1.625,4
69,1.0,8,48,6,7,0,5,0,0,13,7,7,5,5,0,6.0,0.0,1.0,0
228,1.0,120,69,68,85,0,16,51,80,40,38,34,16,17,7,0.57,3.33333333333333,4.33333333333333,8
113,0.973451327433628,65,34,39,48,2,10,21,34,16,25,27,10,11,3,0.52,0.714285714285714,3.57142857142857,2
382,0.958115183246073,206,122,89,119,2,29,77,116,63,46,42,29,30,13,0.59,6.0,7.9,14
118,0.949152542372881,39,61,19,27,0,7,12,12,18,17,15,7,7,2,1.56,1.85714285714286,2.14285714285714,3
558,0.620071684587814,247,260,97,142,2,54,108,182,61,43,34,45,67,20,1.05,8.8,13.0,20
116,0.939655172413793,40,57,14,21,0,6,9,11,19,13,12,6,6,4,1.43,2.0,1.8,4
195,0.979487179487179,73,88,34,46,1,12,21,40,34,23,25,12,12,5,1.21,3.125,3.0,8
249,0.959839357429719,111,110,59,76,2,16,38,44,28,40,38,16,16,5,0.99,1.93333333333333,3.2,8
212,0.962264150943396,132,73,48,62,2,63,52,111,28,12,10,13,66,4,0.55,22.75,1.75,45
141,0.609929078014184,56,66,18,34,4,13,15,18,19,27,19,13,13,6,1.18,3.66666666666667,2.33333333333333,6
684,1.0,325,300,151,228,0,57,155,200,59,74,73,57,61,13,0.92,3.30434782608696,5.60869565217391,7
2273,1.0,1428,581,902,1039,0,155,734,1180,290,339,305,154,166,12,0.41,3.16326530612245,7.02040816326531,11
70,0.528571428571429,42,16,21,25,0,5,13,17,12,20,12,3,5,2,0.38,5.5,4.0,6
541,0.988909426987061,286,157,134,198,1,65,119,169,98,86,79,65,68,11,0.55,4.89473684210526,4.78947368421053,11
585,0.98974358974359,377,73,222,292,1,107,179,274,143,100,113,83,109,14,0.19,5.5,7.72222222222222,18
30,1.0,10,16,7,8,0,3,0,0,4,8,8,3,3,2,1.6,0.0,0.0,0
238,0.76890756302521,101,111,45,59,3,14,31,37,26,40,28,14,15,15,1.1,4.0,5.16666666666667,9
272,0.334558823529412,148,91,64,94,4,29,50,70,40,59,44,29,29,18,0.61,4.76190476190476,2.28571428571429,10
1088,0.622242647058823,598,382,269,338,2,70,197,356,123,161,141,70,83,51,0.64,8.0,16.3,36
629,0.944356120826709,180,326,114,142,2,28,90,108,133,55,52,28,28,7,1.81,2.83333333333333,3.66666666666667,8
81,1.0,31,37,10,15,0,4,6,10,13,11,9,4,4,4,1.19,1.5,1.75,5
132,0.856060606060606,61,50,33,41,2,7,22,28,23,25,19,7,11,12,0.82,6.66666666666667,7.0,10
56,0.892857142857143,29,19,19,21,0,1,11,15,8,12,10,1,1,3,0.66,9.0,4.0,9
417,0.985611510791367,320,31,146,200,1,56,145,184,66,63,55,54,58,0,0.1,3.96,3.52,9
41,1.0,13,26,9,11,0,1,3,5,2,8,8,1,1,3,2.0,1.0,3.0,1
371,0.970350404312669,183,124,73,102,2,27,57,90,71,63,45,27,27,20,0.68,4.41666666666667,4.66666666666667,10
337,0.560830860534125,216,68,134,138,1,3,123,199,53,16,15,3,3,5,0.31,1.0,3.33333333333333,2
127,0.937007874015748,38,71,16,25,2,8,7,7,18,21,18,8,8,1,1.87,1.375,1.25,3
106,0.943396226415094,63,20,31,49,0,17,32,35,25,16,17,17,17,1,0.32,3.4,2.6,7
135,1.0,58,60,30,41,0,13,30,41,26,8,11,10,13,2,1.03,5.5,7.0,9
366,1.0,180,165,72,108,0,35,66,98,24,49,42,35,35,14,0.92,3.66666666666667,4.33333333333333,16
239,0.782426778242678,111,91,37,60,3,22,31,43,40,39,29,22,24,12,0.82,2.0,2.64285714285714,4
740,0.864864864864865,431,200,127,179,2,52,109,220,109,126,70,52,54,28,0.46,5.8125,7.125,21
129,0.953488372093023,62,46,19,26,1,8,13,30,21,21,13,8,8,3,0.74,5.2,3.6,14
247,0.813765182186235,178,56,175,176,5,0,0,174,17,176,176,0,0,0,0.31,0.0,0.0,0
64,1.0,18,33,13,15,0,1,6,6,13,10,9,1,1,0,1.83,10.0,7.0,10
69,0.898550724637681,22,26,13,17,1,3,12,13,21,5,5,3,3,0,1.18,2.0,5.5,4
40,0.85,7,22,4,5,0,0,0,0,11,5,5,0,0,0,3.14,0.0,0.0,0
127,0.94488188976378,68,31,27,31,2,3,20,51,29,13,11,3,3,1,0.46,7.0,6.66666666666667,18
238,0.966386554621849,124,78,71,95,1,25,51,60,36,38,44,25,27,3,0.63,1.85714285714286,5.28571428571429,2
96,0.927083333333333,20,60,11,12,0,4,0,1,16,19,12,4,4,8,3.0,1.75,1.0,2
86,1.0,6,72,3,4,0,1,0,0,8,4,4,1,1,1,12.0,8.0,1.0,8
45,0.866666666666667,12,24,7,9,0,1,0,3,9,10,9,1,1,5,2.0,2.0,2.0,2
444,0.734234234234234,230,164,80,120,1,39,55,80,51,77,65,39,39,17,0.71,6.0,2.42857142857143,33
170,0.964705882352941,50,96,24,29,1,5,14,26,24,16,15,5,5,5,1.92,10.0,5.5,13
79,1.0,37,29,18,23,0,4,10,13,15,16,13,4,4,2,0.78,1.75,2.75,4
61,0.901639344262295,4,46,2,3,0,1,0,0,11,3,3,1,1,2,11.5,2.0,1.0,2
127,1.0,45,53,31,38,0,8,15,28,29,22,23,8,8,3,1.18,2.0,4.0,2
94,1.0,29,48,16,22,0,5,14,17,20,7,8,5,5,2,1.66,4.0,5.0,6
100,0.94,41,34,19,28,0,9,15,21,25,14,13,9,9,0,0.83,3.75,2.5,7
193,1.0,100,76,57,67,0,10,32,56,22,36,35,10,11,9,0.76,10.3333333333333,10.6666666666667,13
324,0.941358024691358,239,40,128,154,2,32,112,156,47,41,42,28,36,8,0.17,4.85714285714286,8.57142857142857,10
488,1.0,335,100,186,249,0,62,169,242,69,79,80,59,62,7,0.3,6.0,6.6875,10
52,0.980769230769231,7,36,4,5,1,2,0,0,9,5,5,2,2,1,5.14,1.0,1.0,1
274,1.0,194,38,89,118,0,28,69,97,42,54,49,28,28,2,0.2,3.25,3.625,5
1486,0.917227456258412,949,426,546,643,0,96,384,689,183,329,259,96,103,1,0.45,9.27272727272727,6.77272727272727,33
390,0.933333333333333,167,165,62,88,3,25,41,66,60,68,47,25,26,14,0.99,2.30769230769231,2.15384615384615,14
551,1.0,336,112,140,236,0,94,142,155,103,98,94,94,94,8,0.33,1.93877551020408,2.89795918367347,17
52,0.846153846153846,11,30,9,10,1,0,0,7,11,10,10,0,0,1,2.73,0.0,0.0,0
212,0.910377358490566,124,59,35,48,4,12,23,58,29,41,25,12,12,19,0.48,7.75,5.25,21
128,0.953125,14,98,12,13,1,9,0,0,16,13,13,9,9,1,7.0,0.222222222222222,1.0,2
70,0.9,9,42,6,7,0,4,0,1,19,7,7,4,4,0,4.67,1.0,1.0,2
167,0.395209580838323,91,52,76,81,4,4,71,76,24,10,10,4,5,67,0.57,1.5,36.5,2
47,0.872340425531915,14,22,10,14,0,3,3,3,11,11,11,3,3,1,1.57,0.666666666666667,1.33333333333333,1
243,0.958847736625514,166,76,101,106,3,32,58,139,25,68,48,4,32,4,0.46,28.0,2.0,52
1527,0.612966601178782,960,366,421,531,1,112,405,645,243,210,126,112,112,7,0.38,7.19047619047619,6.57142857142857,17
87,0.86046511627907,51,20,15,24,0,8,13,19,16,12,11,8,8,5,0.39,1.0,5.0,2
486,0.551440329218107,328,132,122,163,3,42,104,190,49,76,59,42,47,19,0.4,7.58333333333333,6.25,22
73,1.0,53,16,49,78,0,28,27,27,4,51,51,28,28,11,0.3,0.0,1.0,0
444,0.925675675675676,265,122,143,168,1,24,92,161,59,114,76,24,24,8,0.46,3.66666666666667,8.06666666666667,9
53,1.0,24,15,12,18,0,5,6,6,14,12,12,5,5,1,0.62,1.4,1.4,3
225,0.906666666666667,96,100,21,30,2,8,6,6,29,72,24,8,8,11,1.04,0.0,0.875,0
326,0.904907975460123,179,109,53,78,1,24,36,92,38,43,42,24,24,6,0.61,1.30434782608696,1.60869565217391,14
123,0.951219512195122,50,51,24,33,1,8,12,14,22,23,21,8,8,2,1.02,2.14285714285714,2.0,6
180,0.922222222222222,102,38,60,74,3,18,32,53,40,50,42,15,18,15,0.37,1.625,4.25,4
513,1.0,260,226,139,176,0,38,101,161,28,90,75,38,38,13,0.87,3.8125,5.125,9
57,0.894736842105263,21,22,10,13,0,2,3,9,14,12,10,2,2,8,1.05,33.0,4.0,33
199,0.969849246231156,85,80,34,40,1,5,14,32,34,47,26,5,5,9,0.94,5.2,3.8,20
261,1.0,186,48,93,103,0,9,73,93,27,91,30,9,9,3,0.26,11.0,4.22222222222222,16
454,0.958149779735683,238,137,120,159,4,38,61,88,79,112,98,38,42,40,0.58,2.36,2.44,13
325,0.944615384615385,136,146,59,81,2,21,45,66,45,39,36,21,22,25,1.07,2.58333333333333,5.33333333333333,6
381,0.976377952755906,211,109,116,129,2,19,61,141,66,82,68,13,19,20,0.52,11.25,11.0,18
155,0.954838709677419,56,70,22,32,2,11,19,29,29,14,13,11,11,1,1.25,5.66666666666667,4.66666666666667,11
49,0.489795918367347,19,17,9,14,0,4,6,8,13,8,8,4,4,0,0.89,1.5,1.75,2
138,1.0,13,116,10,11,0,6,0,0,9,12,11,6,6,2,8.92,0.0,0.666666666666667,0
368,0.983695652173913,205,119,67,92,1,24,26,52,44,116,66,24,24,36,0.58,3.21052631578947,1.78947368421053,13
752,0.992021276595745,355,280,127,199,1,72,117,146,117,105,82,72,81,15,0.79,1.91836734693878,2.57142857142857,8
216,0.972222222222222,103,94,63,80,1,24,57,70,19,22,23,16,25,1,0.91,3.6,3.6,12
4619,0.929205455726348,2560,1553,963,1335,7,397,889,1481,514,552,446,397,461,70,0.61,4.93333333333333,7.72222222222222,34
41,0.853658536585366,5,26,2,3,0,0,0,0,10,3,3,0,0,0,5.2,0.0,0.0,0
99,0.939393939393939,42,44,18,27,0,8,14,15,15,13,13,8,9,2,1.05,2.0,4.0,3
35,1.0,17,16,14,15,0,13,0,0,2,15,15,13,13,1,0.94,0.0,0.846153846153846,0
92,0.934782608695652,47,22,26,37,0,10,20,22,24,17,17,10,10,4,0.47,4.57142857142857,2.85714285714286,6
156,1.0,76,57,16,25,0,8,11,34,23,27,14,8,8,3,0.75,3.5,2.5,12
767,0.786179921773142,482,156,219,311,2,95,193,240,129,134,118,95,104,30,0.32,4.65384615384615,6.03846153846154,17
684,1.0,385,173,198,285,0,84,165,196,126,131,120,84,84,11,0.45,3.43181818181818,3.79545454545455,8
125,0.944,53,44,32,38,2,5,14,15,28,28,24,5,5,11,0.83,4.66666666666667,4.66666666666667,9
2431,0.888065843621399,1800,263,1020,1164,2,156,932,1575,383,487,232,149,160,14,0.15,2.52,7.0,20
119,1.0,58,37,43,48,0,4,30,35,24,22,18,4,4,5,0.64,2.0,3.75,5
306,0.980392156862745,171,92,87,111,1,25,71,92,43,44,40,23,25,13,0.54,6.85714285714286,8.0,13
277,1.0,27,224,25,26,0,21,0,3,26,26,26,21,21,1,8.3,0.0,1.0,0
54,0.87037037037037,15,25,8,10,1,1,1,3,14,10,9,1,1,2,1.67,2.0,2.0,2
167,0.910179640718563,80,42,36,53,3,16,32,43,47,21,21,16,17,13,0.53,4.8,3.8,10
