CountLineCodeExe,CountLineCode,CountStmt,CountStmtExe,CountSemicolon,RatioCommentToCode,CountLine,MaxNesting_Mean,CountPath_Mean,SumCyclomatic,OWN_LINE,CountLineComment,CountLineCodeDecl,CountStmtDecl,SumCyclomaticStrict,CountPath_Max,CountLineBlank,CountInput_Mean,OWN_COMMIT,CountInput_Max
41,73,31,22,27,0.16,92,0.428571428571429,4.2,23,0.978260869565217,12,27,9,23,19,7,4.6,0.0,20
22,58,43,24,29,0.43,100,0.666666666666667,1.44444444444444,13,1.0,25,23,19,13,3,17,2.55555555555556,0.0,4
224,397,290,142,199,0.28,587,0.974358974358974,216.75,79,0.304940374787053,113,158,148,87,6805,78,2.53125,0.5,7
25,55,37,15,28,0.4,84,0.8,3.0,8,0.988095238095238,22,27,22,10,4,7,4.66666666666667,0.0,6
14451,19992,15708,13294,12200,0.0,23054,1.39191290824261,21.7632398753894,3311,0.342109829096903,45,2221,2414,3312,520,3017,5.16043613707165,0.4,17
425,623,389,237,279,0.3,911,1.75,74.25,109,0.358946212952799,187,180,152,128,1399,101,6.8,0.333333333333333,24
561,866,603,451,406,0.07,1013,0.533333333333333,170.819444444444,230,0.544916090819348,58,166,152,258,10240,116,6.52777777777778,0.5,35
186,309,206,97,183,0.13,389,1.4,7.125,60,0.943444730077121,41,127,109,61,24,39,8.0,0.0,18
116,184,97,47,85,0.29,250,1.28571428571429,4.0,20,0.384,53,84,50,20,11,13,8.6,0.0,14
2057,2300,1910,1667,0,0.13,2788,0.99163179916318,128.572115384615,645,0.37661406025825,305,243,243,645,18433,305,0.0,0.5,0
253,434,297,206,192,0.11,541,0.795918367346939,4.08888888888889,114,0.530499075785582,47,99,91,126,32,70,2.66666666666667,0.0,10
9,32,23,8,16,0.53,61,0.428571428571429,1.2,6,1.0,17,16,15,6,2,12,2.6,0.0,6
6,21,15,6,9,1.57,62,0.0,1.0,5,1.0,33,9,9,5,1,8,1.8,0.0,3
43,79,61,29,38,0.86,164,2.33333333333333,9.75,18,0.75609756097561,68,30,32,18,28,17,2.25,0.0,3
86,151,108,58,88,0.21,204,2.6,93.0,23,1.0,31,55,50,26,240,24,9.66666666666667,0.0,21
6,9,9,6,0,2.0,29,1.0,4.0,0,0.620689655172414,18,3,3,0,4,2,0.0,1.0,0
6,21,12,4,8,1.14,51,0.75,1.5,3,0.941176470588235,24,12,8,3,2,6,1.0,0.0,2
0,3,2,0,1,7.33,27,0.0,0.0,0,1.0,22,2,2,0,0,2,0.0,0.0,0
57,87,62,38,48,0.29,122,1.8,8.0,13,0.680327868852459,25,24,24,13,15,10,3.33333333333333,0.0,4
42,76,58,33,46,0.3,110,2.8,4.33333333333333,11,0.581818181818182,23,25,25,12,8,11,5.66666666666667,0.0,8
18,53,40,18,27,0.98,121,0.230769230769231,1.09090909090909,12,0.355371900826446,52,23,22,12,2,16,1.90909090909091,1.0,5
3,15,10,2,7,2.67,62,0.0,1.0,2,0.661290322580645,40,9,8,2,1,7,2.0,0.0,2
92,179,136,73,99,0.32,265,1.28571428571429,9.16666666666667,32,0.471698113207547,57,65,63,38,86,31,3.66666666666667,1.0,14
9,30,22,9,14,1.33,81,0.0,1.0,7,0.987654320987654,40,13,13,7,1,11,2.71428571428571,0.0,4
59,116,83,42,61,0.23,168,0.764705882352941,1.88888888888889,17,0.43452380952381,27,44,41,17,4,25,10.1111111111111,0.0,73
3,13,10,3,7,1.54,41,0.0,1.0,2,1.0,20,7,7,2,1,8,3.0,0.0,4
29,60,38,22,28,0.5,101,1.0,2.5,10,0.584158415841584,30,25,16,10,5,11,2.5,0.0,4
25,74,53,25,34,0.47,139,0.0,1.0,18,0.920863309352518,35,30,28,18,1,30,2.22222222222222,1.0,10
25,52,38,16,25,0.5,89,1.0,1.83333333333333,11,0.97752808988764,26,22,22,12,4,11,1.5,0.0,3
28,39,21,12,15,0.82,86,1.25,2.5,6,0.976744186046512,32,24,9,8,3,12,26.0,0.0,47
0,8,5,0,4,4.25,46,0.0,1.0,2,1.0,34,7,5,2,1,4,1.0,1.0,1
3,16,10,3,7,1.31,43,0.0,1.0,2,1.0,21,10,7,2,1,6,1.5,0.0,2
9,38,28,5,20,0.76,76,0.0,1.0,5,0.736842105263158,29,25,23,5,1,9,0.8,0.0,2
78,110,83,60,63,0.56,185,1.57142857142857,21.2,25,0.518918918918919,62,21,23,26,91,13,5.4,0.0,11
55,139,104,47,67,0.19,204,0.181818181818182,1.12903225806452,36,0.622549019607843,26,56,57,40,2,40,4.96774193548387,0.0,47
29,65,45,22,32,0.48,110,0.777777777777778,1.71428571428571,12,0.545454545454545,31,29,23,12,2,14,3.0,0.0,4
112,161,158,109,0,0.24,259,0.208333333333333,1.15909090909091,50,1.0,39,49,49,50,4,59,0.0,0.0,0
4,24,13,2,10,0.71,46,0.0,1.0,2,1.0,17,19,11,2,1,5,1.0,0.0,1
5,20,15,5,11,1.15,53,0.0,1.0,3,1.0,23,11,10,3,1,10,3.0,0.0,5
18,53,35,14,27,0.4,85,0.571428571428571,1.4,7,0.705882352941177,21,28,21,7,2,11,3.4,0.0,7
20,65,44,19,30,0.63,131,0.0,1.0,13,1.0,41,32,25,13,1,25,1.92307692307692,0.0,7
85,151,112,61,81,0.64,278,0.9375,9.35714285714286,30,0.737410071942446,96,52,51,39,108,31,3.78571428571429,1.0,12
19,47,32,14,25,0.64,87,0.8,2.0,6,0.839080459770115,30,25,18,6,3,10,3.66666666666667,0.0,5
16,40,28,16,18,0.53,70,0.857142857142857,1.8,9,0.528571428571429,21,14,12,13,2,9,2.4,0.0,3
10,18,14,4,11,1.39,49,1.0,2.0,2,1.0,25,12,10,2,2,6,5.0,0.0,5
0,1,1,0,1,20.0,22,0.0,0.0,0,1.0,20,1,1,0,0,1,0.0,0.0,0
87,179,110,55,79,0.17,238,0.761904761904762,2.26666666666667,34,0.65546218487395,31,72,55,34,12,28,3.73333333333333,0.0,12
20,51,39,13,32,0.33,77,0.8,2.0,6,1.0,17,31,26,6,3,9,2.66666666666667,0.0,5
46,73,40,19,34,0.41,114,0.8,5.0,15,0.526315789473684,30,35,21,15,12,11,10.0,0.0,25
3,18,14,2,11,3.11,84,0.0,1.0,5,0.702380952380952,56,13,12,5,1,10,2.8,1.0,8
16,29,27,12,25,0.59,58,0.0,1.0,1,1.0,17,15,15,1,1,12,4.0,0.0,4
29,85,62,29,40,1.04,200,0.0,1.0,21,0.955,88,35,33,21,1,27,1.9047619047619,1.0,10
135,227,135,82,96,0.26,324,0.947368421052632,5.625,41,0.361111111111111,60,82,53,41,63,37,11.375,0.0,43
46,117,85,41,50,0.53,218,0.192307692307692,1.29166666666667,31,0.756880733944954,62,44,44,31,4,39,2.75,0.0,8
6,28,17,6,10,1.11,68,0.0,1.0,7,0.970588235294118,31,15,11,7,1,9,5.33333333333333,0.0,13
7,18,12,4,7,1.33,51,0.0,1.0,4,0.411764705882353,24,8,8,4,1,9,2.75,0.0,4
37,77,58,23,48,0.23,109,1.6,3.66666666666667,9,1.0,18,39,35,9,4,14,3.66666666666667,0.0,5
2,11,8,2,5,2.18,41,0.0,1.0,2,0.902439024390244,24,6,6,2,1,6,1.0,0.0,1
12,41,28,10,18,1.22,107,0.0,1.0,9,0.962616822429907,50,21,18,9,1,16,1.66666666666667,1.0,4
15,43,29,13,17,1.09,104,0.272727272727273,1.22222222222222,11,0.471153846153846,47,17,16,11,3,14,6.0,1.0,20
197,283,204,87,176,0.23,413,0.736842105263158,2.08333333333333,24,0.966101694915254,66,149,117,25,7,64,2.41666666666667,0.0,6
46,90,60,35,40,0.89,184,1.08333333333333,1.9,20,0.5,80,25,25,20,3,14,1.6,0.0,2
76,87,77,66,0,0.24,123,0.916666666666667,3.71428571428571,20,1.0,21,11,11,20,11,15,0.0,0.0,0
0,2,2,0,0,2.5,9,0.0,1.0,0,1.0,5,2,2,0,1,2,0.0,0.0,0
49,129,85,35,58,0.24,193,0.315789473684211,10.0,23,0.72020725388601,31,60,50,25,136,33,2.73333333333333,0.0,10
58,114,76,41,50,0.34,184,1.53846153846154,2.72727272727273,25,0.96195652173913,39,41,35,33,12,31,2.45454545454545,0.5,5
32,91,57,23,36,0.36,157,0.0,1.0,20,0.337579617834395,33,40,34,20,1,34,9.4,0.0,40
196,324,213,124,162,0.2,424,2.0,257.444444444444,58,0.995283018867924,64,106,89,65,1920,37,5.55555555555556,0.0,12
8,25,21,8,18,0.68,46,0.0,1.0,2,1.0,17,14,13,2,1,4,4.5,0.0,9
209,363,197,114,130,0.17,462,1.82608695652174,29.25,60,1.0,61,114,83,62,534,38,4.5,1.0,11
12,36,22,9,14,0.69,73,0.375,1.2,6,1.0,25,16,13,6,2,12,3.4,0.0,7
12,30,22,10,16,0.77,64,0.5,1.25,5,0.921875,23,13,12,5,2,11,3.25,0.0,5
42,84,57,33,38,0.92,175,0.833333333333333,1.8,18,0.262857142857143,77,24,24,19,2,14,1.6,0.0,2
16,43,30,12,18,0.47,76,0.8,1.28571428571429,11,1.0,20,20,18,11,3,13,2.0,0.0,3
0,4,3,0,2,5.5,29,0.0,1.0,1,1.0,22,3,3,1,1,3,8.0,0.0,8
9,21,14,7,10,0.81,42,1.0,3.0,3,1.0,17,10,7,5,3,4,2.0,1.0,2
42,75,61,27,48,0.47,127,1.5,2.5,10,0.78740157480315,35,32,34,10,4,17,3.25,1.0,5
11,28,24,9,18,1.57,81,1.2,1.66666666666667,6,1.0,44,14,15,6,3,9,10.3333333333333,0.0,27
2,9,6,2,3,0.11,14,0.0,1.0,2,1.0,1,4,4,2,1,4,2.0,0.0,2
1,1,1,1,0,0.0,1,0.0,1.0,0,1.0,0,0,0,0,1,0,0.0,0.0,0
14,32,27,13,22,0.94,70,0.0,1.0,4,1.0,30,14,14,4,1,8,2.5,0.0,4
5,24,13,5,7,0.83,51,0.0,1.0,6,0.901960784313726,20,13,8,6,1,7,1.0,0.0,1
22,65,47,22,30,0.45,120,0.0,1.0,16,1.0,29,26,25,16,1,26,1.6875,0.0,8
31,58,26,13,17,0.5,93,1.6,5.5,15,0.591397849462366,29,19,13,15,8,8,7.5,0.0,12
10,27,18,8,11,1.44,75,0.5,1.5,6,0.626666666666667,39,11,10,6,3,9,6.75,1.0,19
10,22,17,8,8,0.95,48,2.0,3.0,6,0.708333333333333,21,7,9,6,3,5,1.0,0.0,1
25,74,53,25,34,0.47,139,0.0,1.0,18,0.928057553956835,35,30,28,18,1,30,2.55555555555556,1.0,10
14,40,27,13,17,0.42,69,0.0,1.0,11,1.0,17,17,14,11,1,12,1.55555555555556,0.0,3
20,47,36,17,24,0.89,100,0.4,1.5,12,0.74,42,18,19,12,4,11,2.5,0.0,6
44,62,39,29,31,0.32,87,1.5,6.5,13,1.0,20,12,10,13,12,5,12.0,0.0,24
21,35,25,11,18,0.83,76,2.25,2.5,5,1.0,29,14,14,5,4,12,1.5,0.0,2
48,70,49,33,41,0.29,96,1.5,6.5,13,1.0,20,18,16,14,12,6,12.5,0.0,25
99,174,124,59,99,0.21,242,1.36363636363636,4.77777777777778,24,0.669421487603306,36,79,65,27,25,32,6.0,1.0,19
7,20,14,5,10,1.1,47,0.75,1.5,3,1.0,22,10,9,3,2,5,1.5,0.0,2
13,34,24,11,15,0.65,69,0.714285714285714,1.6,8,1.0,22,14,13,8,2,13,3.4,0.0,7
71,124,90,57,53,0.62,222,1.30769230769231,7.36363636363636,27,0.842342342342342,77,28,33,27,65,24,3.0,0.0,9
48,133,96,39,62,0.74,270,0.194444444444444,1.0,33,0.5,98,60,57,33,1,39,2.24242424242424,0.0,8
0,8,7,0,6,2.12,30,0.0,1.0,2,1.0,17,7,7,2,1,5,8.0,0.0,15
40,61,44,22,34,0.61,113,2.25,6.0,8,0.663716814159292,37,23,22,8,11,15,5.5,0.0,11
27,40,32,14,22,0.53,66,3.0,10.0,7,1.0,21,17,18,7,10,5,4.0,0.0,4
5,24,13,5,7,0.83,51,0.0,1.0,6,0.901960784313726,20,13,8,6,1,7,1.0,0.0,1
53,101,70,41,53,0.39,159,1.0,5.57142857142857,17,0.371069182389937,39,36,29,20,34,19,3.71428571428571,1.0,15
42,67,51,31,36,0.57,123,3.0,80.5,13,0.520325203252033,38,20,20,16,160,18,4.0,0.0,6
16,37,28,16,19,1.54,105,0.0,1.0,8,0.6,57,12,12,8,1,11,2.25,0.0,5
52,151,108,43,68,1.3,403,0.0789473684210526,1.1,37,0.997518610421836,196,68,65,37,6,56,2.9,1.0,7
16,49,34,13,22,0.98,113,0.0,1.0,11,0.769911504424779,48,24,21,11,1,16,1.54545454545455,0.0,4
19,61,40,15,25,0.44,104,0.375,1.08333333333333,13,0.855769230769231,27,30,25,14,2,17,8.25,0.0,29
3,16,10,3,7,1.31,43,0.0,1.0,2,1.0,21,10,7,2,1,6,2.0,0.0,2
0,4,2,0,2,5.25,27,0.0,0.0,2,0.740740740740741,21,4,2,2,0,2,0.0,0.0,0
9,26,17,7,11,0.85,59,0.0,1.0,5,0.389830508474576,22,13,10,5,1,11,1.6,0.0,2
92,157,114,76,83,0.26,218,3.0,10.0,31,0.587155963302752,41,36,38,31,30,21,5.6,1.0,11
0,9,8,0,7,5.78,71,0.0,1.0,4,0.802816901408451,52,8,8,4,1,10,6.75,0.0,7
44,81,62,40,44,0.47,131,0.642857142857143,1.41666666666667,17,0.519083969465649,38,22,22,17,3,14,16.0833333333333,0.0,51
7,30,16,7,9,0.67,59,0.0,1.0,8,0.474576271186441,20,16,9,8,1,9,1.33333333333333,0.0,2
103,172,167,102,0,0.39,326,0.222222222222222,1.17307692307692,59,1.0,67,69,65,59,4,87,0.0,0.0,0
0,5,4,0,3,5.8,37,0.0,1.0,2,0.864864864864865,29,4,4,2,1,3,1.0,0.0,1
48,70,49,33,41,0.29,97,1.5,6.5,13,1.0,20,18,16,14,12,7,12.5,0.0,25
11,38,25,10,14,1.87,131,0.25,1.11111111111111,10,0.656488549618321,71,16,15,10,2,22,0.222222222222222,1.0,2
18,39,31,8,28,1.08,90,0.0,1.0,2,0.9,42,24,23,2,1,9,1.0,0.0,1
2,15,7,1,5,1.13,37,0.0,1.0,1,1.0,17,12,6,1,1,5,3.0,0.0,3
0,6,5,0,4,4.17,36,0.0,1.0,1,0.916666666666667,25,5,5,1,1,5,1.0,0.0,1
3,13,10,3,7,1.54,40,0.0,1.0,2,1.0,20,7,7,2,1,7,3.0,0.0,4
41,69,56,27,51,0.61,126,0.6,2.0,6,0.992063492063492,42,31,29,6,4,15,4.0,1.0,7
5,20,12,4,8,1.05,48,0.75,1.5,3,0.625,21,12,8,3,2,7,1.0,0.0,2
18,55,38,16,22,0.62,105,0.428571428571429,1.18181818181818,14,1.0,34,24,22,14,3,16,1.90909090909091,1.0,5
20,49,33,14,26,0.73,96,0.8,2.0,6,0.760416666666667,36,27,19,8,3,11,5.33333333333333,0.0,8
0,10,6,0,5,3.3,49,0.0,1.0,1,0.591836734693878,33,9,6,1,1,6,1.0,0.0,1
84,204,144,79,88,0.22,295,0.590909090909091,1.36111111111111,61,0.884745762711864,45,65,65,61,4,46,1.66666666666667,0.0,4
1,7,5,1,3,2.71,31,0.0,1.0,1,1.0,19,4,4,1,1,5,2.0,0.0,2
13,42,31,13,20,1.69,132,0.0,1.0,10,0.492424242424242,71,18,18,10,1,19,3.2,0.0,8
18,54,37,15,24,1.09,129,0.0,1.0,12,0.426356589147287,59,26,22,12,1,16,1.66666666666667,0.0,4
0,8,7,0,6,3.75,43,0.0,1.0,1,0.86046511627907,30,7,7,1,1,5,1.0,0.0,1
0,4,3,0,2,5.0,28,0.0,1.0,1,1.0,20,3,3,1,1,4,0.0,0.0,0
0,13,12,0,11,2.62,56,0.0,1.0,4,0.982142857142857,34,12,12,4,1,9,0.25,0.5,1
88,160,130,56,102,0.42,258,1.57142857142857,18.2,23,1.0,68,75,74,25,79,32,4.6,0.0,9
12,44,30,12,21,0.45,76,0.0,1.0,8,0.894736842105263,20,23,18,8,1,12,1.5,0.0,3
12,42,28,12,15,0.69,83,0.0,1.0,10,0.542168674698795,29,17,16,10,1,12,5.1,0.0,18
3,13,10,3,7,1.54,39,0.0,1.0,2,1.0,20,7,7,2,1,6,2.5,1.0,3
0,10,8,0,6,3.0,45,0.0,1.0,2,1.0,30,9,8,2,1,6,0.0,0.0,0
67,183,122,51,76,0.19,271,0.617647058823529,1.48387096774194,42,0.512915129151292,35,85,71,42,9,53,3.29032258064516,1.0,15
5,22,18,4,14,0.77,48,0.333333333333333,1.0,3,1.0,17,14,14,3,1,9,2.66666666666667,0.0,3
75,141,102,62,72,0.55,248,0.434782608695652,1.6,29,0.834677419354839,78,44,40,31,6,29,4.3,0.0,8
5,16,11,4,6,1.5,48,0.0,1.0,4,0.416666666666667,24,7,7,4,1,8,2.5,0.0,7
6,19,16,3,14,0.89,42,0.0,1.0,1,1.0,17,14,13,1,1,6,2.0,0.0,2
0,3,2,0,1,6.67,25,0.0,0.0,0,0.96,20,2,2,0,0,2,0.0,0.0,0
0,5,4,0,3,4.2,29,0.0,1.0,1,0.724137931034483,21,4,4,1,1,3,1.0,0.0,1
42,77,63,37,56,0.22,107,0.6,3.33333333333333,6,1.0,17,30,26,6,8,13,5.0,0.0,8
8,29,21,8,14,1.93,97,0.0,1.0,6,0.65979381443299,56,14,13,6,1,12,4.33333333333333,0.0,9
7,25,17,5,10,0.84,56,0.0,1.0,6,0.392857142857143,21,13,12,6,1,10,1.5,0.0,2
22,52,38,16,30,0.42,85,0.666666666666667,2.0,7,0.435294117647059,22,26,22,7,4,11,3.25,0.0,6
16,40,28,16,18,0.53,70,0.857142857142857,1.8,9,0.514285714285714,21,14,12,9,2,9,1.6,0.0,2
2,9,6,2,3,0.11,14,0.0,1.0,2,1.0,1,4,4,2,1,4,2.0,0.0,2
68,140,93,46,64,0.26,228,0.944444444444444,2.2,22,1.0,37,59,47,22,3,51,1.2,1.0,4
0,7,5,0,4,4.71,44,0.0,1.0,1,0.977272727272727,33,6,5,1,1,4,1.0,0.0,1
2,9,6,2,3,0.11,14,0.0,1.0,2,1.0,1,4,4,2,1,4,2.0,0.0,2
19,64,43,19,28,0.41,115,0.0,1.0,14,1.0,26,30,24,14,1,25,1.78571428571429,0.0,7
3,36,30,3,26,1.64,117,0.0,1.0,12,0.786324786324786,59,29,27,12,1,22,1.16666666666667,1.0,3
56,151,99,46,70,0.22,221,0.230769230769231,1.17391304347826,28,0.610859728506787,33,72,53,30,2,37,3.0,0.0,11
418,471,408,355,0,0.06,535,1.28,5.34883720930233,144,1.0,28,53,53,144,18,59,0.0,0.0,0
9,29,22,9,15,0.69,58,0.0,1.0,6,1.0,20,13,13,6,1,9,2.66666666666667,0.0,5
58,74,22,16,15,0.89,113,0.6,3.33333333333333,6,1.0,66,8,6,6,8,13,0.0,0.0,0
3,10,7,3,4,2.1,35,1.0,2.0,2,0.914285714285714,21,4,4,2,2,4,1.0,0.0,1
13,38,26,10,20,0.55,66,0.8,1.66666666666667,5,1.0,21,21,16,5,2,7,2.66666666666667,0.0,3
19,82,46,14,32,0.35,127,0.416666666666667,1.375,11,1.0,29,53,32,12,2,16,2.0,1.0,4
43,93,57,26,42,0.31,142,1.42857142857143,4.2,14,1.0,29,40,31,15,12,20,3.2,1.0,5
43,77,59,17,52,0.38,123,0.8,1.66666666666667,5,1.0,29,53,42,5,2,17,4.33333333333333,0.0,5
2,9,6,2,3,0.11,14,0.0,1.0,2,1.0,1,4,4,2,1,4,2.0,0.0,2
0,2,2,0,2,43.0,132,0.0,0.0,0,1.0,86,2,2,0,0,19,0.0,0.0,0
4,13,9,3,5,2.15,48,0.0,1.0,3,0.5,28,6,6,3,1,7,4.0,0.0,8
75,117,67,25,57,0.43,190,1.5,3.75,11,0.883597883597884,50,44,42,15,12,23,5.5,0.0,13
10,20,16,8,11,1.05,46,2.0,3.0,3,1.0,21,7,8,3,3,5,4.0,1.0,4
1,9,7,1,5,3.22,44,0.0,1.0,2,1.0,29,6,6,2,1,6,1.0,1.0,1
37,76,54,21,41,0.61,143,0.4,2.0,10,0.713286713286713,46,39,33,11,6,21,1.5,0.0,4
2,9,6,2,3,0.11,14,0.0,1.0,2,1.0,1,4,4,2,1,4,2.0,0.0,2
7,24,18,5,12,0.71,49,0.0,1.0,5,1.0,17,13,13,5,1,8,4.2,0.0,10
85,160,112,47,79,0.45,270,1.0625,3.8,24,0.588888888888889,72,71,65,28,21,38,1.4,0.0,3
0,5,4,0,3,4.4,32,0.0,1.0,1,0.875,22,4,4,1,1,5,1.0,1.0,1
1240,1544,944,868,684,0.01,1604,1.60526315789474,73.2222222222222,502,0.956982543640898,12,117,76,512,2233,48,5.88888888888889,0.0,20
84,251,170,78,116,0.27,395,0.113207547169811,1.03921568627451,53,0.89620253164557,69,120,92,53,3,75,1.27450980392157,1.0,3
17,44,30,11,24,0.48,73,0.6,1.66666666666667,5,1.0,21,25,19,5,3,8,3.0,0.0,4
4,14,10,4,6,1.43,41,0.0,1.0,3,0.853658536585366,20,6,6,3,1,7,16.3333333333333,0.0,47
142,233,196,138,169,0.14,315,0.0,1.0,24,1.0,33,67,58,24,1,49,3.08333333333333,1.0,16
51,128,85,36,63,0.39,204,0.666666666666667,2.0,24,0.71078431372549,50,62,49,26,9,27,2.21428571428571,0.0,7
5,23,15,4,9,1.0,56,0.0,1.0,5,0.714285714285714,23,13,11,5,1,10,1.6,0.0,4
10,26,19,6,14,0.65,52,1.5,2.0,4,0.942307692307692,17,14,13,4,3,9,2.5,1.0,3
189,286,231,150,156,0.73,533,0.405405405405405,2.14705882352941,73,1.0,209,79,81,75,16,40,4.67647058823529,0.0,19
2,9,6,2,3,0.11,14,0.0,1.0,2,1.0,1,4,4,2,1,4,2.0,0.0,2
0,5,4,0,3,4.6,31,0.0,1.0,1,0.967741935483871,23,4,4,1,1,3,19.0,0.0,19
27,57,39,23,22,0.63,105,1.45454545454545,2.0,17,0.723809523809524,36,18,16,17,7,12,2.0,0.0,4
4,24,14,4,9,0.83,50,0.0,1.0,6,0.9,20,15,10,6,1,6,1.25,0.0,2
11,57,37,10,26,0.37,93,0.0,1.0,10,0.860215053763441,21,36,27,10,1,15,1.9,1.0,2
0,5,4,0,3,5.8,37,0.0,1.0,2,0.864864864864865,29,4,4,2,1,3,1.0,0.0,1
2,10,7,2,4,2.6,43,0.0,1.0,2,1.0,26,5,5,2,1,7,1.5,1.0,2
5,20,12,4,8,1.05,47,0.75,1.5,3,0.617021276595745,21,12,8,3,2,6,1.0,0.0,2
21,65,44,18,29,1.09,155,0.0,1.0,14,0.896774193548387,71,32,26,14,1,19,1.71428571428571,1.0,5
4,23,16,3,12,0.74,47,0.0,1.0,4,1.0,17,17,13,4,1,7,1.66666666666667,0.0,3
6,24,13,4,9,0.88,51,0.75,1.5,3,0.411764705882353,21,15,9,3,2,6,1.0,0.0,2
17,35,23,10,16,1.11,82,1.0,2.0,6,0.939024390243902,39,18,13,6,2,8,5.33333333333333,1.0,7
0,4,3,0,2,7.25,34,0.0,1.0,1,0.911764705882353,29,3,3,1,1,1,6.0,0.0,6
1,8,6,1,4,3.75,41,0.0,1.0,1,0.585365853658537,30,5,5,1,1,3,0.0,0.0,0
21,41,36,15,33,0.46,72,0.0,1.0,2,1.0,19,23,21,2,1,12,3.5,0.0,5
159,192,168,137,0,0.17,270,1.8695652173913,3.11111111111111,50,1.0,32,33,31,50,9,47,0.0,0.0,0
7,25,19,7,13,0.96,59,0.0,1.0,5,1.0,24,12,12,5,1,10,1.8,0.0,3
12,39,28,12,17,0.77,82,0.0,1.0,10,0.682926829268293,30,16,16,10,1,13,2.3,0.0,4
22,78,50,21,33,0.56,146,0.0,1.0,16,0.541095890410959,44,40,29,16,1,24,2.125,0.0,12
247,390,284,138,208,0.15,494,1.57142857142857,3976.07142857143,69,0.91497975708502,60,157,146,74,55634,44,2.71428571428571,0.0,8
1,7,5,1,3,3.0,32,0.0,1.0,1,0.84375,21,4,4,1,1,4,2.0,0.0,2
16,41,34,6,30,0.8,87,1.75,2.0,2,1.0,33,31,28,2,2,13,1.0,0.0,1
5,25,13,5,7,0.8,52,0.0,1.0,6,0.884615384615385,20,14,8,6,1,7,1.0,0.0,1
124,193,150,70,117,0.4,297,1.6,6.0,30,0.579124579124579,78,84,80,31,55,34,2.66666666666667,0.0,7
29,82,51,13,43,0.41,132,0.625,1.4,7,0.537878787878788,34,55,38,7,2,16,2.0,0.666666666666667,4
88,146,108,64,74,0.65,267,1.69230769230769,3.1,29,0.400749063670412,95,42,44,34,6,26,3.8,1.0,6
2,9,6,2,3,0.11,14,0.0,1.0,2,1.0,1,4,4,2,1,4,2.0,0.0,2
0,4,3,0,2,7.0,37,0.0,1.0,1,1.0,28,3,3,1,1,5,1.0,0.0,1
3,13,10,3,7,1.54,39,0.0,1.0,2,1.0,20,7,7,2,1,6,2.5,1.0,3
19,61,40,15,25,0.43,103,0.2,1.08333333333333,13,0.844660194174757,26,30,25,14,2,17,8.58333333333333,0.0,31
36,76,61,19,49,0.76,158,0.75,2.2,11,0.525316455696203,58,44,42,12,4,24,4.2,0.0,9
149,469,306,147,192,0.66,918,0.0,1.0,113,0.37037037037037,310,208,159,113,1,139,2.80530973451327,0.333333333333333,36
10,24,17,3,13,0.96,54,0.75,1.5,3,0.888888888888889,23,17,14,3,2,8,2.0,1.0,4
0,22,19,0,19,1.68,73,0.5,0.0,0,1.0,37,19,19,0,0,10,0.0,0.0,0
27,63,48,22,38,0.27,89,1.8,3.66666666666667,9,1.0,17,32,26,9,6,9,2.33333333333333,0.0,3
14,38,25,10,18,0.76,79,0.8,2.0,6,0.759493670886076,29,20,15,6,3,12,2.0,0.0,3
13,38,27,5,22,1.05,87,0.375,1.33333333333333,4,0.988505747126437,40,24,22,4,2,9,1.0,0.0,2
181,304,173,103,127,0.23,409,1.52941176470588,186.363636363636,55,0.995110024449878,70,96,70,62,2016,39,4.36363636363636,0.0,11
28,82,59,28,38,0.56,161,0.0,1.0,20,0.925465838509317,46,33,31,20,1,33,2.2,1.0,11
92,264,180,88,121,0.8,541,0.0461538461538462,0.983606557377049,64,0.473197781885397,210,114,92,64,4,67,2.14754098360656,1.0,9
0,4,2,0,1,7.5,36,0.0,0.0,0,1.0,30,3,2,0,0,2,0.0,0.0,0
4,13,8,1,6,2.46,51,0.0,1.0,1,0.647058823529412,32,8,7,1,1,6,7.0,0.0,7
9,32,24,9,16,0.53,59,0.4,1.0,7,1.0,17,15,15,7,1,10,1.85714285714286,0.0,5
4,24,14,4,9,0.83,50,0.0,1.0,6,0.9,20,15,10,6,1,6,1.25,0.0,2
1,1,1,1,0,18.0,20,0.0,1.0,0,1.0,18,0,0,0,1,1,0.0,0.0,0
111,205,153,68,113,0.35,309,1.13333333333333,9.8,35,0.776699029126214,71,90,85,44,79,33,2.1,0.0,6
30,57,43,21,34,0.3,84,1.0,2.66666666666667,9,1.0,17,27,22,11,4,10,3.33333333333333,1.0,5
31,58,26,13,17,0.48,92,1.6,5.5,15,0.576086956521739,28,19,13,15,8,8,7.5,0.0,12
20,61,40,14,25,0.48,109,0.2,1.08333333333333,17,0.844036697247706,29,31,26,17,2,20,14.1666666666667,0.0,61
0,5,4,0,3,4.6,31,0.0,1.0,1,0.967741935483871,23,4,4,1,1,3,31.0,0.0,31
274,419,421,331,326,0.32,616,0.875,3.48387096774194,127,1.0,135,82,44,127,13,91,5.09677419354839,0.0,12
22,58,42,21,24,0.19,85,0.714285714285714,1.41666666666667,18,0.647058823529412,11,21,21,18,4,16,8.58333333333333,0.0,34
89,136,125,78,0,0.15,205,0.191489361702128,1.38636363636364,60,1.0,20,47,47,60,18,49,0.0,0.0,0
31,48,43,30,38,0.58,84,0.0,1.0,4,1.0,28,13,13,4,1,8,2.5,0.0,4
