CountLineCodeDecl,CountStmtDecl,CountStmt,CountSemicolon,CountOutput_Max,Added_lines,CountLineCode,CountLineBlank,CountLineCodeExe,CountLine,Del_lines,CountPath_Mean,CountInput_Mean,COMM,CountPath_Max,CountDeclMethodProtected,CountOutput_Mean,OWN_LINE,RatioCommentToCode,OWN_COMMIT
15,15,23,14,3,212,44,14,10,106,0,1.1000000000000008,0.4000000000000002,2,2,0,0.8999999999999995,0.3113207547169809,1.09,0.5
32,27,41,31,7,329,77,13,20,147,36,1.375,1.25,5,3,4,3.5,0.448979591836735,0.7400000000000001,0.2000000000000001
22,21,34,26,10,263,57,10,18,119,25,1.6000000000000003,3.6,4,3,0,4.799999999999999,0.6554621848739501,0.9099999999999998,0.5
5,5,6,4,3,76,10,4,2,38,0,1.0,0.0,2,1,0,3.0000000000000004,0.6138945119208268,2.4179166666666654,0.5
20,17,29,19,7,193,42,14,20,96,0,1.1257812499999995,2.3916666666666666,2,1,0,2.822395833333333,0.9638214779549472,0.9324999999999994,0.5026041666666665
28,30,56,49,17,247,80,11,40,119,9,1.5,2.25,5,2,0,9.25,0.7142857142857135,0.3499999999999998,0.4000000000000001
7,7,8,6,1,128,12,4,3,63,0,0.9999999999999998,1.809523809523809,2,0,0,1.529761904761905,0.8014212525806343,3.845892857142859,0.4374999999999997
3,3,4,2,1,74,8,1,1,37,0,1.0,5.0,2,1,0,1.0,0.3783783783783779,3.5,0.5
6,6,6,5,1,136,7,5,0,65,9,1.0,0.8457446808510634,3,1,0,0.5744680851063823,0.5665219763277123,6.912765957446812,0.3031914893617016
13,13,13,12,1,217,15,10,0,108,0,1.0,0.0659722222222222,2,1,0,0.6193181818181814,0.8401101443527266,5.376458333333339,0.5
17,17,68,61,15,295,90,18,63,146,2,1.1035087719298249,0.8307017543859648,3,1,0,6.667543859649117,0.6709679126466295,0.434473684210526,0.3311403508771923
26,24,33,27,5,245,54,10,19,122,0,2.0,3.600000000000003,2,3,0,4.971428571428569,0.6899729858573016,1.0771428571428574,0.5
31,32,47,39,10,190,77,5,37,110,9,1.1666666666666703,1.5,5,2,1,4.333333333333329,0.9636363636363644,0.3600000000000001,0.5999999999999996
9,9,9,8,0,136,11,7,0,68,0,1.0,1.0,2,1,0,0.0,0.7352941176470591,4.549999999999997,0.5
5,5,7,4,1,95,12,3,2,47,1,1.0,2.188405797101449,2,1,0,1.5434782608695643,0.6648550724637688,2.437101449275358,0.5857487922705318
10,9,11,8,3,112,23,5,12,55,0,1.0,0.0,2,1,1,2.5,0.267857142857143,1.17,0.5
8,8,12,8,3,123,15,7,4,58,5,1.0,2.3333333333333295,3,1,0,1.6666666666666696,0.9830508474576268,2.3999999999999995,0.333333333333333
49,49,88,57,8,761,169,28,59,379,3,2.47368421052632,3.7894736842105288,3,20,0,2.05263157894737,0.387862796833773,1.08,0.6666666666666672
18,18,36,21,5,424,72,16,22,211,0,1.1347692307692334,2.6695384615384645,2,2,0,2.2418461538461525,0.814953130938978,1.7220000000000002,0.4933333333333333
19,19,19,18,1,306,21,15,0,153,0,1.0,1.1538461538461495,2,1,0,0.384615384615385,0.620915032679739,5.57,0.5
3,3,3,2,0,64,4,1,0,31,0,1.0,1.5675675675675678,2,1,0,0.587837837837838,0.5103086892401406,5.443310810810809,0.4707207207207208
21,20,50,35,13,365,93,18,41,183,1,6.397587719298251,3.5642543859649103,3,19,0,5.810745614035085,0.7252391402352983,0.7572368421052634,0.5679824561403508
10,10,15,11,4,113,23,3,7,57,56,1.5,1.0,3,2,1,3.0,1.0,1.35,1.0
31,29,46,37,8,268,76,14,33,133,1,1.3859649122806987,2.2531328320801975,2,2,1,3.887218045112781,0.7344074863205691,0.5721052631578946,0.56140350877193
20,21,49,33,15,330,86,16,40,168,10,8.312499999999998,4.6249999999999964,5,36,0,4.999999999999998,0.6270226253852615,0.7512500000000001,0.3571428571428574
5,5,6,4,3,62,8,2,1,31,0,1.0,1.0,2,1,0,3.0,0.4838709677419348,2.6199999999999997,0.5
9,8,17,13,5,135,27,5,9,67,0,1.3611111111111112,0.8009259259259243,2,2,0,2.74537037037037,0.7333206606405818,1.2627777777777778,0.4467592592592589
27,36,70,47,5,554,119,26,47,269,10,1.4357142857142855,2.292857142857142,4,2,2,2.4428571428571426,0.6754683252742478,1.0299999999999994,0.2602040816326531
19,17,38,33,19,257,53,19,32,125,7,1.0,2.75,6,1,0,10.5,0.4719999999999996,1.0,0.3333333333333327
5,5,7,5,4,83,11,4,2,41,0,0.9999999999999994,0.0,2,0,0,4.225490196078431,0.7144906743185075,2.203333333333334,0.5049019607843139
20,20,40,27,4,250,75,11,23,125,0,2.799999999999998,2.799999999999998,2,6,0,2.799999999999998,0.6799999999999999,0.5199999999999996,0.5
12,14,43,36,14,223,61,13,34,110,3,1.0,0.5,3,1,0,7.0,0.7636363636363638,0.59,0.333333333333333
9,9,13,8,3,168,23,7,4,84,0,1.0,1.75,2,1,1,2.25,0.7619047619047623,2.3500000000000005,0.5
32,32,52,41,12,171,79,15,31,153,18,2.2156862745098005,1.9607843137254923,2,5,0,6.372549019607841,0.966142270861833,0.7276470588235289,0.9117647058823528
9,9,13,9,3,128,21,6,5,64,0,1.0,2.0,2,1,0,2.3333333333333286,0.671875,1.7599999999999998,0.5
5,5,9,7,2,126,17,4,6,52,18,0.9999999999999998,1.3773584905660377,5,0,0,2.1132075471698113,0.6649701661022415,1.9215094339622647,0.4754716981132074
12,11,15,11,3,150,38,7,23,74,0,1.0,0.0,2,1,2,2.0,0.3466666666666669,0.8200000000000001,0.5
3,3,3,2,0,64,5,2,0,32,0,0.1538461538461538,0.1538461538461538,2,0,0,0.1153846153846153,0.8925824175824177,4.812692307692308,0.5
8,8,8,7,1,126,10,7,0,63,0,1.0,1.3333333333333297,2,1,0,0.5,0.7301587301587298,4.6,0.5
5,5,5,3,1,70,9,3,1,35,0,1.0,0.0,2,1,0,1.0,1.0,2.5600000000000005,0.5
10,16,30,19,4,310,56,15,23,155,0,1.11111111111111,2.0,2,2,0,2.555555555555558,0.4000000000000001,1.5,0.5
7,7,17,15,19,122,26,4,16,61,0,1.0,4.0,2,1,0,19.0,0.9180327868852456,1.1900000000000004,0.5
5,5,5,3,1,74,9,4,1,37,0,1.0,0.0,2,1,0,1.0,0.6512226512226515,2.6700000000000013,0.5
14,14,28,17,3,231,52,11,17,113,3,1.4285714285714302,2.8571428571428603,4,2,0,1.8571428571428603,0.7631578947368421,0.9600000000000004,0.25
6,6,8,6,4,84,12,4,3,41,0,1.0,3.444444444444445,2,1,0,4.688888888888888,0.6916319660151203,1.928888888888888,0.4648148148148148
13,13,24,16,9,189,43,12,17,92,3,3.487179487179485,2.17948717948718,3,7,0,5.897435897435896,0.4673611111111112,0.824615384615385,0.6794871794871797
13,14,26,22,16,139,37,7,18,69,0,1.2826086956521736,0.2971014492753626,2,1,0,8.413043478260864,0.6894573725515284,0.6730434782608692,0.5
52,51,93,80,25,454,124,33,65,219,13,1.661375661375659,3.285714285714282,3,3,0,9.690476190476158,0.6424742499508862,0.505,0.333333333333333
11,11,16,11,4,161,25,7,6,80,0,1.0,2.7428861788617898,2,1,0,2.972560975609755,0.630358230401394,1.8602439024390252,0.5
29,31,65,45,10,552,118,26,50,277,10,1.8999999999999997,3.9,7,4,3,3.299999999999998,0.512635379061372,1.1299999999999992,0.2857142857142858
14,12,21,15,3,225,37,10,10,112,0,1.7058823529411766,3.5529411764705885,2,3,1,3.1999999999999993,0.8375508512156088,1.725294117647059,0.4852941176470588
11,11,16,11,4,164,28,7,6,81,1,1.2967171717171724,2.4520202020202033,2,1,0,2.2512626262626267,0.6290684624017956,1.613787878787879,0.4494949494949491
13,16,24,19,4,140,36,8,15,70,0,1.0,1.5,2,1,0,2.5,0.7285714285714291,0.7200000000000002,0.5
22,22,48,31,14,415,96,17,37,207,1,2.4444444444444415,2.6666666666666714,3,12,6,3.5555555555555585,0.5265700483091789,0.9800000000000004,0.333333333333333
7,7,8,6,2,102,15,4,3,50,0,1.0,1.1384615384615386,2,0,0,1.853846153846154,0.5653787485503424,2.042999999999999,0.4679487179487182
7,7,30,26,4,164,38,10,23,82,0,1.0,0.6666666666666672,2,1,0,2.66666666666667,0.8048780487804877,0.8900000000000001,0.5
4,4,4,3,0,67,6,2,0,33,0,1.0,1.0,2,1,0,0.5333333333333333,0.4632142857142858,3.845333333333332,0.5
5,5,6,3,1,86,11,4,1,42,0,1.0,0.5,2,1,0,1.0,0.346683893195521,2.2814814814814803,0.4814814814814817
15,15,36,22,4,279,65,15,25,139,0,6.670833333333332,4.495833333333334,2,15,0,2.7,0.7859503135636217,0.8987500000000003,0.5
21,18,23,18,14,204,37,11,15,100,4,2.0,2.0,4,3,0,7.5,0.8899999999999999,1.41,0.5
11,11,17,11,5,147,27,8,7,72,2,1.0705128205128194,1.5641025641025643,2,1,0,3.1096153846153833,0.6644318073729849,1.331153846153847,0.421474358974359
23,20,29,23,6,203,48,12,21,100,0,1.0,0.7583333333333333,2,1,1,2.858333333333333,0.5717606630280976,0.855,0.4722222222222221
5,5,6,4,2,78,10,4,2,39,0,1.0,4.0,2,1,0,2.0,0.7179487179487176,2.5,0.5
27,32,63,42,6,486,111,26,44,243,2,1.8646913580246935,2.582962962962962,2,5,0,2.581234567901235,0.7452035904353717,0.9328888888888892,0.459259259259259
3,3,3,2,0,27,5,3,0,27,0,0.0,0.0,1,0,0,0.0,1.0,3.7999999999999985,1.0
23,21,53,36,9,448,99,15,44,223,0,1.6000000000000003,3.5,2,3,1,3.599999999999998,0.5044642857142864,1.1,0.5
14,15,25,17,5,227,41,10,13,113,0,1.1158854166666647,5.0945312500000055,1,1,1,2.7539062499999996,0.5330862156765249,1.5107812500000009,0.4999999999999998
15,14,14,13,0,220,17,11,0,108,2,1.0,2.2846153846153854,3,0,0,0.7403846153846154,0.5792696886446894,4.86057692307692,0.2932692307692304
37,38,65,50,8,402,109,24,49,205,4,1.0811965811965798,1.46153846153846,3,2,2,3.662393162393163,0.5461100295623332,0.6533333333333334,0.3333333333333333
15,16,30,26,9,162,42,10,22,80,1,1.2899999999999998,0.4299999999999997,2,1,0,5.029999999999999,0.7334335839598991,0.6643999999999994,0.3333333333333326
35,35,53,33,4,509,92,30,24,253,1,1.0,1.21052631578947,3,1,0,1.4210526315789502,0.8897637795275591,1.42,0.666666666666667
23,23,23,22,1,350,25,19,0,172,6,1.0,1.8571428571428603,3,1,0,0.4285714285714289,0.4767441860465118,5.120000000000001,0.333333333333333
10,12,17,14,3,113,25,6,10,56,1,1.0,0.6831501831501824,2,1,0,3.0970695970695985,0.653649921507064,0.9393406593406594,0.454212454212454
6,6,8,5,2,99,15,3,2,50,0,0.9999999999999996,1.765432098765432,2,0,0,2.197530864197531,0.5743092286292283,2.041185185185184,0.5012345679012344
8,8,10,7,2,134,16,4,3,52,30,1.0,2.5,5,1,1,1.5,0.5961538461538463,2.0,0.5999999999999996
18,18,44,39,15,204,63,10,38,101,2,8.0,2.0,3,8,0,15.0,0.99009900990099,0.4399999999999999,0.333333333333333
11,12,19,16,7,136,26,10,12,64,6,1.0294117647058818,0.1176470588235294,4,1,0,5.980392156862745,0.6643652880475015,1.081764705882352,0.3794117647058825
18,19,32,26,8,93,48,17,21,93,0,1.0,1.0,1,1,1,4.0,0.78494623655914,0.58,1.0
18,19,32,25,13,252,48,16,21,109,13,1.3999999999999992,1.1999999999999993,4,2,2,3.4,0.7798165137614679,0.9399999999999998,0.25
3,3,3,2,1,90,5,1,0,42,6,1.0,3.0,3,1,0,1.0,0.5,7.1999999999999975,0.333333333333333
22,25,43,29,6,383,73,19,23,193,0,1.046464646464646,1.604329004329007,2,1,1,2.3365079365079344,0.8527670940170942,1.3639999999999988,0.5
14,14,21,15,3,224,33,10,8,108,8,1.0,4.4,4,1,1,2.3999999999999986,0.7870370370370365,1.9699999999999995,0.25
10,10,11,9,4,134,15,6,4,67,0,1.0,0.0,2,1,0,4.0,0.6417910447761189,3.069999999999998,0.5
5,5,5,3,1,73,9,3,1,36,1,1.0,0.0,3,1,0,1.0,0.444444444444444,2.6700000000000004,0.333333333333333
10,10,14,9,2,66,23,8,5,66,0,1.2962962962962965,1.2962962962962965,1,1,0,1.9907407407407407,0.8995433789954337,1.4451851851851838,1.0
4,4,5,3,2,72,9,2,2,36,0,1.0,2.1982758620689657,2,1,0,2.0,0.5844141555348464,2.6779310344827585,0.4669540229885061
6,6,9,5,3,104,17,5,2,53,0,0.9999999999999996,0.3333333333333324,2,0,0,1.9898989898989927,0.2433910286397423,1.759696969696969,0.4646464646464644
8,8,13,10,6,108,20,6,7,54,0,1.0,1.4756097560975607,2,1,0,4.097560975609756,0.5840847499384089,1.3768292682926826,0.5
85,82,176,127,23,1181,313,56,146,576,25,2.0,2.32,7,8,5,4.36,0.763888888888889,0.66,0.285714285714286
8,8,13,7,3,126,19,6,5,63,0,1.0,1.6000000000000003,2,1,0,2.3999999999999986,0.6825396825396831,2.0,0.5
3,3,3,1,1,68,7,2,0,33,0,1.0,0.0,2,1,0,1.0,0.5369088811995386,3.490392156862746,0.5
3,3,5,2,2,69,9,1,1,34,0,1.0,0.0,2,0,0,2.9999999999999996,0.509615384615385,2.5600000000000023,0.6666666666666676
7,7,10,7,2,115,18,4,3,57,0,1.4166666666666663,1.9722222222222232,2,1,0,1.8888888888888864,0.7275194329349723,1.9537500000000003,0.4305555555555552
23,25,39,29,7,273,64,16,22,136,1,1.0966666666666665,2.2680909090909083,2,1,1,2.2496969696969686,0.8218384195783577,0.8575999999999996,0.5066666666666667
8,8,11,9,4,91,15,6,5,45,0,1.0,2.4255319148936167,2,1,0,4.574468085106382,0.7207832254085723,1.572127659574468,0.5
15,15,24,16,6,103,40,8,12,101,2,1.0,1.75,2,1,0,3.0,0.8118811881188122,1.3200000000000005,1.0
11,13,21,12,2,174,43,9,12,85,4,1.0,1.125,4,1,1,1.25,0.9411764705882354,0.7699999999999999,0.5
6,6,10,8,2,92,15,5,5,46,0,1.0,1.0806451612903225,2,1,0,2.161290322580645,0.7627644653994214,1.7022580645161298,0.5
14,14,23,15,3,224,40,12,12,111,0,1.0,1.632142857142859,2,1,0,2.233333333333333,0.6975970228601801,1.4413333333333342,0.4222222222222218
3,3,3,2,1,70,5,2,0,35,0,1.0,1.0,2,1,0,1.0,0.582417582417582,4.923076923076922,0.5
15,15,30,22,5,311,45,18,17,154,1,1.3317708333333358,3.2291666666666665,2,2,1,2.454687500000002,0.804090470152962,2.0024999999999986,0.3541666666666658
9,9,10,8,1,185,16,5,2,61,43,1.0,0.384615384615385,3,0,0,1.3846153846153868,0.9023668639053252,2.9500000000000015,0.3615384615384611
25,25,47,41,8,229,59,14,32,112,3,1.0357142857142854,1.6678571428571434,3,1,1,4.057142857142854,0.5029094840318066,0.6339285714285716,0.6607142857142864
12,11,17,12,4,183,28,7,7,91,0,0.9999999999999996,2.8898550724637673,2,0,0,3.1072463768115943,0.784134985647272,1.9565217391304353,0.4589371980676325
18,18,27,19,9,218,47,12,13,107,2,1.0975609756097566,2.0,3,1,0,2.9420731707317067,0.8069907542986234,1.0163414634146348,0.5
4,4,5,3,3,49,9,2,1,49,0,1.0,1.5,1,1,1,2.0,1.0,4.219999999999999,1.0
20,21,40,27,15,279,65,14,26,136,6,3.285310734463276,2.285310734463275,3,5,0,7.991525423728813,0.7883621277873306,0.8693220338983054,0.2768361581920895
7,7,10,8,3,78,14,3,3,39,0,1.0,1.0,2,1,0,3.0,0.8461538461538463,1.5699999999999998,0.5
19,20,34,22,5,310,59,16,15,154,0,1.1583333333333334,2.612962962962966,2,1,0,1.676851851851854,0.7092895568229648,1.3339999999999983,0.5
22,22,39,27,6,257,78,13,23,141,0,1.625,1.625,3,6,1,1.625,0.4184397163120571,0.6400000000000002,0.333333333333333
10,10,15,11,4,212,24,8,9,106,0,1.5,2.0,2,2,0,2.5,0.594339622641509,3.0799999999999987,0.5
19,25,51,40,13,275,86,16,41,137,0,1.0,1.123188405797101,2,1,1,3.031884057971013,0.8087591308027742,0.398695652173913,0.4927536231884057
9,7,7,6,0,125,10,5,0,62,0,1.0,1.70440251572327,2,1,0,0.4761006289308173,0.6617441142549967,4.515943396226415,0.4465408805031445
5,5,5,3,1,74,9,4,1,37,0,1.0,0.0,2,1,0,1.0,0.6951761888470759,2.6699999999999946,0.5
14,13,16,12,4,176,25,7,5,72,24,1.0,2.3333333333333286,4,1,1,3.0,0.7361111111111107,1.6000000000000008,0.25
18,18,18,17,1,294,19,16,0,140,12,1.0,3.2666666666666697,3,1,0,0.5333333333333331,0.9858156028368792,5.5299999999999985,0.3333333333333329
3,3,3,2,1,71,5,1,0,35,0,1.0,6.978947368421053,2,1,0,1.0,0.5995035947048328,5.300105263157891,0.512280701754386
25,24,42,37,15,232,58,5,35,106,13,2.0,3.5,4,3,0,11.0,0.7009345794392522,0.7399999999999999,0.5
12,12,27,22,9,170,38,7,18,80,10,1.0,3.25,4,1,0,6.75,0.5749999999999998,0.9200000000000004,0.5
15,15,28,23,13,180,38,14,20,89,1,3.1153846153846154,0.6057692307692306,2,5,0,7.798076923076923,0.9235578744862568,0.9344230769230768,0.3333333333333325
25,26,49,32,5,434,84,22,30,212,5,1.3173725151253233,2.6729904926534114,3,2,3,2.1680207433016427,0.5977784943552619,1.257752808988764,0.387640449438202
5,5,6,3,1,45,13,3,1,45,0,0.9999999999999996,0.3854166666666666,1,0,0,1.1302083333333333,0.9171099290780144,2.1865625000000013,0.9999999999999996
5,5,5,3,1,70,9,3,1,35,0,1.0,0.0,2,1,0,1.0,0.5647058823529406,2.560000000000001,0.5
15,12,29,17,4,188,42,10,18,94,0,1.8333333333333293,1.3333333333333293,2,4,2,2.3333333333333286,0.7127659574468078,1.0,0.5
6,6,8,6,3,82,12,4,3,41,0,1.0,2.0,2,1,0,3.0,0.536585365853659,2.0799999999999996,0.5
11,13,18,13,4,134,29,7,9,67,0,1.1123388581952118,0.7776243093922649,2,1,0,2.1712707182320443,0.6827590305168922,1.0406077348066298,0.4806629834254143
6,6,8,5,1,48,14,5,3,47,0,1.0,1.0769230769230769,1,1,0,1.4807692307692306,0.6482371794871788,1.8807692307692303,1.0
16,17,28,19,4,226,46,13,14,112,0,1.3727490996398568,2.810004001600641,2,1,0,2.430292116846741,0.6922258870535228,1.1641176470588246,0.4999999999999998
44,43,84,62,9,499,136,25,58,247,2,1.7341269841269824,2.7396492396492365,2,5,0,3.6463258963258984,0.7803016694680539,0.6402597402597396,0.3658008658008652
5,5,5,4,1,55,7,4,0,55,0,0.9999999999999994,1.767857142857143,0,0,0,0.9619047619047612,0.9212962962962958,6.112261904761903,0.9999999999999994
5,5,5,3,1,81,10,4,1,37,2,1.0,0.0,3,1,0,0.8684210526315788,0.5664591503926681,2.2352631578947357,0.382456140350877
16,16,21,19,6,117,25,9,14,58,1,1.0,4.0,3,1,0,6.0,0.7413793103448277,0.9600000000000004,0.333333333333333
19,18,26,20,5,172,40,9,15,85,0,1.2000000000000004,0.7600000000000003,2,1,1,2.7799999999999994,0.5730232558139529,0.8927999999999997,0.4799999999999999
14,14,22,14,2,222,41,11,9,110,111,1.1812865497075995,1.3512949039264837,2,1,0,1.376775271512112,0.9010261502813632,1.385263157894736,0.5
27,29,51,42,14,278,61,19,29,137,2,1.0,1.142857142857139,3,1,2,2.857142857142859,0.5797101449275356,0.93,0.3333333333333328
32,30,52,41,7,300,87,17,45,153,1,1.3418367346938789,1.3316326530612208,3,2,2,3.3418367346938775,0.4667932738402537,0.6042857142857143,0.333333333333333
27,26,52,33,6,569,90,22,29,284,0,2.3005698005697996,3.6783000949667657,2,13,4,1.9430199430199435,0.9905315840567636,1.89111111111111,0.3580246913580244
23,22,37,33,8,176,46,6,25,87,5,1.0,1.5170068027210888,3,0,0,6.1564625850340144,0.7938071780436313,0.7310204081632646,0.5551020408163266
7,7,10,7,2,117,18,5,4,58,0,1.0,1.17175572519084,2,1,0,2.240458015267177,0.7434629990609353,1.9258015267175612,0.4656488549618323
5,5,6,4,1,94,12,3,1,47,0,1.0,12.752525252525247,2,1,0,1.3989898989898988,0.4355791962174943,2.732727272727271,0.5
20,23,35,24,4,250,61,11,17,112,26,1.25,0.5,5,3,3,2.0,0.6071428571428572,0.6599999999999998,0.5999999999999999
12,12,16,10,2,148,26,8,5,72,1,1.0,0.5102310231023105,2,1,0,1.4455445544554455,0.6335402235875758,1.415049504950494,0.5528052805280527
20,24,36,30,5,91,60,4,26,90,1,1.0,0.5999999999999999,2,1,1,3.0,0.6444444444444439,0.4299999999999999,1.0
8,8,11,7,4,135,18,5,2,53,25,1.0,0.8194444444444444,5,1,0,2.5555555555555536,0.3951190476190477,1.5699999999999996,0.5083333333333333
15,19,32,21,6,242,60,13,21,121,0,1.375,1.375,2,3,5,2.25,0.4628099173553721,0.8000000000000005,0.5
26,26,48,32,6,372,88,20,28,181,2,1.4663333333333326,1.884333333333331,4,3,2,2.2743333333333347,0.5726120430460855,0.828533333333334,0.4008888888888882
6,6,7,5,3,37,11,4,2,37,0,1.0,1.0,1,1,0,3.0,1.0,2.0,1.0
8,7,11,7,3,126,20,5,5,63,0,1.2417582417582411,1.5109890109890107,2,1,0,2.1483516483516474,0.5862334558506704,1.9256043956043976,0.5
36,36,62,49,12,213,94,15,42,172,41,4.0,3.3333333333333295,4,5,0,9.66666666666667,0.808139534883721,0.6700000000000002,0.5
5,5,5,3,1,68,9,4,1,34,0,1.0,1.0,2,1,0,1.0,0.6652496292634705,2.3817647058823517,0.5
51,51,92,65,12,586,161,27,62,293,2,1.5882352941176496,2.0588235294117605,5,5,6,3.6470588235294104,0.4693877551020408,0.65,0.4000000000000002
32,28,58,41,11,396,99,20,40,195,5,1.888888888888889,3.8148148148148135,2,4,1,3.888888888888884,0.5245171528015221,0.7533333333333334,0.3888888888888883
20,19,30,21,6,268,53,14,15,133,134,1.3095238095238102,2.1547619047619047,4,3,0,2.0833333333333353,0.8049123201438846,1.2250000000000003,0.5
7,7,9,7,3,88,13,5,5,43,2,1.0,0.0,3,1,0,3.0,0.790697674418605,1.9200000000000004,0.333333333333333
12,12,18,10,1,189,34,9,7,94,0,1.0714285714285698,0.9523809523809506,2,1,0,1.190476190476192,0.728148812191842,1.515,0.5
16,13,19,14,7,208,34,11,14,103,2,1.0,5.0,3,1,0,3.75,0.6310679611650489,1.7100000000000004,0.333333333333333
45,41,90,55,11,572,177,24,69,299,72,2.21875,1.737268518518518,11,4,2,3.452546296296296,0.3535477582846008,0.5433333333333333,0.4212962962962965
3,3,3,2,1,38,5,1,0,38,0,1.0,2.0,1,1,0,1.0,0.684210526315789,6.400000000000001,1.0
10,10,20,16,16,137,28,9,13,67,2,1.0,1.2111111111111112,3,1,0,7.651851851851853,0.5301824212271968,1.03511111111111,0.4577777777777775
6,6,22,16,10,177,44,9,22,84,8,1.6666666666666707,2.3333333333333286,7,2,0,6.666666666666668,0.452380952380952,0.6999999999999996,0.4285714285714289
13,13,22,13,5,212,40,9,11,106,0,1.0,2.66666666666667,2,1,0,2.5,0.6792452830188683,1.43,0.5
6,6,6,5,1,27,8,1,3,25,2,1.0,1.0,3,1,0,1.0,0.6400000000000002,2.0,0.6666666666666674
14,12,24,17,7,274,39,12,13,136,0,1.0,5.0,2,1,3,2.6666666666666714,0.4598540145985398,2.1799999999999997,0.5
16,16,16,15,1,262,18,15,0,131,0,1.0,2.083333333333329,2,1,0,0.333333333333333,0.847328244274809,5.4399999999999995,0.5
17,16,28,18,4,273,48,10,14,136,0,1.1388888888888886,3.0476190476190492,2,1,0,2.3234126984126973,0.863636363636363,1.6288888888888882,0.4259259259259256
7,7,12,7,3,122,21,5,5,60,0,1.1495327102803734,1.4691588785046723,2,1,0,2.5464174454828656,0.5809638252457218,1.6788785046728998,0.4501557632398754
15,19,28,19,3,220,49,11,16,110,0,1.125,1.625,2,2,4,1.625,0.5272727272727272,1.0199999999999998,0.5
1,1,1,0,0,52,3,1,0,26,0,0.0,0.0,2,0,0,0.0,0.5301551551551552,5.2195945945945965,0.4943693693693693
22,22,33,30,15,177,45,7,24,86,1,1.7899999999999991,2.21,2,2,0,14.58,0.6088509960562238,0.7471999999999995,0.5800000000000004
8,8,11,8,2,116,18,6,6,56,4,1.0,4.123188405797101,4,1,1,2.2971014492753614,0.8367522066034647,1.7400000000000004,0.3108695652173912
5,5,6,5,2,36,10,2,2,36,22,1.0,1.880952380952381,1,1,0,2.714285714285714,0.982560568086884,2.739999999999999,0.6666666666666661
22,22,42,29,15,360,75,15,32,160,39,4.619919517102617,3.155935613682093,7,10,0,6.732595573440644,0.5258810913589961,0.9333802816901402,0.3838028169014084
19,18,37,26,8,304,67,17,28,150,3,3.548125000000002,3.8487499999999977,2,9,0,4.569375000000001,0.728615106261716,1.00475,0.4624999999999999
8,8,14,9,4,174,24,6,7,87,0,1.3333333333333293,3.3333333333333286,2,2,1,3.3333333333333286,0.620689655172414,2.38,0.5
8,8,11,8,3,70,14,5,3,35,0,0.9999999999999996,1.2663551401869158,1,0,0,2.364485981308411,0.5635594205687657,1.1236448598130844,0.4999999999999998
22,21,33,24,4,346,53,12,15,167,13,1.3684210526315772,2.842105263157894,5,3,2,2.3157894736842106,0.7216749177199432,1.8773684210526311,0.302631578947368
3,3,3,2,1,87,5,1,0,42,1,1.0,1.0,2,1,0,1.0,0.47972777256743,7.196491228070174,0.5
3,3,3,2,0,84,5,1,0,42,0,1.0,0.8488372093023254,2,1,0,0.825581395348837,0.5855369603684444,6.176511627906973,0.4205426356589146
7,7,13,11,5,94,17,4,7,47,0,1.0,0.0,2,1,0,5.0,0.468085106382979,1.53,0.5
13,15,21,16,5,178,34,9,12,88,0,1.0,0.75,2,1,1,3.75,0.3707865168539329,1.3200000000000005,0.5
10,9,12,8,2,114,21,8,3,57,0,1.0,2.3333333333333286,2,1,1,1.6666666666666707,0.6315789473684212,1.3299999999999992,0.5
18,15,23,17,9,205,40,8,16,99,2,2.0,3.66666666666667,3,4,0,4.333333333333329,0.6099999999999999,1.2699999999999996,0.333333333333333
27,27,45,32,9,288,78,14,30,136,10,4.0,3.5,4,9,0,4.5,0.5441176470588228,0.5600000000000002,0.5
12,10,14,10,5,150,23,4,4,74,0,1.0,3.66666666666667,2,1,0,3.0,0.5199999999999997,2.039999999999999,0.5
9,9,15,9,4,155,28,8,6,76,1,0.9999999999999996,1.375490196078429,2,0,0,2.988235294117647,0.7239072846657989,1.4483823529411746,0.379901960784313
5,4,4,2,1,42,9,2,0,39,2,1.0,0.5666666666666667,2,1,0,1.0,0.533888888888889,3.1033333333333313,1.0
23,17,29,19,8,210,50,14,25,105,0,1.125,2.5,2,2,0,2.75,0.8982310967200338,0.7940000000000002,0.5
6,6,7,5,3,82,11,4,1,41,0,1.0,1.0,2,1,0,3.0,0.536585365853659,2.359999999999999,0.5
24,23,45,30,9,352,84,19,33,170,10,2.5714285714285694,1.8571428571428603,6,6,4,3.5714285714285703,0.8235294117647062,0.8000000000000004,0.5
24,21,26,22,7,154,43,10,19,77,0,1.0,0.0,2,1,2,3.66666666666667,0.6753246753246744,0.5600000000000002,0.5
6,6,8,6,3,85,12,5,4,42,1,1.0,0.7767857142857142,3,1,0,3.7053571428571415,0.6629489004904291,1.90267857142857,0.3333333333333327
11,14,21,18,7,139,28,9,15,68,3,1.0,0.0,4,1,1,4.0,0.289855072463768,1.11,0.25
14,14,31,20,5,382,60,13,20,191,0,1.7808333333333335,3.1775000000000007,2,2,0,2.5991666666666675,0.6922741982162122,1.9875000000000005,0.5
8,8,11,9,6,88,15,5,4,44,0,0.9999999999999996,0.865546218487395,2,0,0,6.907563025210085,0.6009312816035504,1.4771428571428562,0.4691876750700282
