OWN_COMMIT,MAJOR_COMMIT,DDEV,Added_lines,CountStmtDecl,CountLineCode,Del_lines,CountLineCodeDecl,ADEV,CountSemicolon,CountStmt,CountLine,COMM,SumCyclomatic,CountOutput_Mean,CountPath_Mean,CountClassCoupled,OWN_LINE,CountStmtExe,AvgLine
1.0,1,1,15,12,24,15,12,2,18,21,51,2,2,8.0,1.0,2,0.6960784313725488,9,10
1.0,1,1,51,14,15,0,14,1,13,14,51,1,7,0.857142857142857,1.0,4,0.8235294117647058,0,1
1.0,1,1,3,19,41,4,19,2,19,30,77,2,10,1.4000000000000004,1.0,1,0.753246753246753,11,3
1.0,1,1,56,25,26,48,25,2,24,25,186,2,21,0.7142857142857141,1.0,2,0.704301075268817,0,6
1.0,1,1,11,12,24,7,11,1,13,18,80,1,6,2.892857142857143,1.1976190476190476,0,0.9560439560439562,6,9
1.0,1,1,13,9,19,13,9,2,7,13,52,2,5,1.2296296296296292,1.0,0,0.4634567333138288,4,3
1.0,1,1,3,8,17,9,8,2,11,14,51,2,2,3.847058823529412,1.064705882352941,1,0.969627851140456,5,6
0.8625,1,1,104,48,119,120,45,3,87,103,183,3,16,6.770833333333332,3.645833333333334,6,0.6808429772579193,55,25
1.0,1,1,42,73,299,41,71,2,224,261,402,2,39,3.114083983649203,1.530905487427224,2,0.8291960710422362,188,11
0.8,2,2,87,13,14,77,13,5,12,13,139,5,9,0.7777777777777779,1.0,3,0.661870503597122,0,6
1.0,1,1,12,6,11,15,6,2,7,9,40,2,1,3.0,1.0,1,0.7523452157598501,3,7
0.8634920634920634,1,1,58,55,150,59,53,4,70,108,213,4,38,2.600012732365671,2.6157089098265582,5,0.7204859258625536,53,5
1.0,1,1,5,11,51,8,11,2,22,36,80,2,13,2.8571428571428603,10.0,1,0.8375000000000001,25,6
1.0,1,1,28,15,27,46,15,2,16,21,101,2,4,4.3333333333333295,1.3333333333333297,4,1.0,6,18
1.0,1,1,5,18,35,9,20,2,18,25,208,2,6,1.6034482758620665,1.0,2,0.9309342837921016,6,9
1.0,1,1,97,61,238,95,61,3,184,210,378,3,26,8.299999999999997,1.35,3,0.7380952380952378,149,15
1.0,1,1,1,6,11,2,6,1,7,9,32,1,1,4.800000000000001,1.0,2,0.8985294117647058,2,6
1.0,1,1,1,41,101,2,40,1,55,78,157,1,22,2.2054901960784346,1.398431372549022,0,0.8252084981197008,37,5
1.0,1,1,65,55,134,70,46,3,100,118,211,3,25,7.799999999999999,1.6666666666666698,3,0.6398104265402839,63,8
1.0,1,1,127,28,72,75,28,4,28,50,114,4,20,1.927572427572432,1.1116383616383645,2,0.8626373626373622,21,3
1.0,1,1,5,22,45,4,22,2,29,37,133,2,7,3.0,1.0,4,0.9753930280246071,15,11
1.0,1,1,13,54,108,16,53,3,73,90,158,3,14,4.888888888888892,1.5555555555555602,3,0.8734177215189868,36,10
1.0,1,1,5,17,32,4,17,2,16,24,115,2,7,1.1428571428571392,1.0,4,0.9478260869565226,7,9
1.0,1,1,1,9,22,3,9,2,8,15,52,2,6,1.8333333333333297,1.0,0,0.6730769230769231,6,3
0.937777777777778,1,1,98,34,101,98,33,3,64,79,154,3,14,7.503174603174605,2.9373015873015857,8,0.8444444444444444,45,18
0.8333333333333328,2,2,86,75,177,79,62,6,93,131,264,6,42,2.2068965517241397,1.5172413793103403,8,0.6212121212121211,56,7
1.0,1,1,1,7,19,2,5,1,15,19,47,1,3,7.875,3.0625,2,0.9599808673469388,11,19
1.0,1,1,6,9,19,10,9,3,11,15,52,3,2,3.46875,1.1249999999999982,0,0.7867647058823524,6,5
1.0,1,1,25,60,179,19,50,3,139,167,230,3,27,3.2,2.2666666666666693,8,0.7608695652173908,107,11
0.333333333333333,3,3,12,24,51,90,24,3,35,43,132,3,7,2.2857142857142905,1.0,1,0.462121212121212,19,14
1.0,1,1,63,72,155,59,66,4,98,130,252,4,31,3.76923076923077,3.0,0,0.6468253968253969,58,13
0.6666666666666671,2,2,46,30,75,44,30,3,35,55,124,3,20,1.875,1.1875,0,0.508064516129032,25,4
1.0,1,1,7,14,37,8,15,3,23,29,87,3,5,3.875,1.25,0,0.7158945779635435,15,12
1.0,1,1,19,19,66,19,19,4,29,46,100,4,16,2.4545454545454497,1.45454545454545,1,1.0,27,5
1.0,1,1,51,32,80,51,30,3,47,63,118,3,15,3.885416666666665,2.090277777777775,2,0.5126808805418718,30,10
1.0,1,1,83,20,51,0,19,1,32,42,83,1,10,8.5,25.5,5,0.8072289156626511,22,20
1.0,1,1,48,35,103,51,34,4,83,92,192,4,8,10.5,2.25,1,0.677083333333333,57,37
1.0,1,1,7,10,13,8,10,2,9,11,41,2,2,1.2142857142857142,1.0,0,0.6729503914998143,0,2
1.0,1,1,41,28,91,34,28,3,57,69,177,3,11,8.0,1.5714285714285696,7,0.728208232445521,41,18
1.0,1,1,56,26,104,48,26,1,40,56,177,1,14,3.142857142857141,2.28571428571429,3,0.994350282485876,30,16
0.5999999999999996,2,2,72,25,74,48,23,5,37,55,149,5,19,2.75,1.6666666666666698,3,0.550335570469799,30,8
0.8999999999999995,1,1,35,44,116,39,41,4,59,88,164,4,27,2.8073529411764726,1.717647058823528,3,0.7599999999999997,43,6
1.0,1,1,44,23,54,43,32,1,21,33,92,1,11,1.0,1.0,0,1.0,10,2
1.0,1,1,7,20,45,11,20,2,20,33,97,2,11,1.7186147186147214,1.0937950937950924,1,0.740276657775572,12,4
1.0,1,1,1,42,109,2,42,1,53,81,162,1,27,1.92,1.08,0,0.901234567901235,39,3
0.8,2,2,455,181,628,439,173,5,324,478,762,5,150,4.11290322580645,7.96774193548387,5,0.493438320209974,297,10
0.9999999999999998,0,0,5,6,13,4,6,1,6,9,50,1,2,2.0325670498084287,0.9999999999999998,0,0.7893779681397824,2,9
1.0,1,1,22,28,67,21,28,1,30,49,129,1,18,1.5,1.125,6,0.697674418604651,21,4
1.0,1,1,1,11,43,2,11,1,23,31,73,1,8,2.951298701298704,1.8019480519480524,0,0.7870485678704849,20,6
1.0,1,1,1,5,8,2,5,1,4,6,33,1,1,1.222222222222222,1.0,0,0.5726579520697167,1,3
1.0,1,1,38,41,116,43,39,2,55,88,163,2,32,3.3125,2.0,0,1.0,47,6
1.0,1,1,5,22,52,4,22,2,36,44,140,2,7,4.714285714285712,1.0,5,0.8244642857142858,22,12
1.0,1,1,16,8,14,26,8,3,8,11,46,3,2,2.659574468085106,1.0,1,0.5306158600192881,3,5
1.0,1,1,1,11,20,2,11,1,10,15,50,1,4,2.0,1.0,2,0.62,4,3
0.7999999999999998,2,2,68,77,173,59,77,5,80,126,281,5,45,1.2790697674418603,1.0465116279069802,12,0.7010676156583627,49,4
1.0,1,1,1,15,32,2,15,1,14,23,53,1,8,1.0,1.0,0,0.69811320754717,8,3
0.9683098591549296,1,1,16,32,73,16,31,2,47,61,113,2,11,3.488514419852445,1.68960988151129,3,0.8353850097341342,28,8
1.0,1,1,1,7,15,1,7,1,7,11,45,1,3,1.3414634146341458,1.0,1,0.7187055712296779,3,3
1.0,1,1,1,55,127,2,52,1,76,102,181,1,26,3.6537815126050432,2.8420168067226914,1,0.9085402029664328,47,8
1.0,1,1,11,38,114,13,37,2,50,82,176,2,24,2.1875,1.6875,0,1.0,44,6
1.0,1,1,82,32,102,64,32,5,60,81,138,5,20,9.5,5.0,12,0.5579710144927539,49,24
1.0,1,1,13,7,12,15,7,2,2,7,56,2,4,0.0,1.0,0,0.6607142857142861,0,6
1.0,1,1,11,10,19,15,10,2,10,15,48,2,3,2.5,1.0,1,0.95,5,3
1.0,1,1,9,10,23,13,10,3,11,17,59,3,5,1.6000000000000003,1.0,0,0.4406779661016948,7,4
1.0,1,1,8,15,41,8,15,3,20,30,76,3,10,3.945652173913043,2.521739130434782,6,0.721481221481221,14,9
0.7681159420289854,1,1,10,19,50,11,19,4,20,35,106,4,13,1.4577075098814225,1.3517786561264815,2,0.7450689090953493,15,5
1.0,1,1,31,67,204,34,66,3,109,155,285,3,45,3.8161764705882337,5.013480392156859,11,0.922945205479452,88,10
1.0,1,1,28,28,64,29,28,3,38,50,150,3,11,3.28571428571429,1.57142857142857,4,0.7666666666666668,22,14
1.0,1,1,69,25,58,54,29,1,24,38,90,1,12,2.22222222222222,1.3333333333333302,1,0.7666666666666672,13,4
0.5,2,2,25,3,5,2,3,2,2,4,22,2,1,1.0,1.0,0,0.9565217391304348,1,3
1.0,1,1,12,6,11,22,6,2,7,9,39,2,1,3.0,1.0,1,1.0,3,7
1.0,1,1,20,41,122,19,41,3,92,106,181,3,13,5.454545454545451,1.18181818181818,1,0.806629834254144,65,11
0.9166666666666664,1,1,92,47,141,94,48,4,67,100,215,4,29,3.760555555555554,2.3472222222222205,10,0.502809246643092,53,9
1.0,1,1,41,38,98,52,37,2,63,79,185,2,19,4.7777777777777795,3.0,3,1.0,41,13
1.0,1,1,5,22,46,4,22,2,30,38,134,2,7,3.7902735562310066,1.0,5,0.97405525563671,16,11
1.0,1,1,6,18,59,7,18,2,41,50,88,2,8,5.0,1.0,5,0.8409090909090912,32,6
1.0,1,1,45,20,21,24,20,2,19,20,56,2,15,0.4662717399559504,1.0,1,0.9354197714853452,0,1
0.75,2,2,54,31,95,57,29,8,54,71,147,8,19,5.6000000000000005,16.199999999999992,6,0.7551020408163258,40,21
1.0,1,1,3,8,15,9,8,3,9,12,50,3,2,2.1886792452830193,1.0,1,1.0,4,5
0.7999999999999999,2,2,72,55,150,63,50,5,75,111,190,5,38,3.4375,2.375,2,0.5631578947368419,56,7
1.0,1,1,13,17,18,14,17,3,16,17,53,3,9,0.333333333333333,1.0,3,0.6226415094339619,0,1
1.0,1,1,4,19,35,4,19,2,23,29,114,2,5,3.2000000000000006,1.0,3,0.7870370370370368,10,13
1.0,1,1,12,13,23,17,12,2,14,19,66,2,4,1.5,2.0,1,1.0,6,14
1.0,1,1,19,16,44,18,16,4,36,40,80,4,3,11.0,1.5,0,0.5875000000000001,24,23
0.976190476190476,1,1,74,13,30,0,14,1,12,20,73,1,7,1.8690476190476193,1.0,1,0.9726452119309262,7,4
1.0,1,1,51,31,66,45,31,4,32,49,103,4,16,2.06666666666667,1.06666666666667,8,0.6407766990291259,18,3
1.0,1,1,1,8,23,2,8,1,13,18,50,1,4,2.25,1.0,0,0.6799999999999999,10,4
1.0,1,1,20,22,48,22,23,2,31,39,131,2,7,4.14285714285714,1.0,4,0.541625381282664,17,12
1.0,1,1,5,22,41,4,22,2,25,33,129,2,7,2.2857142857142905,1.0,4,1.0,11,11
1.0,1,1,14,8,19,14,8,1,8,14,50,1,4,1.411428571428573,1.0,0,0.8826666666666665,5,2
1.0,1,1,68,48,98,74,45,2,74,84,158,2,9,3.22222222222222,1.0,6,0.481012658227848,36,12
1.0,1,1,68,25,63,61,37,1,23,37,104,1,13,1.0,1.0,0,1.0,12,2
1.0,1,1,48,19,57,46,19,2,25,41,115,2,12,4.142857142857139,1.5714285714285698,5,0.5478260869565218,22,7
1.0,1,1,42,28,75,58,28,4,45,57,130,4,11,6.0,60.5,0,0.615384615384615,29,41
1.0,1,1,2,7,14,3,7,1,6,10,40,1,3,1.350877192982458,1.0,0,0.7943696450428396,2,2
1.0,1,1,2,13,33,3,13,2,13,23,70,2,7,1.6666666666666703,1.2407407407407407,0,0.8780476741285066,10,5
1.0,1,1,13,12,30,13,12,2,20,25,62,2,4,5.33333333333333,1.33333333333333,2,0.548387096774194,13,8
1.0,1,1,2,27,77,2,27,1,61,69,153,1,7,8.101731601731599,1.106060606060608,2,0.9283564118001202,41,16
0.666666666666667,2,2,2,15,24,4,15,3,17,20,48,3,2,7.0,2.0,6,0.666666666666667,5,16
1.0,1,1,3,5,6,4,5,2,4,5,24,2,2,0.0,1.0,0,0.5416666666666672,0,1
1.0,1,1,2,61,84,3,61,1,55,69,118,1,3,0.6984126984126985,0.4553571428571428,0,0.8164512841067276,8,1
1.0,1,1,2,22,48,4,22,2,21,34,83,2,12,1.048076923076925,1.0,0,0.9951923076923076,12,3
1.0,1,1,37,55,152,40,52,4,107,130,197,4,20,8.25,3.0,8,0.771573604060914,75,15
1.0,1,1,4,25,49,5,25,2,23,36,86,2,12,2.0,1.0,4,0.8837209302325579,11,3
0.7142857142857141,2,2,44,28,58,45,26,7,34,45,91,7,11,4.0,1.83333333333333,4,0.4395604395604399,17,7
1.0,1,1,13,17,44,16,17,2,16,30,106,2,13,2.1538461538461497,1.0,3,0.783018867924528,13,5
0.9999999999999996,0,0,6,2,5,7,3,1,2,3,30,1,0,1.1999999999999995,0.9999999999999996,1,0.6893074950128245,0,2
1.0,1,1,17,9,21,26,9,3,15,18,53,3,2,6.0,1.0,1,0.5660377358490569,9,8
1.0,1,1,14,19,54,17,18,1,27,40,96,1,12,2.400000000000001,1.749999999999999,2,0.7313556618819782,21,6
1.0,1,1,76,36,143,76,36,1,64,90,241,1,26,10.0,9.333333333333329,4,1.0,54,53
0.7151515151515156,2,2,178,66,170,176,60,3,107,140,221,3,29,4.843582887700532,2.259358288770053,9,0.9896144143221198,74,9
0.7777777777777783,1,1,3,9,17,4,9,2,8,13,49,2,3,1.75,1.0,3,0.6786130536130534,4,3
1.0,1,1,20,19,40,22,16,2,22,30,75,2,8,2.5714285714285694,1.1428571428571397,4,0.4666666666666669,11,6
1.0,1,1,1,10,22,2,10,1,14,18,51,1,3,2.6666666666666705,1.0,5,0.6274509803921571,8,5
1.0,1,1,53,26,88,56,26,3,45,65,179,3,19,3.22222222222222,2.22222222222222,0,1.0,39,14
0.75,2,2,38,27,72,22,27,4,42,55,104,4,12,7.75,3.5,12,0.5288461538461541,28,14
0.666666666666667,2,2,71,34,70,67,34,3,60,66,114,3,5,9.333333333333329,1.6666666666666698,2,0.5350877192982457,32,18
1.0,1,1,1,12,28,2,12,1,16,22,55,1,4,2.8518518518518516,1.2685185185185175,1,0.8444444444444441,10,5
1.0,1,1,23,40,116,19,39,2,61,90,162,2,30,2.94117647058824,1.8823529411764703,1,1.0,50,6
1.0,1,1,3,17,54,4,17,2,48,51,89,2,2,23.0,1.0,6,0.97752808988764,34,30
1.0,1,1,10,10,31,21,9,3,23,27,61,3,3,8.3,1.5,1,0.9804301075268814,17,13
1.0,1,1,40,28,91,33,28,3,57,69,177,3,11,7.785714285714285,1.57142857142857,7,0.8050847457627119,41,18
1.0,1,1,5,22,41,4,22,2,25,33,129,2,7,2.285714285714291,1.0,4,0.7840531561461794,11,11
1.0,1,1,6,26,87,7,26,1,50,65,126,1,15,3.4949494949494957,2.204545454545454,3,0.8259762984172438,38,9
1.0,1,1,3,19,42,5,19,2,20,31,78,2,10,1.6210526315789475,1.1578947368421053,3,0.7891708557931078,11,3
0.666666666666667,2,2,52,21,22,48,21,3,20,21,112,3,10,0.2999999999999999,1.0,7,0.4821428571428569,0,6
1.0,1,1,56,41,99,61,42,4,64,79,140,4,16,6.956250000000002,2.043750000000002,9,0.5494813546423133,37,11
0.7142857142857137,2,2,42,43,87,42,43,7,55,70,150,7,14,5.125,2.25,12,0.5133333333333328,27,12
0.9642857142857142,1,1,40,46,126,30,44,4,62,93,164,4,30,3.196428571428572,2.539285714285715,11,0.5946523506723652,46,7
1.0,1,1,75,24,43,0,23,1,25,34,75,1,9,2.71428571428571,1.28571428571429,10,1.0,10,4
1.0,1,1,48,41,89,49,43,2,67,77,145,2,8,5.520833333333333,1.0763888888888888,8,0.5527968036529679,35,12
1.0,1,1,15,31,72,9,31,2,36,53,115,2,16,2.3333333333333295,1.33333333333333,0,1.0,22,4
1.0,1,1,7,12,38,7,12,1,15,26,64,1,10,2.4,2.1999999999999997,4,0.984375,14,6
1.0,1,1,36,22,75,28,24,2,47,55,159,2,7,7.40816326530612,1.081632653061224,7,0.9514824797843664,32,16
0.5,2,2,102,11,31,29,11,4,13,22,73,4,8,1.3999999999999997,1.8,1,0.657534246575342,11,7
1.0,1,1,51,34,68,52,30,4,41,58,103,4,16,3.7160633484162897,2.4049773755656108,6,0.5192669124136851,24,6
1.0,1,1,6,6,15,3,6,2,7,11,41,2,2,2.5,1.0,1,0.51219512195122,5,7
1.0,1,1,27,43,77,30,42,3,61,70,109,3,7,6.338271604938272,1.3728395061728371,1,0.5195476684962664,26,9
1.0,1,1,16,44,94,19,44,4,53,73,141,4,19,2.411764705882351,1.11764705882353,6,0.8439716312056739,29,4
1.0,1,1,21,9,10,19,9,3,8,9,60,3,7,0.873611111111111,1.0,0,0.5485562678583026,0,3
1.0,1,1,9,26,69,14,26,2,32,49,111,2,17,2.5,1.4166666666666698,7,0.801801801801802,23,4
1.0,1,1,5,17,32,4,17,2,16,24,115,2,7,1.142857142857139,1.0,4,1.0,7,9
1.0,1,1,19,44,119,24,44,2,60,88,167,2,27,2.5294117647058796,2.76470588235294,4,0.8862275449101801,44,5
1.0,1,1,34,66,200,42,60,2,119,157,270,2,37,3.978991596638654,2.535523300229182,12,0.8805098247477426,90,9
1.0,1,1,20,16,18,17,16,1,15,16,40,1,3,0.2666666666666663,1.0,0,0.8883720930232557,0,1
1.0,1,1,75,24,43,0,23,1,25,34,75,1,9,2.71428571428571,1.28571428571429,10,1.0,10,4
1.0,1,1,6,14,31,8,14,2,14,22,62,2,7,1.81875,1.06875,1,0.6920394852811561,8,3
1.0,1,1,9,7,8,8,7,1,6,7,27,1,4,0.0,1.0,0,1.0,0,1
1.0,1,1,17,41,150,17,40,2,111,131,198,2,20,6.888888888888888,2.44444444444444,0,0.8434343434343428,90,15
1.0,1,1,3,13,24,4,13,2,12,18,98,2,5,1.2,1.0,2,0.938775510204082,5,10
0.8592592592592595,1,1,42,16,75,40,15,3,30,49,126,3,15,3.5440917107583756,2.361552028218692,3,0.9005732983826388,33,14
1.0,1,1,2,34,86,3,34,1,49,67,127,1,16,3.067500000000001,1.7784615384615372,3,0.8709410265744446,32,8
1.0,1,1,7,6,10,9,6,2,4,7,44,2,2,1.0,1.0,0,0.6851916376306622,1,5
1.0,1,1,68,25,63,61,37,1,23,37,104,1,13,1.0,1.0,0,1.0,12,2
0.8517543859649125,1,1,119,34,68,11,33,2,40,53,107,2,12,4.337231968810919,1.4873294346978554,4,0.8455830753353967,19,7
1.0,1,1,1,4,6,2,4,1,2,4,93,1,1,0.0,1.0,0,0.9032258064516124,0,7
1.0,1,1,12,21,32,11,20,2,24,28,66,2,3,5.35,1.6055555555555543,2,0.7592750533049039,7,10
1.0,1,1,40,28,82,42,28,4,57,67,129,4,9,8.5,3.5,7,0.356589147286822,39,22
1.0,1,1,16,8,14,27,8,4,8,11,45,4,2,1.5,1.0,1,1.0,3,4
1.0,1,1,8,6,7,5,6,2,5,6,29,2,2,0.5,1.0,0,1.0,0,1
1.0,1,1,3,3,7,4,3,1,3,5,33,1,1,1.975,1.0,0,0.4483101955515748,1,8
0.981981981981982,1,1,1,8,17,2,8,1,7,12,49,1,4,1.4220720720720736,1.1171171171171153,1,0.770226957726958,4,3
1.0,1,1,1,3,4,2,3,1,2,3,27,1,1,0.0,1.0,0,0.8069985569985569,0,1
1.0,1,1,1,2,3,2,2,1,1,2,20,1,0,0.0,0.0,0,0.5,0,0
0.9411764705882352,1,1,19,27,28,18,27,4,26,27,138,4,12,0.4194677871148462,1.0,11,0.4909616990812551,0,6
1.0,1,1,11,4,7,19,4,2,3,5,37,2,1,0.9743589743589745,1.0,0,0.7687861995554303,0,4
0.9333333333333336,1,1,72,45,135,70,41,4,74,103,225,4,27,3.9111756732077594,2.73120432746101,4,0.7360075448357782,58,13
1.0,1,1,46,25,67,42,24,5,34,50,114,5,16,8.0,4.2,9,0.4912280701754391,25,14
1.0,1,1,81,20,45,0,20,1,26,35,80,1,7,2.7699604743083,1.0237154150197625,1,1.0,15,6
1.0,1,1,3,23,52,4,23,2,38,45,83,2,6,5.3999999999999995,1.1999999999999995,1,0.8072289156626509,22,8
1.0,1,1,5,17,32,4,17,2,16,24,115,2,7,1.2857142857142907,1.0,4,0.9875776397515528,7,9
0.6,1,1,21,3,4,0,3,1,2,3,21,1,1,0.05,1.0,0,0.7311594202898556,0,1
1.0,1,1,6,14,37,10,14,2,19,27,64,2,7,2.6787878787878823,2.248484848484845,2,0.7655122655122656,12,8
1.0,1,1,1,29,93,2,29,1,55,70,127,1,16,4.0,2.375,4,0.866141732283465,41,10
0.8999999999999998,1,1,39,29,85,37,29,3,39,62,139,3,22,2.3130878367607206,1.4312928423401872,3,0.6818890611747433,32,5
1.0,1,1,34,41,111,36,41,3,73,91,162,3,17,4.181818181818184,1.7817460317460303,2,0.6064140712015152,50,8
1.0,1,1,20,22,48,22,23,2,31,39,132,2,7,4.142857142857139,1.0,4,0.8380034388296318,17,12
1.0,1,1,13,29,68,13,27,1,41,54,106,1,13,3.5916851441241686,1.7146341463414625,3,0.735326587636005,25,7
1.0,1,1,20,22,34,24,22,1,20,27,61,1,6,3.0,1.0,7,1.0,5,2
0.9999999999999996,0,0,2,7,14,9,7,2,9,11,49,2,1,2.999999999999999,0.9999999999999996,0,0.9999999999999996,3,5
0.666666666666667,2,2,58,31,74,32,31,3,39,55,107,3,15,2.88888888888889,2.66666666666667,2,0.467289719626168,24,5
0.9047619047619044,1,1,1,7,14,2,7,1,6,10,44,1,2,1.7275132275132274,1.0158730158730156,1,0.6786778294251219,3,3
1.0,1,1,39,26,71,33,25,4,35,53,116,4,18,2.72727272727273,1.7272727272727295,0,0.5948275862068969,27,6
1.0,1,1,2,4,5,3,4,2,3,4,35,2,1,1.0,1.0,1,0.5274131274131275,0,5
1.0,1,1,1,10,21,2,10,1,11,16,48,1,4,4.0,1.3333333333333302,2,0.625,6,5
1.0,0,0,3,19,36,3,19,1,24,30,115,1,5,3.7215686274509783,1.0,2,0.7590882323788872,11,12
0.5999999999999998,2,2,26,51,106,27,51,5,67,85,163,5,18,5.11111111111111,2.5555555555555585,19,0.7730061349693251,34,11
1.0,1,1,1,7,10,2,7,1,6,8,34,1,1,1.0,1.0,0,0.5294117647058821,1,3
0.75,2,2,60,30,80,60,30,4,41,60,146,4,18,1.82352941176471,1.0588235294117605,1,0.602739726027397,30,5
1.0,1,1,9,5,8,6,5,1,1,5,32,1,3,0.0486111111111111,1.0,0,0.595959595959596,0,1
1.0,1,1,22,22,54,23,24,3,36,44,138,3,7,4.857142857142852,1.0,4,0.8028334812185743,22,13
1.0,1,1,8,19,49,11,19,3,25,36,92,3,12,1.875,1.5,1,0.728260869565217,17,5
1.0,1,1,20,17,37,18,17,2,22,30,89,2,6,3.110119047619044,1.0,4,0.5039682539682544,12,7
1.0,1,1,38,46,117,40,46,3,87,102,174,3,14,6.428571428571429,2.8571428571428603,1,0.6551724137931032,56,18
1.0,1,1,16,8,16,26,8,3,10,13,48,3,2,3.392857142857143,1.0,1,0.6388602857556397,5,5
1.0,1,1,15,32,78,20,32,2,42,59,156,2,16,2.4793028322440063,1.1830065359477084,2,0.7355653666911944,27,6
1.0,1,1,106,53,123,89,57,3,86,101,189,3,14,6.909090909090907,1.36363636363636,8,0.5132275132275128,48,12
0.6666666666666671,2,2,30,10,20,31,10,3,14,17,51,3,2,8.0,2.0,2,0.568627450980392,7,20
1.0,1,1,3,11,23,5,10,2,14,19,52,2,4,2.818627450980394,1.3303921568627437,1,0.7813276604210863,7,5
0.7575757575757576,1,1,2,11,37,3,11,1,28,33,75,1,3,4.545454545454546,1.15151515151515,2,0.7642448466392133,22,16
1.0,1,1,21,36,95,25,32,3,67,84,134,3,15,4.656746031746031,2.6369047619047628,2,0.7094560656523111,47,11
1.0,1,1,5,22,41,4,22,2,25,33,129,2,7,2.5825892857142847,1.0,4,0.8821463178294573,11,11
1.0,1,1,3,11,40,3,12,1,25,32,71,1,6,3.6,1.1999999999999995,4,0.7323943661971832,21,7
0.666666666666667,2,2,46,30,75,44,30,3,35,55,124,3,20,1.875,1.1875,0,0.508064516129032,25,4
1.0,1,1,1,6,11,2,6,1,5,8,40,1,2,1.0405405405405403,1.0,0,0.6753723625130668,1,3
1.0,1,1,1,11,20,2,11,1,10,15,50,1,4,2.0,1.0,2,0.56,4,3
1.0,1,1,9,32,78,9,32,2,38,58,112,2,19,3.875,2.375,2,0.866071428571429,26,8
1.0,1,1,30,25,74,31,25,2,32,53,122,2,20,2.1999999999999997,1.3333333333333302,2,0.5901639344262292,28,4
1.0,1,1,3,6,9,8,6,2,5,7,42,2,1,1.0,1.0,1,1.0,1,5
1.0,1,1,120,178,496,124,169,2,313,399,639,2,82,7.25,2.69444444444444,29,0.812206572769953,221,15
1.0,1,1,31,30,65,37,30,4,46,54,102,4,7,4.83333333333333,1.16666666666667,8,0.490196078431373,24,9
1.0,1,1,4,5,6,5,5,2,4,5,28,2,3,0.0,1.0,0,0.4285714285714289,0,1
1.0,1,1,46,24,55,43,24,2,40,46,113,2,5,7.33708333333333,1.8133333333333348,4,0.7417109500805158,22,16
1.0,1,1,140,44,105,138,44,4,51,78,159,4,25,2.31818181818182,1.13636363636364,9,1.0,34,4
1.0,1,1,4,5,6,5,5,2,4,5,28,2,3,0.0,1.0,0,0.428571428571429,0,1
1.0,1,1,35,26,48,34,25,2,36,43,75,2,6,4.199999999999999,1.1999999999999995,7,0.56,17,6
1.0,1,1,59,42,96,72,42,1,41,68,217,1,26,1.0185185185185204,1.0,2,0.5305966343702195,26,5
1.0,1,1,20,20,53,21,20,4,47,50,92,4,2,6.5,1.0,0,0.7173913043478259,30,25
0.9890710382513662,1,1,4,6,7,4,6,2,5,6,41,2,2,0.6229508196721312,1.0,1,0.7126221641280732,0,3
1.0,1,1,43,35,69,73,40,4,49,57,111,4,7,6.25,2.75,2,0.6756756756756759,22,16
1.0,1,1,33,15,35,32,14,4,20,27,84,4,6,7.263157894736842,13.052631578947366,3,0.4841399851079673,12,41
1.0,1,1,55,40,89,56,39,4,56,73,142,4,16,4.55555555555556,2.11111111111111,16,1.0,33,8
0.6958333333333337,2,2,12,15,23,11,17,3,15,18,146,3,6,1.883333333333336,1.0,4,0.7063922120572363,3,10
1.0,1,1,17,42,112,22,39,2,85,99,152,2,14,6.112244897959187,2.7244897959183647,4,0.8462261975557362,56,18
1.0,1,1,3,8,16,9,8,3,10,13,51,3,2,3.391304347826087,1.0,1,1.0,5,6
1.0,1,1,11,11,26,21,10,3,18,22,56,3,3,6.0,1.5,2,1.0,11,10
1.0,1,1,11,28,46,11,27,2,34,40,76,2,5,4.875,1.25,9,0.6804109589041099,12,8
1.0,1,1,3,12,13,4,12,2,11,12,64,2,6,0.666666666666667,1.0,1,0.9375,0,4
1.0,1,1,16,18,36,19,18,2,20,28,110,2,9,1.85714285714286,1.28571428571429,1,0.7818181818181819,10,9
1.0,1,1,48,34,81,52,30,1,66,73,117,1,10,9.0,2.3999999999999995,5,0.58974358974359,39,15
1.0,1,1,32,26,88,18,25,1,46,63,171,1,17,4.714285714285709,2.4285714285714306,2,1.0,37,18
1.0,1,1,58,19,65,57,19,2,27,45,101,2,14,2.375,1.75,0,0.6336633663366339,26,7
1.0,1,1,21,10,20,33,10,3,12,15,51,3,2,3.0,1.0,2,0.529411764705882,5,8
0.9066666666666668,1,1,14,18,35,16,18,2,30,32,67,2,1,14.08,1.0,3,0.8621939225485744,14,24
0.959016393442623,1,1,9,12,23,10,12,3,13,17,50,3,3,2.143442622950821,1.0546448087431683,1,0.6841855226946472,5,3
1.0,1,1,41,33,75,42,29,3,41,58,110,3,20,3.46153846153846,1.6923076923076898,3,0.5545454545454549,25,5
1.0,1,1,328,60,327,331,51,2,215,277,378,2,69,7.799999999999998,53077.4,0,1.0,217,67
1.0,1,1,4,21,44,5,21,2,22,33,94,2,10,1.6666666666666703,1.11111111111111,3,0.9574468085106383,12,4
1.0,1,1,32,37,96,34,37,3,71,83,161,3,11,8.333333333333329,2.0,2,0.7080745341614912,46,17
