CountLineCodeDecl,CountPath_Mean,CountStmtDecl,CountLineCode,CountStmt,Added_lines,CountSemicolon,CountLine,CountLineBlank,Del_lines,MaxNesting_Mean,OWN_COMMIT,CountOutput_Max,OWN_LINE,CountInput_Mean,CountLineCodeExe,CountOutput_Mean,CountClassCoupled,CountStmtExe,RatioCommentToCode
5,1.0,5,9,5,70,3,35,4,0,0.0,0.5,1,0.685714285714286,1.0,1,1.0,0,0,2.44
15,2.0,15,33,21,173,16,84,7,3,0.0,0.2,6,0.717647058823529,1.0,12,3.5,6,6,1.33
13,1.2,13,41,29,85,22,84,6,1,0.428571428571429,1.0,5,1.0,0.6,19,3.4,1,16,0.93
23,1.5,20,66,36,187,22,186,15,0,0.727272727272727,1.0,4,0.871657754010695,2.875,19,3.0,6,16,1.59
3,1.0,3,5,3,62,2,31,1,0,0.0,0.5,0,0.548387096774194,1.0,0,0.0,0,0,5.0
85,2.0,82,313,176,1181,127,576,56,25,0.866666666666667,0.285714285714286,23,0.763888888888889,2.32,146,4.36,16,94,0.66
24,2.66666666666667,23,80,42,331,33,159,13,11,0.428571428571429,0.25,10,0.78125,1.33333333333333,37,4.0,12,19,0.82
6,1.0,6,13,7,81,4,38,4,0,0.0,0.5,1,0.394736842105263,0.0,2,0.5,0,1,1.62
35,14.6,39,129,70,202,49,198,12,5,2.55555555555556,1.0,19,1.0,4.2,54,6.4,7,31,0.44
5,1.0,5,12,8,85,6,42,5,1,0.0,0.333333333333333,5,0.738095238095238,3.0,4,5.0,1,3,2.08
5,1.0,5,11,6,86,3,42,4,0,0.0,0.5,1,0.302325581395349,0.5,1,1.0,2,1,2.45
7,1.0,7,14,10,78,8,39,3,0,0.0,0.5,3,0.846153846153846,1.0,3,3.0,4,3,1.57
55,6.0,59,255,175,991,136,495,59,1,1.33333333333333,0.333333333333333,4,0.975757575757576,3.9,152,2.2,0,116,0.71
9,1.0,9,20,12,66,8,66,6,0,0.0,1.0,2,0.712121212121212,2.33333333333333,4,1.33333333333333,4,3,2.0
28,1.8,28,58,40,341,29,162,21,10,0.5,0.25,5,0.820987654320988,2.4,22,3.4,7,12,1.43
18,1.25,21,61,45,208,39,103,12,2,0.375,0.333333333333333,6,0.621359223300971,0.5,34,3.5,3,24,0.49
72,2.86363636363636,71,301,156,1380,104,687,93,4,1.32,0.333333333333333,8,0.969476744186046,2.18181818181818,126,3.72727272727273,5,85,0.97
11,1.0,11,13,11,101,10,99,8,2,0.0,1.0,1,1.0,1.14285714285714,0,1.0,0,0,6.0
5,1.0,5,10,6,72,4,36,3,0,0.0,0.5,3,0.583333333333333,0.0,2,3.0,1,1,2.3
5,1.0,5,7,5,70,4,35,2,0,0.0,0.5,1,0.514285714285714,6.0,0,1.0,1,0,3.71
12,2.0,11,34,18,201,12,100,7,1,1.33333333333333,0.333333333333333,4,0.62,3.66666666666667,9,3.0,1,7,1.74
5,1.0,5,10,7,82,5,39,5,2,0.0,0.333333333333333,4,0.625,2.0,4,4.0,1,2,2.4
16,1.0,16,37,24,230,17,114,8,0,0.0,0.5,3,0.443478260869565,2.33333333333333,11,2.33333333333333,6,8,1.86
21,2.0,22,52,37,88,30,88,14,0,1.0,1.0,8,1.0,1.33333333333333,24,6.66666666666667,6,15,0.42
8,1.0,8,15,12,123,8,58,7,5,0.666666666666667,0.333333333333333,3,0.983050847457627,2.33333333333333,4,1.66666666666667,0,4,2.4
12,1.6,11,38,21,95,13,95,8,0,0.428571428571429,1.0,4,0.8,2.0,10,2.2,1,10,1.29
11,1.0,13,30,18,136,13,68,8,0,0.0,0.5,4,0.735294117647059,0.5,10,1.75,2,5,1.0
17,1.16666666666667,17,46,30,317,22,158,28,1,0.375,0.333333333333333,6,0.689873417721519,3.5,15,2.66666666666667,1,13,1.83
6,1.0,6,8,6,116,5,58,4,0,0.0,0.5,1,0.810344827586207,1.75,0,0.75,1,0,5.75
9,1.0,9,20,14,108,11,54,7,0,0.0,0.5,4,0.648148148148148,1.5,7,3.0,6,5,1.35
12,1.0,14,31,21,128,17,64,7,0,0.0,0.5,7,0.671875,0.666666666666667,13,3.33333333333333,4,7,0.84
4,1.0,4,9,5,113,3,56,3,1,0.0,0.333333333333333,2,0.857142857142857,0.0,2,2.0,2,1,4.89
22,1.625,22,78,39,257,27,141,13,0,0.909090909090909,0.333333333333333,6,0.418439716312057,1.625,23,1.625,5,17,0.64
18,1.2,19,49,35,218,27,108,9,2,0.375,0.333333333333333,5,0.805555555555556,2.6,19,2.8,1,16,1.02
15,1.125,15,45,25,201,15,104,10,1,0.454545454545455,0.333333333333333,3,0.682692307692308,2.125,10,1.625,3,10,1.09
7,1.0,7,12,8,84,6,42,4,0,0.0,0.5,3,0.547619047619048,1.0,1,3.0,3,1,2.17
31,3.4,35,139,84,667,59,302,27,40,1.35714285714286,0.285714285714286,13,0.695364238410596,1.7,61,3.8,6,49,0.98
8,1.0,8,15,11,84,9,42,3,0,0.0,0.5,5,0.571428571428571,5.0,4,5.0,5,3,1.6
28,2.25,25,66,38,145,28,144,10,1,1.66666666666667,1.0,15,1.0,3.0,25,5.75,13,13,1.03
5,1.0,5,9,5,76,3,38,4,0,0.0,0.5,1,0.631578947368421,0.0,1,1.0,0,0,2.78
6,1.66666666666667,6,44,22,177,16,84,9,8,0.8,0.428571428571429,10,0.452380952380952,2.33333333333333,22,6.66666666666667,5,16,0.7
42,1.38095238095238,48,147,89,622,59,311,22,0,0.413793103448276,0.5,7,0.90032154340836,1.76190476190476,56,2.57142857142857,2,41,0.97
8,1.25,8,26,14,244,8,122,17,0,0.5,0.5,6,0.868852459016393,1.5,6,3.25,3,6,3.08
7,1.0,7,14,10,90,8,44,7,2,0.0,0.333333333333333,7,0.727272727272727,2.0,5,7.0,2,3,1.64
15,4.0,15,33,25,138,21,69,10,0,1.0,0.5,12,0.391304347826087,4.0,17,12.0,5,10,0.79
10,1.0,10,18,14,90,12,45,5,0,0.0,0.5,7,0.711111111111111,1.0,6,7.0,4,4,1.22
12,8.0,11,37,23,158,16,78,5,0,3.0,0.5,8,0.746835443037975,3.0,15,8.0,5,12,0.97
100,1393.42424242424,110,405,276,1263,192,616,44,10,0.75,0.5,19,0.517857142857143,3.57575757575758,205,3.09090909090909,4,166,0.41
7,1.0,6,9,6,143,5,68,5,13,0.0,0.333333333333333,1,0.323529411764706,5.5,0,1.0,1,0,6.0
53,1.58333333333333,45,149,85,494,66,248,38,0,0.5,0.5,6,0.870445344129555,2.16666666666667,76,3.58333333333333,6,40,0.41
7,1.0,8,16,10,94,7,47,8,0,0.0,0.5,2,0.48936170212766,1.5,4,1.5,3,2,1.44
31,1.55555555555556,34,92,57,425,42,194,25,28,0.846153846153846,0.333333333333333,14,0.690721649484536,3.0,36,3.55555555555556,7,23,0.84
38,1.5625,36,126,71,567,46,289,30,6,0.666666666666667,0.666666666666667,10,0.341379310344828,3.6875,50,3.125,5,35,1.06
15,2.0,19,57,35,231,27,122,18,1,0.0,0.333333333333333,13,0.721311475409836,2.25,28,4.5,5,16,0.82
48,2.5,45,150,78,419,59,291,20,128,1.28571428571429,0.75,20,0.989690721649485,2.3,58,3.4,14,33,0.82
10,1.0,10,23,14,104,11,51,5,2,0.0,0.333333333333333,6,0.588235294117647,0.5,8,3.5,8,4,1.0
10,1.11111111111111,16,56,30,310,19,155,15,0,0.0,0.5,4,0.4,2.0,23,2.55555555555556,4,14,1.5
74,2.47058823529412,73,344,171,2088,100,1044,43,0,1.0,0.5,4,0.633141762452107,2.08823529411765,134,2.29411764705882,1,98,1.91
14,2.66666666666667,16,43,29,173,20,86,7,1,1.83333333333333,0.333333333333333,4,0.511627906976744,2.66666666666667,16,3.0,2,13,0.84
29,5.0,29,116,65,544,44,253,22,22,1.08333333333333,0.333333333333333,18,0.385826771653543,2.9,47,4.3,9,36,0.99
7,1.0,7,14,10,88,8,44,6,0,0.0,0.5,6,0.545454545454545,1.0,4,6.0,2,3,1.71
8,1.0,7,18,9,97,5,53,4,2,0.0,0.5,2,0.547169811320755,0.666666666666667,2,1.33333333333333,3,2,1.72
4,1.0,4,6,4,83,3,41,2,1,0.0,0.333333333333333,1,0.48780487804878,0.0,0,1.0,1,0,5.5
11,1.33333333333333,9,26,14,69,9,69,5,0,0.6,1.0,3,0.579710144927536,1.66666666666667,5,2.33333333333333,3,5,1.46
10,1.0,10,16,12,97,10,48,6,1,0.0,0.333333333333333,5,0.666666666666667,1.0,5,5.0,5,2,1.62
10,1.0,10,28,16,69,10,61,8,8,0.0,0.666666666666667,3,0.573770491803279,1.4,6,1.4,0,6,0.89
22,6.0,22,71,40,368,27,160,15,48,2.0,0.5,18,0.55,3.33333333333333,30,8.0,3,18,1.04
6,1.0,6,17,9,106,5,53,4,0,0.0,0.5,2,0.716981132075472,1.0,3,1.33333333333333,3,3,1.88
7,1.0,7,9,7,126,6,63,6,0,0.0,0.5,1,0.396825396825397,4.33333333333333,0,0.666666666666667,1,0,5.33
4,1.0,4,6,4,85,3,43,2,1,0.0,0.25,1,0.86046511627907,1.0,0,1.0,1,0,5.83
7,1.5,7,21,12,126,8,59,4,6,0.75,0.333333333333333,4,0.583333333333333,2.5,8,3.0,3,5,1.62
10,1.5,10,23,15,113,11,57,3,56,0.75,1.0,4,1.0,1.0,7,3.0,4,5,1.35
11,1.66666666666667,13,19,18,133,12,63,8,5,1.2,0.333333333333333,7,0.953125,2.0,7,3.0,2,5,1.89
13,1.0,13,31,20,150,15,74,6,0,0.0,0.5,5,0.826666666666667,0.75,10,2.0,6,7,1.19
6,1.0,6,13,9,37,7,37,2,37,0.0,0.5,4,1.0,2.0,4,4.0,3,3,1.69
5,1.0,5,9,6,106,4,52,4,0,0.0,0.5,2,0.641509433962264,2.0,2,2.0,1,1,4.33
12,1.0,12,20,16,103,14,49,5,5,0.0,0.333333333333333,6,0.653061224489796,1.0,8,6.0,4,4,1.2
3,1.0,3,4,3,66,2,32,1,0,0.0,0.5,0,0.515151515151515,1.0,0,0.0,0,0,6.75
5,1.0,5,10,6,76,4,38,5,0,0.0,0.5,2,0.473684210526316,5.0,2,2.0,0,1,2.3
5,1.0,5,31,25,67,22,67,9,0,0.0,1.0,3,1.0,1.5,20,2.5,4,20,0.87
18,1.16666666666667,18,42,26,180,18,89,11,0,0.375,0.333333333333333,9,1.0,1.66666666666667,12,3.0,7,8,0.86
24,10.0,27,78,48,270,38,135,21,0,1.28571428571429,0.5,13,0.851851851851852,2.33333333333333,41,5.66666666666667,7,21,0.46
5,1.0,5,9,5,70,3,35,3,0,0.0,0.5,1,0.571428571428571,0.0,1,1.0,0,0,2.56
7,1.0,7,14,10,88,8,44,6,0,0.0,0.5,6,0.545454545454545,1.0,4,6.0,2,3,1.71
23,1.30769230769231,28,83,49,431,32,205,21,11,0.5625,0.25,4,0.746341463414634,2.46153846153846,30,1.84615384615385,3,21,1.22
23,1.18181818181818,23,65,37,326,23,163,16,0,0.461538461538462,0.5,5,0.441717791411043,13.9090909090909,16,1.54545454545455,2,14,1.26
5,1.0,5,12,8,82,6,41,2,0,0.0,0.5,5,0.51219512195122,2.0,3,5.0,2,3,2.25
20,2.0,20,128,94,464,83,232,44,2,0.3,0.333333333333333,6,0.991341991341991,1.125,86,4.625,1,74,0.47
12,1.0,12,27,23,54,21,54,5,0,0.0,1.0,7,1.0,0.0,15,7.0,8,11,0.81
13,1.33333333333333,13,26,18,144,13,67,7,8,0.6,0.25,5,0.617647058823529,2.66666666666667,6,3.66666666666667,8,5,1.31
8,1.0,8,10,8,188,7,94,7,0,0.0,0.5,1,0.957446808510638,1.0,0,1.0,1,0,7.7
24,4.5,24,82,46,358,32,163,16,32,1.5,0.307692307692308,17,0.441717791411043,2.5,33,7.0,6,22,0.79
24,1.0,22,64,32,198,27,99,11,0,0.0,0.5,5,0.373737373737374,0.25,35,3.5,7,10,0.38
6,1.5,7,25,12,52,8,52,4,0,0.6,1.0,3,1.0,1.0,9,2.5,1,5,0.92
12,1.75,12,40,22,162,14,84,9,1,0.833333333333333,0.333333333333333,4,0.341176470588235,3.75,13,3.0,1,10,0.88
9,1.33333333333333,9,28,18,200,13,72,7,56,0.6,0.4,4,0.555555555555556,2.0,10,3.0,2,9,1.32
5,1.0,5,13,7,95,4,47,3,1,0.0,0.666666666666667,2,0.659574468085106,1.0,2,1.5,2,2,2.38
38,5.625,38,120,70,405,50,201,19,3,1.4,0.666666666666667,22,0.791044776119403,2.125,52,5.0,11,32,0.52
7,1.0,7,16,10,98,7,49,3,0,0.0,0.5,3,0.63265306122449,2.0,3,2.0,3,3,1.88
15,1.0,13,47,28,343,20,123,15,59,0.0,0.333333333333333,6,0.617886178861789,32.0,16,3.28571428571429,5,15,1.3
6,1.0,6,14,8,94,5,47,3,0,0.0,0.5,2,0.638297872340426,1.0,2,1.5,1,2,2.14
6,1.0,6,15,9,94,6,47,4,0,0.0,0.5,4,0.659574468085106,1.5,4,3.0,4,3,1.87
22,1.8,23,60,38,315,29,157,19,23,1.0,0.5,11,0.515923566878981,8.6,26,4.2,3,15,1.3
5,1.0,5,7,5,70,4,35,2,0,0.0,0.5,1,0.485714285714286,1.0,0,1.0,1,0,3.71
48,1.78947368421053,51,171,104,649,73,333,32,3,0.952380952380952,0.166666666666667,14,0.263473053892216,3.21052631578947,70,3.78947368421053,7,53,0.76
9,1.0,9,14,11,72,8,36,6,0,0.0,0.5,3,0.444444444444444,1.0,2,2.5,4,2,1.14
24,1.0,21,46,35,176,31,88,9,0,0.0,0.5,6,0.681818181818182,1.33333333333333,28,2.66666666666667,5,14,0.72
8,1.33333333333333,9,30,15,138,10,69,6,0,0.5,0.5,6,0.521739130434783,1.0,10,3.33333333333333,3,6,1.1
13,1.14285714285714,13,37,19,194,10,97,10,0,0.333333333333333,0.5,1,0.804123711340206,0.571428571428571,8,0.714285714285714,1,6,1.35
33,1.1,42,75,56,238,44,119,21,0,0.0,0.5,10,0.907563025210084,0.5,37,2.0,3,14,0.31
180,2.66129032258065,200,707,446,2972,311,1486,133,0,0.876712328767123,0.5,9,0.868102288021534,3.35483870967742,302,2.59677419354839,7,246,0.93
10,4.5,10,98,50,334,39,170,26,2,0.666666666666667,0.333333333333333,5,0.879518072289157,2.75,52,3.25,10,40,0.47
6,1.0,6,13,9,80,7,40,5,0,0.0,0.5,4,0.75,2.0,4,4.0,1,3,1.69
13,1.33333333333333,14,29,19,69,15,69,7,0,0.6,1.0,4,1.0,1.66666666666667,8,3.0,2,5,1.14
11,1.0,11,25,17,114,13,58,3,2,0.0,0.6,4,0.96551724137931,1.5,6,4.0,2,6,1.2
4,1.0,4,6,4,76,3,38,2,0,0.0,0.5,1,0.473684210526316,1.0,0,1.0,1,0,5.0
12,1.0,12,22,18,53,16,53,9,0,0.0,1.0,14,1.0,1.0,10,14.0,6,6,1.0
8,1.0,8,21,12,142,7,70,6,0,0.0,0.5,2,0.985915492957746,1.0,4,1.25,0,4,2.05
32,1.14285714285714,32,111,57,480,36,240,19,0,0.588235294117647,0.5,4,0.8125,1.85714285714286,35,2.0,4,25,0.99
29,1.0,28,30,28,456,27,227,25,0,0.0,0.5,1,0.973684210526316,3.04761904761905,0,0.904761904761905,4,0,5.73
11,1.0,11,29,17,158,11,79,9,0,0.125,0.5,3,0.822784810126582,2.0,7,1.4,0,6,1.41
9,1.0,9,20,12,115,8,57,6,1,0.0,0.333333333333333,4,0.807017543859649,1.0,5,3.5,1,3,1.55
26,2.4,28,81,50,332,38,151,16,30,1.0,0.25,13,0.66887417218543,4.2,32,5.2,4,22,0.67
4,1.0,4,9,5,76,3,38,2,0,0.0,0.5,2,0.5,3.0,1,2.0,0,1,3.0
27,1.13333333333333,27,83,47,201,29,200,25,33,0.277777777777778,1.0,3,1.0,1.4,22,1.8,2,20,1.11
24,1.0,24,75,47,319,33,158,22,3,0.0,0.666666666666667,14,0.765822784810127,1.15384615384615,27,2.30769230769231,21,23,0.81
9,1.0,9,26,18,120,14,59,5,2,0.0,0.333333333333333,4,0.813559322033898,0.0,12,3.66666666666667,1,9,1.08
83,12.5,83,319,175,1367,123,683,88,1,1.32,0.333333333333333,29,0.973645680819912,2.65,156,4.65,9,92,0.88
46,2.11111111111111,46,115,77,429,58,214,27,1,0.692307692307692,0.333333333333333,15,0.97196261682243,4.0,53,6.0,5,31,0.63
5,1.0,5,9,6,74,4,36,3,0,0.0,0.5,3,0.351351351351351,0.0,1,3.0,1,1,2.67
4,1.0,4,6,4,109,3,53,2,3,0.0,0.333333333333333,0,0.377358490566038,2.0,0,0.0,1,0,7.5
5,1.0,5,12,6,88,3,43,4,2,0.0,0.333333333333333,1,0.302325581395349,0.5,1,1.0,2,1,2.25
3,1.0,3,5,3,75,2,36,1,0,0.0,0.666666666666667,1,0.916666666666667,4.0,0,1.0,0,0,6.0
13,1.0,13,53,45,202,41,100,11,2,0.0,0.333333333333333,10,0.36,1.66666666666667,38,7.33333333333333,9,32,0.68
12,1.16666666666667,12,29,17,97,11,97,10,0,0.375,1.0,4,0.711340206185567,1.83333333333333,6,1.83333333333333,2,5,2.0
51,10.1818181818182,52,142,111,532,85,266,35,0,1.15384615384615,0.5,17,0.962406015037594,3.18181818181818,83,3.72727272727273,3,59,0.63
12,1.0,10,23,14,150,10,74,4,0,0.0,0.5,5,0.52,3.66666666666667,4,3.0,5,4,2.04
17,1.0,19,56,33,232,24,116,11,0,0.0,0.5,7,0.793103448275862,1.42857142857143,19,2.42857142857143,5,14,0.88
30,1.36363636363636,30,81,48,354,31,174,19,7,0.428571428571429,0.2,4,0.84,1.72727272727273,25,2.45454545454545,5,18,0.91
5,1.0,5,13,7,86,4,43,3,0,0.0,0.5,3,0.465116279069767,4.0,2,2.0,2,2,2.08
7,1.0,7,15,9,102,6,51,6,0,0.0,0.5,2,0.686274509803922,2.5,2,1.5,0,2,2.0
20,1.0,20,39,27,194,21,96,10,0,0.0,0.5,9,0.721649484536082,1.0,14,4.0,8,7,1.21
5,1.0,5,15,11,112,9,56,3,0,0.0,0.5,8,0.732142857142857,3.0,7,8.0,6,6,2.53
6,1.0,6,11,7,80,5,40,4,0,0.0,0.5,3,0.65,0.0,2,3.0,1,1,2.27
3,1.0,3,5,3,84,2,42,1,0,0.0,0.5,1,0.380952380952381,1.0,0,1.0,1,0,7.2
22,2.0,21,47,35,177,32,86,7,3,1.0,0.666666666666667,21,0.505747126436782,4.0,29,21.0,8,14,0.68
12,1.0,12,21,17,115,15,56,6,3,0.0,0.333333333333333,7,0.696428571428571,0.0,11,7.0,5,5,1.38
47,1.4375,49,144,81,521,60,258,29,5,0.714285714285714,0.5,13,0.732558139534884,1.6875,57,3.0625,5,32,0.59
11,1.0,11,18,12,51,9,51,8,0,0.0,1.0,2,0.627450980392157,0.5,3,1.5,1,1,1.39
5,1.0,5,11,7,82,5,41,4,0,0.0,0.5,4,0.682926829268293,0.0,3,4.0,2,2,2.36
5,1.0,5,9,5,70,3,35,3,0,0.0,0.5,1,0.571428571428571,0.0,1,1.0,0,0,2.56
6,0.0,6,8,6,108,5,54,4,0,0.0,0.5,0,0.666666666666667,0.0,3,0.0,0,0,5.25
5,1.0,5,14,6,100,2,50,4,0,0.0,0.5,1,0.94,0.0,1,0.333333333333333,0,1,2.29
3,1.0,3,5,3,32,2,32,2,0,0.0,1.0,1,1.0,2.0,0,1.0,0,0,5.0
24,7.25,26,89,51,164,36,164,18,0,2.66666666666667,1.0,12,1.0,4.5,40,5.75,7,25,0.66
7,1.0,7,17,13,98,10,48,3,2,0.0,0.333333333333333,3,0.5625,0.0,8,3.0,1,6,1.65
13,1.0,13,36,20,188,12,94,11,0,0.0,0.5,3,0.617021276595745,3.0,8,1.28571428571429,0,7,1.31
8,1.0,8,21,12,142,7,70,6,0,0.0,0.5,2,0.788732394366197,1.0,4,1.25,0,4,2.05
5,1.0,5,10,6,72,4,36,3,0,0.0,0.5,2,0.583333333333333,2.0,2,2.0,0,1,2.3
11,1.25,13,35,21,179,15,89,12,1,0.5,0.333333333333333,4,0.707865168539326,1.75,12,2.0,3,8,1.2
7,1.0,7,9,7,92,6,46,3,0,0.0,0.5,1,0.5,1.0,0,1.0,2,0,3.78
5,1.0,5,9,5,68,3,34,4,0,0.0,0.5,1,0.647058823529412,1.0,1,1.0,0,0,2.33
27,1.0,27,62,42,269,33,133,18,3,0.0,0.333333333333333,10,0.661654135338346,1.8,21,3.0,9,15,0.85
3,1.0,3,3,3,70,2,34,2,0,0.0,0.5,0,0.971428571428571,1.0,0,0.0,1,0,9.67
30,1.1875,30,88,50,372,31,185,26,2,0.166666666666667,0.5,3,0.681081081081081,2.0625,20,1.1875,2,20,0.81
5,1.0,5,13,7,95,4,47,3,1,0.0,0.666666666666667,2,0.659574468085106,1.0,2,1.5,2,2,2.38
25,1.0,25,72,56,276,48,137,17,2,0.0,0.333333333333333,9,0.897810218978102,0.0,45,8.42857142857143,1,31,0.67
6,1.0,6,14,8,100,5,50,4,0,0.0,0.5,2,0.44,3.5,2,2.0,1,2,2.29
12,1.0,10,26,13,120,10,59,6,0,0.0,0.5,4,0.35,0.0,15,3.0,3,3,1.04
17,1.4,16,48,28,260,20,127,11,6,0.571428571428571,0.2,4,0.425196850393701,22.0,15,2.4,6,12,1.42
3,1.0,3,8,4,72,2,36,1,0,0.0,0.5,3,0.361111111111111,1.0,1,3.0,0,1,3.38
14,1.0,11,24,15,94,9,47,7,0,0.0,0.5,3,0.893617021276596,0.2,4,1.8,5,4,0.67
26,2.3,26,110,58,482,38,243,27,11,0.923076923076923,0.5,10,0.654320987654321,2.9,46,2.6,4,32,0.96
11,1.0,11,23,15,130,11,65,6,0,0.0,0.5,3,0.723076923076923,2.0,5,2.33333333333333,4,4,1.57
25,1.4,20,58,34,216,26,107,10,0,0.571428571428571,0.5,10,0.62037037037037,1.8,24,5.2,6,14,0.67
5,1.0,5,13,8,102,5,50,4,2,0.0,0.5,4,0.588235294117647,1.5,3,3.0,5,3,2.54
6,1.0,6,17,9,129,5,64,4,1,0.0,0.333333333333333,3,0.75,2.0,4,3.0,3,3,2.53
4,0.0,4,6,4,32,3,32,3,0,0.0,1.0,0,1.0,0.0,1,0.0,0,0,3.83
2,0.0,2,4,2,56,1,26,1,3,0.666666666666667,0.333333333333333,0,0.5,0.0,0,0.0,0,0,5.25
25,3.33333333333333,25,63,40,287,29,138,16,11,2.8,0.2,17,0.782608695652174,2.33333333333333,26,9.0,6,15,0.95
16,1.0,15,22,17,118,13,59,11,0,0.0,0.5,2,0.983050847457627,1.0,3,0.666666666666667,1,2,1.18
4,1.0,4,6,4,126,3,63,3,0,0.0,0.5,1,0.53968253968254,6.0,0,1.0,2,0,9.0
131,2.06,133,505,307,1560,223,779,78,10,0.428571428571429,0.4,23,0.7599486521181,2.56,226,3.3,19,174,0.39
14,1.33333333333333,14,33,20,140,15,69,6,2,0.6,0.333333333333333,4,0.855072463768116,0.0,13,3.33333333333333,2,6,0.91
10,2.33333333333333,10,33,19,167,12,82,7,3,0.8,0.25,3,0.329268292682927,2.66666666666667,10,2.33333333333333,3,9,1.27
23,1.23076923076923,32,97,62,424,45,211,24,0,0.705882352941177,0.5,5,0.797169811320755,1.69230769230769,42,2.38461538461538,3,30,0.93
23,1.5,27,66,48,394,35,197,23,0,1.07692307692308,0.5,8,0.842639593908629,2.6,25,2.9,2,21,1.64
12,1.0,13,30,19,118,15,59,5,0,0.0,0.5,5,0.576271186440678,0.666666666666667,12,4.0,4,6,0.8
16,1.0,16,39,24,167,18,83,8,1,0.5,0.333333333333333,8,0.698795180722892,1.33333333333333,13,6.0,8,8,0.92
9,1.0,12,26,16,112,12,56,6,0,0.0,0.5,2,0.625,1.33333333333333,9,1.66666666666667,3,4,0.92
11,1.6,11,88,66,299,58,149,21,3,0.428571428571429,0.333333333333333,13,0.871621621621622,0.8,57,5.4,2,55,0.45
24,1.25,26,140,98,420,83,211,26,0,0.2,0.5,7,0.695238095238095,4.0,80,3.5,5,72,0.34
4,1.0,4,6,4,64,3,32,2,0,0.0,0.5,0,0.4375,1.0,0,0.0,0,0,4.0
4,1.0,4,7,5,66,3,33,4,0,0.0,0.5,2,0.484848484848485,2.0,1,2.0,0,1,3.14
4,1.0,4,12,6,70,3,35,2,0,0.0,0.5,2,0.971428571428571,1.0,2,1.5,0,2,1.75
11,1.0,10,31,18,144,13,72,8,0,0.0,0.5,2,0.569444444444444,1.5,8,1.25,4,8,1.06
25,1.41666666666667,25,82,50,398,34,199,20,0,0.5,0.5,7,0.814070351758794,2.75,31,2.58333333333333,1,25,1.18
15,1.0,15,61,45,99,41,99,8,0,0.0,1.0,5,1.0,2.0,39,2.33333333333333,2,30,0.49
21,1.28571428571429,20,56,32,279,22,139,15,140,0.666666666666667,0.5,6,0.81294964028777,2.14285714285714,16,2.0,4,12,1.21
5,1.0,5,10,6,82,4,41,6,0,0.0,0.5,3,0.658536585365854,0.0,2,3.0,0,1,2.5
10,1.42857142857143,10,45,23,283,12,112,10,59,0.444444444444444,0.333333333333333,4,0.723214285714286,1.57142857142857,13,2.0,0,13,1.27
4,1.0,4,6,4,68,3,34,2,0,0.5,0.5,1,0.382352941176471,10.0,0,1.0,1,0,4.33
6,1.0,6,11,7,80,5,40,4,0,0.0,0.5,3,0.65,0.0,2,3.0,1,1,2.27
16,1.5,16,38,30,183,26,91,19,1,0.75,0.333333333333333,14,0.934065934065934,0.0,21,8.0,3,14,0.89
22,1.42857142857143,22,69,39,269,27,134,13,1,0.888888888888889,0.333333333333333,9,0.805970149253731,1.42857142857143,24,2.57142857142857,6,17,0.75
6,1.0,6,11,7,39,5,39,4,0,0.0,1.0,3,1.0,0.0,2,3.0,1,1,2.18
5,1.0,5,10,6,74,4,37,5,0,0.0,0.5,3,0.648648648648649,0.0,2,3.0,1,1,2.2
9,1.0,10,19,13,110,10,55,6,0,0.0,0.5,5,0.6,1.5,6,2.5,2,3,1.58
17,1.0,23,49,33,190,28,95,11,0,0.0,0.5,10,0.715789473684211,1.5,22,4.75,3,10,0.71
10,1.0,12,26,18,114,15,56,7,2,0.0,0.333333333333333,4,0.696428571428571,0.5,12,3.5,2,6,0.88
23,1.0,23,25,23,350,22,172,19,6,0.0,0.333333333333333,1,0.476744186046512,1.85714285714286,0,0.428571428571429,5,0,5.12
27,1.09090909090909,27,67,41,463,28,231,17,1,0.285714285714286,0.333333333333333,3,0.917748917748918,3.09090909090909,15,2.27272727272727,5,14,2.19
125,6.47222222222222,127,839,461,2654,317,1372,118,9,1.64102564102564,0.333333333333333,16,0.389941690962099,7.47222222222222,469,4.41666666666667,4,334,0.5
5,1.0,5,11,7,80,5,40,2,0,0.0,0.5,4,0.325,2.0,2,4.0,1,2,2.45
10,1.0,10,26,14,174,8,87,9,0,0.5,0.5,3,0.402298850574713,3.4,4,1.6,1,4,2.0
18,1.0,18,46,28,220,19,110,16,0,0.0,0.5,7,0.809090909090909,2.0,11,1.85714285714286,4,10,1.04
27,4.0,27,78,45,288,32,136,14,10,1.83333333333333,0.5,9,0.544117647058823,3.5,30,4.5,6,18,0.56
20,4.5,22,97,55,330,37,172,10,16,2.375,0.285714285714286,7,0.517441860465116,4.33333333333333,44,3.33333333333333,2,33,0.67
13,1.0,13,30,18,148,12,74,8,0,0.0,0.5,5,0.72972972972973,1.0,6,3.0,3,5,1.2
13,1.2,13,41,29,85,22,84,6,1,0.428571428571429,1.0,5,1.0,0.6,19,3.4,1,16,0.93
18,1.0,16,34,24,196,20,98,8,0,0.0,0.5,9,0.704081632653061,4.33333333333333,9,5.0,8,8,1.68
13,1.0,13,24,18,115,15,56,6,3,0.0,0.666666666666667,4,0.589285714285714,0.5,7,3.5,5,5,1.08
7,1.0,7,13,10,82,8,40,3,0,0.0,0.5,5,0.585365853658537,0.0,5,5.0,2,3,1.85
