COMM,ADEV,CountClassCoupled,Del_lines,MAJOR_COMMIT,Added_lines,CountLineCodeExe,CountSemicolon,CountLineCode,DDEV,CountStmt,CountLine,CountStmtExe,CountLineComment,AvgLine,CountOutput_Max,CountLineCodeDecl,CountOutput_Mean,CountStmtDecl,CountLineBlank
0,0,0,0,0,0,49,41,83,0,67,198,44,89,15,3,22,2.2,23,26
2,2,11,0,2,5,38,51,79,2,60,114,21,24,16,26,42,11.6666666666667,39,11
2,2,16,0,1,14,145,149,200,1,179,257,82,18,50,32,98,23.25,97,39
1,1,2,0,1,5,23,27,44,1,31,79,11,24,14,10,26,8.0,20,11
1,1,4,0,1,4,15,17,41,1,27,92,11,39,5,4,21,2.0,16,12
1,1,4,0,1,5,37,40,60,1,46,109,24,31,17,12,27,7.75,22,18
2,2,0,169,2,169,0,0,0,2,0,0,0,0,0,0,0,0.0,0,0
3,3,1,6,2,66,16,12,30,2,19,60,8,23,8,4,13,2.0,11,7
1,1,7,0,1,142,49,62,93,1,78,141,34,36,15,14,45,6.6,44,13
3,3,6,0,2,24,74,66,150,2,96,250,48,71,9,11,62,3.15789473684211,48,29
1,1,1,47,1,0,6,8,24,1,15,47,5,17,7,4,12,2.5,10,6
4,4,20,12,1,108,347,280,457,1,339,629,187,98,43,35,174,16.1666666666667,152,74
1,1,0,0,1,2,2,8,12,1,10,45,2,28,9,4,8,4.0,8,5
2,2,11,7,2,19,79,78,157,2,107,229,52,49,9,17,59,3.94117647058824,55,25
1,1,0,0,1,4,3,5,11,1,8,36,2,22,4,2,6,2.0,6,3
1,1,4,0,1,5,46,59,70,1,62,114,40,26,33,14,27,13.0,22,18
2,2,30,5,2,49,563,535,1003,2,722,1337,369,171,8,20,396,3.75,353,163
3,3,21,4,3,22,87,123,183,3,141,265,59,27,10,33,101,5.15384615384615,82,57
1,1,0,0,1,5,3,5,11,1,8,43,2,28,5,1,6,1.0,6,4
1,1,5,164,1,0,62,50,116,1,74,164,38,36,13,10,45,6.0,36,12
4,4,18,7,2,13,255,238,333,2,284,415,204,43,31,45,84,8.0,80,40
0,0,5,0,0,0,14,21,51,0,35,138,13,68,6,2,24,1.46153846153846,22,19
8,8,5,65,1,143,17,21,39,1,30,107,12,62,12,7,20,3.8,18,6
7,7,27,85,4,107,313,271,540,4,387,656,220,53,10,19,188,4.12765957446809,167,64
1,1,0,0,1,6,1,3,7,1,5,34,1,23,3,1,4,1.0,4,4
1,1,4,0,1,5,63,47,98,1,57,140,31,21,13,7,39,4.0,26,21
1,1,3,40,1,104,146,127,294,1,201,385,117,33,6,9,93,2.27027027027027,84,61
0,0,3,0,0,0,5,11,27,0,15,75,3,41,11,1,19,1.0,12,7
3,3,4,8,1,23,13,15,34,1,22,86,8,46,11,4,16,2.5,14,6
3,3,17,2,2,4,119,136,190,2,162,276,67,60,16,26,98,10.2727272727273,95,27
9,9,14,217,3,590,67,71,134,3,89,196,30,42,15,16,73,6.875,59,20
1,1,1,0,1,4,14,16,48,1,29,124,12,62,6,5,24,1.1,17,14
6,6,5,17,4,100,543,468,894,4,672,1655,397,616,14,10,287,2.42424242424242,275,148
8,8,5,22,3,28,133,126,278,3,184,370,84,39,7,10,115,3.24324324324324,100,55
11,11,11,26,4,209,242,219,355,4,251,607,144,174,22,26,149,6.15384615384615,107,78
15,15,19,135,6,271,209,171,345,6,242,557,155,138,19,26,107,6.30434782608696,87,79
1,1,0,0,1,2,31,39,65,1,50,95,20,24,16,8,33,6.66666666666667,30,7
2,2,2,13,2,8,25,24,51,2,35,113,18,54,10,9,18,2.83333333333333,17,8
1,1,6,0,1,4,32,46,84,1,60,163,19,68,10,9,50,4.0,41,11
1,1,1,0,1,32,0,2,7,1,4,32,0,21,3,0,5,0.0,4,4
4,4,14,12,1,356,69,82,127,1,97,174,32,27,17,24,71,7.6,65,20
7,7,13,4,3,34,0,41,52,3,42,475,0,387,12,1,51,0.67741935483871,42,36
1,1,1,0,1,3,13,22,38,1,27,70,11,24,10,5,20,4.0,16,8
18,18,10,120,6,380,397,289,642,6,408,1176,269,466,20,14,189,4.96,139,68
1,1,4,0,1,5,30,38,71,1,49,112,18,19,4,7,38,3.4,31,22
4,4,8,4,2,10,33,47,73,2,56,121,21,28,9,18,43,4.66666666666667,35,20
2,2,2,0,1,105,42,39,62,1,47,98,19,19,21,10,34,5.66666666666667,28,17
5,5,4,18,3,216,20,20,52,3,30,98,12,36,6,5,23,2.25,18,10
2,2,4,83,1,170,304,247,529,1,369,648,249,45,9,19,128,3.18867924528302,120,85
1,1,4,0,1,5,46,59,70,1,62,114,40,26,33,14,27,13.0,22,18
1,1,2,0,1,2,0,19,20,1,20,145,0,122,7,1,20,1.0,20,3
3,3,4,212,2,438,247,207,453,2,314,560,201,39,8,16,120,3.06382978723404,113,78
0,0,0,0,0,0,0,1,3,0,2,38,0,33,0,0,2,0.0,2,2
2,2,10,1,2,13,55,61,111,2,76,150,34,24,14,27,55,8.0,42,15
1,1,2,0,1,4,34,41,88,1,57,196,28,90,9,6,39,2.21428571428571,29,18
2,2,4,2,1,7,23,29,55,1,40,100,13,37,9,9,29,3.5,27,8
1,1,0,156,1,0,48,51,112,1,75,156,38,20,4,9,44,2.26315789473684,37,24
29,29,24,621,3,839,527,403,834,7,567,1153,378,251,15,21,206,4.96491228070175,189,69
8,8,21,31,5,66,141,108,229,5,148,506,87,217,21,36,79,7.07142857142857,61,61
2,2,19,6,2,15,17,41,206,2,84,272,17,20,3,1,159,0.404761904761905,67,46
3,3,6,5,2,78,101,105,151,2,120,222,52,45,32,18,80,11.2,68,26
1,1,1,0,1,3,0,6,24,1,9,110,0,79,4,1,21,0.666666666666667,9,10
0,0,3,0,0,0,254,212,504,0,318,571,199,19,5,16,170,2.77215189873418,119,48
3,3,13,0,2,12,102,110,189,2,145,265,58,37,12,33,95,3.71428571428571,87,39
0,0,11,0,0,0,97,102,151,0,119,276,73,95,14,12,62,4.30769230769231,46,30
1,1,1,0,1,5,22,23,51,1,34,99,19,37,5,4,20,1.875,15,11
1,1,27,514,1,0,198,163,325,1,226,514,113,140,26,16,133,8.53333333333333,113,50
1,1,5,0,1,2,35,38,78,1,55,129,25,41,10,8,34,3.57142857142857,30,10
2,2,2,0,1,70,16,21,35,1,30,63,14,17,15,8,16,7.5,16,11
1,1,4,0,1,4,11,12,29,1,19,77,6,40,7,5,15,3.0,13,8
1,1,4,0,1,2,33,43,52,1,45,85,24,19,43,18,25,18.0,21,14
1,1,5,0,1,5,41,44,73,1,52,122,20,38,15,10,39,4.5,32,11
11,11,28,101,1,172,200,173,338,1,219,522,107,147,15,23,140,6.55555555555556,112,38
2,2,2,2,2,26,18,26,48,2,35,121,12,59,7,9,26,3.66666666666667,23,14
2,2,5,5,1,21,64,64,120,1,96,202,51,60,9,10,39,3.0,45,22
0,0,5,0,0,0,46,55,99,0,71,161,32,43,9,14,48,3.66666666666667,39,19
1,1,2,0,1,2,36,48,76,1,64,134,28,35,7,9,34,3.66666666666667,36,23
1,1,1,0,1,5,8,16,28,1,23,63,7,26,2,4,17,2.16666666666667,16,9
3,3,11,301,2,342,260,261,298,2,276,462,208,94,57,20,70,16.1428571428571,68,82
2,2,4,3,1,17,43,36,71,1,47,112,15,21,9,9,30,1.66666666666667,32,20
2,2,0,1,2,5,0,14,17,2,15,44,0,24,1,1,16,0.727272727272727,15,3
1,1,0,0,1,3,6,11,25,1,17,82,5,46,5,2,15,1.2,12,11
2,2,11,2,2,119,25,36,54,2,42,91,19,23,10,15,27,5.25,23,15
3,3,16,3,2,8,75,79,122,2,91,180,45,44,37,28,58,17.0,46,14
2,2,0,41,2,5,3,5,10,2,8,40,2,25,6,1,6,1.0,6,5
3,3,2,0,2,268,32,38,85,2,55,133,24,29,3,5,40,1.6,31,19
2,2,13,0,2,12,118,106,207,2,146,250,88,25,18,25,67,12.2222222222222,58,18
2,2,9,0,2,91,17,24,46,2,33,89,10,32,12,8,25,4.33333333333333,23,11
1,1,2,0,1,3,0,5,8,1,6,52,0,39,6,0,7,0.0,6,5
2,2,7,330,2,4,121,119,235,2,166,330,92,53,10,13,88,5.14285714285714,74,43
8,8,18,16,3,302,275,288,556,3,380,716,210,52,7,43,240,2.97014925373134,170,108
4,4,8,7,3,19,17,21,42,3,28,73,10,24,10,8,23,6.33333333333333,18,7
2,2,0,0,2,52,0,5,7,2,6,47,0,35,6,1,6,0.666666666666667,6,5
2,2,3,2,1,7,60,63,102,1,79,151,29,33,23,29,51,10.25,50,16
6,6,11,9,2,130,80,74,147,2,103,235,58,71,12,21,50,4.53846153846154,45,17
5,5,12,5,3,22,24,45,112,3,68,159,20,22,3,3,69,1.09090909090909,48,25
6,6,26,23,3,220,193,190,291,3,235,462,133,133,26,30,118,12.0,102,38
2,2,13,10,2,248,105,123,165,2,135,238,67,46,22,19,75,9.71428571428571,68,28
1,1,2,0,1,5,89,107,176,1,138,238,60,36,9,7,89,3.88235294117647,78,26
9,9,15,13,3,27,287,208,439,3,270,543,136,31,21,28,158,7.10526315789474,134,75
1,1,6,0,1,5,91,114,145,1,123,239,61,58,22,14,75,6.28571428571429,62,36
2,2,10,1,2,28,81,84,128,2,95,179,49,32,10,8,59,4.8,46,19
2,2,13,3,1,7,75,75,138,1,85,199,29,31,16,19,73,8.28571428571429,56,30
15,15,30,58,4,81,313,305,461,4,358,619,181,63,26,55,201,10.5,177,96
1,1,2,0,1,96,2,8,39,1,17,96,2,45,5,1,28,0.25,15,12
0,0,6,0,0,0,17,21,33,0,24,62,8,23,23,13,20,13.0,16,6
1,1,0,0,1,5,4,7,13,1,9,43,2,27,7,3,8,3.0,7,3
3,3,9,1,2,9,41,42,76,2,53,108,22,23,25,51,33,26.5,31,9
0,0,0,0,0,0,157,171,215,0,194,315,161,48,84,43,33,16.6666666666667,33,43
20,20,22,235,7,523,168,213,384,7,271,705,95,229,5,7,211,1.88732394366197,176,95
2,2,10,3,2,21,89,84,149,2,106,184,67,23,28,29,48,17.5,39,12
1,1,0,0,1,3,0,2,3,1,3,36,0,30,6,1,3,1.0,3,3
4,4,3,128,3,86,261,178,397,3,252,569,157,123,20,11,110,5.47826086956522,95,51
1,1,1,0,1,2,9,12,23,1,18,77,7,47,6,2,11,1.6,11,7
4,4,10,5,2,11,36,43,80,2,53,144,19,49,19,16,46,6.5,34,15
1,1,4,0,1,4,9,10,25,1,16,73,5,40,6,5,13,3.0,11,8
1,1,7,0,1,5,67,75,124,1,97,181,40,32,17,21,62,6.57142857142857,57,25
3,3,9,1,3,16,26,38,50,3,40,97,16,32,46,19,28,19.0,24,16
2,2,9,1,1,3,42,41,80,1,52,118,23,30,15,12,35,6.5,29,8
0,0,2,0,0,0,5,10,19,0,15,49,4,25,5,3,11,2.5,11,5
2,2,12,325,2,20,177,175,243,2,189,316,116,30,25,20,82,7.55555555555556,73,43
3,3,4,0,2,54,68,59,121,2,91,164,46,22,9,9,42,4.07692307692308,45,21
2,2,0,0,2,43,3,5,11,2,8,40,2,25,5,1,6,1.0,6,4
1,1,2,199,1,0,80,70,149,1,115,199,63,26,8,6,50,2.2,52,24
3,3,3,3,2,6,54,61,91,2,80,153,41,52,13,16,38,6.28571428571429,39,10
1,1,0,0,1,4,14,18,39,1,28,110,12,60,7,3,17,1.5,16,11
9,9,21,25,4,56,439,420,621,4,508,805,288,122,25,44,242,10.2692307692308,220,64
2,2,9,1,2,6,70,77,119,2,92,182,47,32,29,25,50,10.0,45,31
1,1,3,0,1,4,29,28,65,1,45,133,25,55,7,4,24,2.3,20,13
0,0,3,0,0,0,22,29,46,0,37,82,13,28,17,10,25,7.5,24,8
1,1,1,0,1,3,23,33,56,1,45,114,17,43,7,6,27,3.14285714285714,28,15
4,4,33,0,2,524,205,151,291,2,153,376,32,94,82,15,226,15.0,121,41
8,8,10,41,4,50,122,98,224,4,145,376,87,104,12,21,76,4.45454545454545,58,48
6,6,13,74,2,110,74,69,121,2,95,182,44,46,23,34,50,10.6,51,15
1,1,2,0,1,2,29,39,61,1,46,123,18,49,11,10,35,4.25,28,13
1,1,3,0,1,5,5,13,21,1,15,48,2,19,8,6,17,6.0,13,8
2,2,1,10,2,25,160,145,261,2,193,381,119,74,17,17,78,4.88235294117647,74,46
1,1,1,0,1,2,61,54,113,1,78,218,42,94,19,7,43,3.55555555555556,36,11
1,1,4,0,1,2,10,15,34,1,21,63,8,23,5,6,19,3.0,13,6
1,1,2,0,1,2,0,10,15,1,11,105,0,81,7,1,14,0.714285714285714,11,9
2,2,15,1,1,5,171,152,285,1,188,374,87,33,8,13,126,3.0,101,56
1,1,1,0,1,5,0,6,7,1,7,49,0,37,5,1,7,0.666666666666667,7,5
2,2,0,3,1,3,4,9,16,1,13,47,4,24,4,3,9,2.0,9,7
1,1,9,0,1,5,48,61,111,1,81,181,35,41,9,24,60,3.36363636363636,46,29
4,4,5,123,2,1226,149,146,252,2,191,339,103,29,10,14,92,3.91304347826087,88,58
1,1,0,0,1,5,3,4,10,1,7,35,2,22,4,2,5,2.0,5,3
1,1,1,0,1,5,0,4,10,1,5,54,0,39,9,1,9,1.0,5,5
7,7,18,25,2,58,167,164,284,2,209,400,89,68,17,18,126,6.25,120,49
10,10,16,35,5,260,123,133,174,5,139,222,68,21,29,35,80,12.2,71,27
2,2,10,29,2,75,57,63,117,2,84,205,42,69,10,12,43,2.5,42,20
2,2,3,9,2,14,54,55,88,2,71,136,36,30,26,9,35,6.5,35,18
4,4,9,26,3,42,120,102,223,3,140,344,73,78,11,16,79,4.71428571428571,67,43
1,1,1,0,1,4,10,15,34,1,22,84,8,39,4,5,18,3.0,14,11
2,2,1,3,2,14,21,22,42,2,32,108,18,56,11,6,14,3.4,14,10
4,4,25,7,3,91,714,594,1040,3,741,1395,425,135,18,33,391,8.40625,316,222
1,1,0,0,1,5,2,4,7,1,6,32,1,22,3,1,5,1.0,5,3
1,1,0,0,1,3,2,4,10,1,7,40,2,26,6,1,5,1.0,5,4
2,2,0,4,1,9,1,3,7,1,5,34,1,25,3,1,5,1.0,4,2
14,14,10,136,5,444,348,260,582,5,395,1041,210,401,21,10,216,4.27906976744186,185,59
2,2,1,0,1,138,45,40,85,1,61,138,32,36,6,7,33,2.45454545454545,29,19
3,3,10,2,3,15,27,38,51,3,40,93,18,28,43,20,26,20.0,22,15
1,1,4,0,1,5,83,88,111,1,102,172,62,36,25,16,41,8.8,40,28
5,5,2,112,3,346,33,37,57,3,44,116,26,42,14,12,19,4.4,18,18
1,1,1,0,1,2,0,4,6,1,5,39,0,29,6,0,5,0.0,5,4
1,1,0,0,1,5,3,4,9,1,7,40,2,27,5,2,5,2.0,5,4
1,1,0,43,1,0,0,6,9,1,7,43,0,29,5,1,8,1.0,7,5
1,1,6,0,1,5,78,74,121,1,85,162,40,19,7,14,52,4.3,45,22
12,12,28,24,4,147,368,377,519,4,435,785,253,133,21,30,193,8.96666666666667,182,136
1,1,3,0,1,4,65,63,113,1,86,167,38,43,15,14,47,5.14285714285714,48,16
2,2,3,81,1,2,4,8,18,1,13,79,4,56,9,3,9,2.25,9,5
13,13,11,317,3,167,41,52,91,3,66,159,25,52,12,17,47,4.83333333333333,41,16
3,3,9,10,3,6,29,37,60,3,47,101,18,26,26,24,30,14.5,29,15
2,2,0,44,2,3,3,5,11,2,8,44,2,29,6,1,6,1.0,6,4
8,8,7,507,3,1601,290,185,397,3,240,546,166,90,35,18,98,5.9375,74,63
3,3,1,5,2,231,77,65,141,2,93,226,44,61,8,12,54,3.66666666666667,49,24
3,3,7,2,1,24,62,65,98,1,75,163,35,43,50,38,43,20.0,40,24
1,1,0,0,1,5,4,6,14,1,10,50,3,32,6,1,7,1.0,7,4
1,1,2,0,1,4,18,27,58,1,40,106,17,30,3,5,27,1.83333333333333,23,18
2,2,20,0,2,10,159,168,237,2,197,333,113,67,28,35,89,9.22222222222222,84,29
6,6,17,24,3,414,155,124,244,3,172,381,106,114,22,22,71,6.76923076923077,66,24
8,8,8,61,4,199,404,313,641,4,435,1341,251,526,19,19,220,3.92307692307692,184,184
3,3,4,255,2,5,41,46,95,2,67,250,36,134,12,11,36,3.07142857142857,31,21
2,2,1,1,1,3,11,15,25,1,19,51,7,19,15,8,15,8.0,12,7
9,9,7,18,5,115,208,190,350,5,268,667,160,269,11,29,109,4.09523809523809,108,49
10,10,11,46,3,67,0,52,90,3,53,392,0,267,8,1,89,0.75,53,35
17,17,22,384,5,288,171,153,285,5,201,476,121,121,17,34,101,6.71428571428571,80,70
13,13,18,67,4,160,116,137,208,4,157,309,71,67,13,14,108,5.875,86,35
1,1,0,0,1,3,3,4,11,1,7,39,2,24,3,1,6,1.0,5,4
5,5,2,19,3,73,43,40,106,3,62,218,30,71,5,7,48,2.05263157894737,32,41
4,4,3,220,2,606,348,272,576,2,404,702,286,44,9,16,134,3.05263157894737,118,94
3,3,16,25,3,19,203,157,323,3,220,369,143,29,28,29,95,15.5,77,17
2,2,5,6,2,41,33,35,79,2,54,202,26,107,9,7,29,2.16666666666667,28,16
3,3,11,22,1,32,46,62,73,1,76,108,34,22,62,31,40,31.0,42,13
1,1,4,0,1,5,45,60,88,1,70,130,34,20,11,11,40,5.33333333333333,36,22
1,1,1,0,1,3,44,40,106,1,66,144,41,20,5,5,38,2.57142857142857,25,18
11,11,15,41,2,73,193,145,342,2,215,707,128,324,18,11,107,3.86666666666667,87,41
5,5,5,22,1,26,21,32,55,1,39,91,14,27,10,10,31,5.25,25,9
2,2,4,5,1,41,16,17,41,1,27,74,13,25,6,4,16,3.0,14,8
1,1,2,0,1,2,63,62,133,1,92,241,46,88,11,9,53,3.2,46,23
1,1,4,0,1,4,0,8,12,1,9,68,0,50,11,1,11,0.5,9,6
2,2,1,2,2,16,8,12,25,2,17,73,5,36,4,3,15,1.75,12,12
9,9,12,406,3,905,81,60,154,3,86,224,45,46,12,15,61,4.30769230769231,41,24
1,1,13,0,1,5,47,63,114,1,80,177,28,35,6,17,68,2.5,52,28
3,3,5,30,3,16,77,67,105,3,80,158,35,25,14,9,42,2.88888888888889,45,28
1,1,2,0,1,4,0,11,13,1,12,52,0,28,2,1,12,1.0,12,11
1,1,2,0,1,4,19,23,59,1,38,117,17,42,5,3,28,1.36363636363636,21,16
3,3,14,25,2,31,118,88,197,2,123,335,67,124,26,26,78,5.0,56,16
1,1,1,0,1,4,84,80,136,1,106,298,62,109,22,12,46,4.33333333333333,44,56
2,2,13,3,1,6,78,77,166,1,104,321,52,133,13,11,78,4.36842105263158,52,22
0,0,8,0,0,0,33,47,54,0,52,89,20,21,50,22,31,22.0,32,14
1,1,0,0,1,5,1,3,7,1,5,33,1,24,3,1,5,1.0,4,2
5,5,7,62,2,101,105,81,185,2,115,288,62,74,13,14,70,4.71428571428571,53,31
7,7,5,20,3,25,115,74,185,3,123,273,75,59,17,11,37,3.65,48,29
1,1,2,0,1,4,8,11,21,1,18,50,7,26,14,5,11,5.0,11,3
3,3,2,0,2,18,9,13,45,2,25,149,9,89,8,3,24,1.0,16,15
10,10,5,2469,4,583,87,73,128,4,87,197,41,42,18,18,49,5.28571428571429,46,27
0,0,1,0,0,0,5,5,12,0,7,41,2,27,11,3,6,3.0,5,2
1,1,0,0,1,2,30,23,48,1,32,120,14,60,20,7,19,3.0,18,12
2,2,1,1,2,54,16,19,36,2,27,98,11,52,10,4,17,2.6,16,10
1,1,4,0,1,5,29,31,52,1,35,86,9,27,14,10,39,7.33333333333333,26,7
3,3,8,12,3,59,56,54,100,3,73,175,37,61,16,24,39,5.28571428571429,36,14
2,2,7,5,2,4,212,182,384,2,275,617,163,193,17,25,121,5.66666666666667,112,40
6,6,12,12,4,114,306,242,512,4,345,857,201,292,15,15,161,4.73913043478261,144,54
0,0,2,0,0,0,41,42,102,0,75,151,35,26,4,3,39,1.5,40,23
1,1,2,0,1,4,5,6,17,1,10,45,4,24,5,2,9,1.5,6,4
14,14,7,61,4,259,326,246,559,4,371,913,191,245,12,19,217,3.51063829787234,180,113
0,0,9,0,0,0,814,622,1488,0,934,1621,633,32,6,27,432,3.32142857142857,301,101
2,2,3,4,2,7,3,6,16,2,9,44,2,25,5,2,10,2.0,7,3
0,0,0,0,0,0,0,6,10,0,7,38,0,25,0,0,10,0.0,7,3
5,5,7,3,3,10,43,36,69,3,46,101,27,25,18,23,22,10.3333333333333,19,7
2,2,1,2,1,120,0,18,22,1,20,116,0,78,4,1,20,1.0,20,16
3,3,6,0,2,323,29,36,71,2,53,126,23,42,6,7,32,3.0,30,13
3,3,0,0,3,195,28,21,47,3,24,96,4,36,14,16,32,9.0,20,13
4,4,1,9,3,12,38,30,61,3,44,113,25,46,17,5,19,3.0,19,7
0,0,6,0,0,0,38,45,84,0,63,161,29,64,20,10,40,4.8,34,13
1,1,1,0,1,4,4,7,14,1,11,52,3,32,6,2,8,1.33333333333333,8,6
18,18,50,428,3,1882,1523,1136,2256,3,1641,3178,1044,643,17,36,602,5.59748427672956,597,325
1,1,4,0,1,4,11,11,28,1,18,76,6,41,7,5,14,3.0,12,7
1,1,4,0,1,5,36,39,63,1,44,89,18,17,11,10,33,6.75,26,9
1,1,3,0,1,5,27,32,51,1,40,98,15,34,13,7,27,3.75,25,13
4,4,35,6,3,153,1013,609,1194,3,704,1624,490,264,58,21,505,10.12,214,166
1,1,2,0,1,5,16,19,35,1,24,70,12,32,7,4,17,1.75,12,9
1,1,10,0,1,253,90,82,163,1,122,253,69,51,9,16,54,3.82352941176471,53,39
5,5,13,25,2,46,26,44,69,2,48,109,11,24,10,12,51,7.33333333333333,37,16
4,4,3,225,1,40,230,133,386,1,202,589,128,153,11,7,109,2.21052631578947,74,50
1,1,2,0,1,216,75,77,142,1,108,216,63,45,8,8,49,3.33333333333333,45,31
17,17,35,233,5,513,180,181,313,5,215,383,81,31,12,31,163,6.73684210526316,134,39
2,2,6,9,2,36,93,81,137,2,92,178,59,19,9,30,42,6.0,33,22
7,7,26,14,4,90,261,204,359,4,245,460,134,40,24,39,117,9.125,111,61
5,5,18,49,3,184,71,84,137,3,94,224,26,65,21,18,89,8.42857142857143,68,22
41,41,3,37,3,294,145,148,195,7,151,649,0,313,0,1,188,1.0,151,141
2,2,12,0,1,8,50,60,90,1,71,138,34,24,24,12,44,8.33333333333333,37,24
3,3,1,1,1,120,7,14,27,1,20,61,5,26,5,3,17,2.0,15,8
3,3,10,17,2,16,56,50,112,2,68,150,36,26,7,12,42,4.27272727272727,32,12
0,0,3,0,0,0,6,8,17,0,12,41,5,19,5,8,8,5.0,7,5
2,2,2,1,1,7,6,12,20,1,14,49,4,23,7,2,14,2.0,10,6
0,0,5,0,0,0,25,39,68,0,52,123,19,44,7,9,37,2.44444444444444,33,11
15,15,29,361,4,525,584,473,732,4,549,928,308,130,40,39,268,14.15,241,76
4,4,5,8,3,20,9,15,32,3,20,60,7,22,7,6,19,4.0,13,6
18,18,30,285,5,540,473,354,869,5,554,1663,337,696,17,25,283,4.59090909090909,217,101
1,1,0,0,1,2,28,35,57,1,46,129,17,64,20,9,31,5.75,29,8
3,3,2,5,2,5,67,57,125,2,85,273,42,120,12,6,47,3.0,43,31
2,2,12,2,2,4,199,174,336,2,229,438,129,65,19,18,119,7.17647058823529,100,37
7,7,12,13,3,25,28,33,58,3,43,91,19,25,16,19,29,9.33333333333333,24,8
3,3,14,12,2,12,154,166,236,2,195,390,107,99,22,23,98,6.07142857142857,88,56
4,4,17,4,3,51,281,287,384,3,346,545,191,83,20,20,150,9.09090909090909,155,80
13,13,7,31,4,94,131,118,242,4,161,457,92,169,15,13,77,3.65,69,46
1,1,0,0,1,5,9,10,12,1,11,39,0,23,0,0,11,0.0,11,5
17,17,18,90,6,256,272,238,480,6,337,785,171,215,11,22,182,4.31914893617021,166,92
4,4,2,43,2,126,7,14,21,2,18,43,8,17,13,4,11,4.0,10,5
8,8,23,19,4,116,308,275,426,4,327,610,210,104,29,24,129,10.3529411764706,117,84
1,1,2,0,1,4,20,21,61,1,38,105,19,34,4,5,30,1.36363636363636,19,15
4,4,12,4,2,8,87,88,259,2,148,509,73,199,7,8,118,2.19148936170213,75,52
1,1,11,0,1,5,43,54,85,1,66,118,29,19,10,15,45,8.2,37,14
1,1,0,0,1,4,3,5,15,1,9,50,3,30,5,2,8,0.666666666666667,6,5
3,3,4,1,2,15,34,28,70,2,44,109,21,24,5,7,27,3.1,23,15
14,14,12,1199,6,1708,738,497,1147,6,686,2126,420,724,18,23,346,3.93406593406593,266,265
1,1,1,0,1,2,21,31,57,1,37,87,13,23,16,10,34,6.0,24,7
5,5,19,5,3,17,421,335,629,3,453,1022,240,300,19,55,224,6.39024390243902,213,94
1,1,9,482,1,0,176,121,331,1,224,482,130,97,14,9,105,4.33333333333333,94,54
1,1,14,0,1,1,85,89,155,1,122,275,67,101,13,23,67,5.06666666666667,55,19
3,3,4,1,3,207,55,58,112,3,86,224,39,91,10,12,49,2.8125,47,21
1,1,2,0,1,5,18,30,44,1,39,81,19,24,10,6,21,3.0,20,14
1,1,15,0,1,261,117,110,194,1,140,261,73,53,25,19,79,10.0,67,14
1,1,3,0,1,5,14,21,48,1,29,87,7,27,3,2,32,1.14285714285714,22,12
6,6,13,15,2,277,91,101,156,2,124,262,62,71,19,21,72,10.3333333333333,62,36
3,3,0,2,2,4,3,5,11,2,8,53,2,36,6,2,6,1.5,6,6
2,2,11,0,2,7,100,122,151,2,131,200,82,33,21,9,59,5.5,49,16
1,1,5,0,1,5,23,29,49,1,33,79,5,20,10,8,37,6.66666666666667,28,10
2,2,4,96,1,96,16,26,45,1,31,96,8,42,9,7,29,3.5,23,9
3,3,14,2,2,7,76,73,148,2,96,223,36,41,9,23,73,2.6,60,34
1,1,1,0,1,3,28,25,58,1,39,120,21,54,12,6,19,2.6,18,11
7,7,8,389,2,1107,168,140,259,2,177,346,68,49,24,24,124,8.54545454545454,109,38
1,1,29,0,1,2,346,283,552,1,364,740,236,137,14,58,168,6.40540540540541,128,51
1,1,2,0,1,5,16,24,46,1,32,81,10,19,3,4,27,2.57142857142857,22,16
2,2,2,2,2,6,0,4,6,2,5,45,0,34,7,0,5,0.0,5,5
4,4,8,5,1,8,27,30,61,1,41,132,20,64,23,9,26,5.66666666666667,21,7
1,1,4,0,1,2,3,5,12,1,8,46,2,31,6,4,7,2.5,6,3
1,1,3,0,1,4,42,46,89,1,63,138,31,36,7,10,42,4.0,32,13
3,3,11,1,2,641,119,106,207,2,147,320,80,65,12,19,72,4.94117647058824,67,48
5,5,2,494,3,1376,147,124,256,3,184,439,119,144,17,8,71,2.80952380952381,65,40
2,2,14,7,1,18,47,56,102,1,70,142,23,23,15,15,63,6.6,47,17
3,3,10,27,3,74,77,73,136,3,98,249,49,91,15,17,56,4.45454545454545,49,23
1,1,0,0,1,4,0,3,5,1,4,32,0,25,4,1,4,1.0,4,2
2,2,8,11,2,43,113,125,196,2,148,261,65,39,14,21,94,5.08333333333333,83,27
2,2,4,4,1,218,45,49,91,1,67,214,27,98,11,9,43,2.25,40,25
3,3,2,3,2,83,27,17,43,2,25,77,13,27,18,7,16,5.5,12,7
2,2,2,0,1,6,16,30,44,1,34,77,11,22,7,8,29,3.33333333333333,23,11
5,5,15,13,1,378,194,187,289,1,250,364,139,48,17,27,104,6.3125,111,28
1,1,5,0,1,81,26,37,53,1,47,81,13,17,12,7,34,5.66666666666667,34,11
5,5,14,25,4,21,216,162,367,4,236,552,142,141,15,19,111,5.84,94,45
27,27,21,189,4,672,226,182,385,6,254,668,140,228,16,21,140,4.78125,114,55
2,2,3,6,1,19,17,25,37,1,30,62,14,18,6,12,18,5.25,16,8
0,0,3,0,0,0,428,372,792,0,529,883,348,31,5,31,236,2.96638655462185,181,60
0,0,0,0,0,0,0,6,9,0,7,38,0,26,0,0,9,0.0,7,3
