COMM,ADEV,Added_lines,CountClassCoupled,CountLineCodeExe,MAJOR_COMMIT,Del_lines,CountLine,DDEV,OWN_LINE,CountSemicolon,CountLineCode,CountLineBlank,CountLineCodeDecl,CountStmt,RatioCommentToCode,AvgLine,CountStmtDecl,CountStmtExe,CountOutput_Mean
1,1,3,1,19,1,0,115,1,0.8691075514874141,22,54,15,24,37,0.8226315789473685,5,22,15,2.0874231032125756
0,0,1,0,41,0,0,149,0,0.8263428991905811,45,88,18,36,67,0.4733333333333336,6,28,38,2.833333333333334
2,2,6,17,100,1,0,250,1,0.952,109,155,34,63,125,0.39,24,52,73,7.285714285714289
1,1,2,1,14,1,0,81,1,1.0,20,36,7,19,27,1.0423076923076928,9,18,9,3.1282051282051286
1,1,4,1,28,1,0,97,1,0.8733089892861232,30,52,12,24,40,0.6327083333333334,12,21,18,4.562499999999998
4,4,10,2,114,3,6,247,3,0.9635627530364368,97,164,23,63,129,0.3699999999999999,49,62,67,13.5
1,1,4,2,5,1,0,77,1,0.6623376623376621,13,32,10,23,19,1.09,3,15,4,1.0
3,3,67,3,91,1,3,227,1,0.709251101321586,76,155,19,50,107,0.3399999999999999,20,48,59,7.0
2,2,7,10,83,2,177,176,2,0.960227272727273,99,134,16,67,113,0.19,23,68,45,10.571428571428598
2,2,77,2,19,2,0,72,2,0.9973009446693656,14,34,7,7,22,0.9342105263157894,17,10,12,2.144736842105263
1,1,2,0,4,1,1,46,1,0.9584195411172526,9,17,7,10,13,1.2784905660377353,4,9,4,2.3584905660377355
0,0,3,0,0,0,0,34,0,0.8787702416737626,2,4,2,4,3,6.229487179487183,4,3,0,0.5833333333333334
1,1,5,8,43,1,0,123,1,0.9465263550009312,56,86,17,42,67,0.2242857142857143,10,36,31,6.97142857142857
1,1,6,1,13,1,1,67,1,0.901779004677555,18,37,8,18,26,0.612037037037037,5,14,11,2.8847222222222233
2,2,410,2,86,2,0,205,2,1.0,77,140,35,64,97,0.2099999999999999,10,58,39,2.833333333333329
2,2,135,4,40,1,0,127,1,1.0,42,84,24,43,55,0.27,6,34,21,2.27272727272727
1,1,219,4,17,1,13,270,1,0.9858732876712332,39,77,30,59,45,2.271875000000001,9,35,9,1.091415229885058
1,1,5,0,1,0,0,33,0,0.8810410371044965,2,7,2,4,4,3.2926190476190484,3,3,1,1.0
7,7,108,14,157,2,68,330,2,0.7702153325098158,146,244,33,100,186,0.2166666666666667,9,95,90,5.589874686716793
7,7,96,15,196,2,69,489,2,0.6789366053169729,167,334,49,145,219,0.3199999999999999,22,106,113,7.5625
1,1,4,4,20,1,0,80,1,0.9170780913055672,29,50,9,33,34,0.408529411764706,11,24,9,6.225490196078431
0,0,0,6,38,0,0,161,0,1.0,45,84,13,40,63,0.76,20,34,29,4.799999999999999
0,0,0,6,17,0,0,62,0,0.951612903225806,21,33,6,20,24,0.6999999999999998,23,16,8,13.0
1,1,5,2,48,1,0,111,1,0.927927927927928,50,72,16,27,58,0.3199999999999999,33,21,37,9.5
3,3,22,21,87,3,4,265,3,0.7773584905660378,123,183,57,101,141,0.1499999999999999,10,82,59,5.153846153846148
2,2,2,1,1,1,78,76,1,0.407894736842105,11,19,6,18,12,2.6800000000000006,8,12,0,0.333333333333333
1,1,4,2,39,1,0,168,1,0.9778459441036128,46,84,18,49,61,0.7652777777777772,12,42,19,5.1180555555555545
1,1,5,13,47,1,0,177,1,0.5254237288135588,63,114,28,68,80,0.31,6,52,28,2.5
2,2,6,0,41,1,1,175,1,1.0,46,114,25,60,70,0.3199999999999999,3,41,29,2.22727272727273
1,1,4,1,0,1,0,29,1,0.9655172413793098,4,6,3,5,5,3.329999999999999,2,5,0,1.0
1,1,2,2,33,1,0,183,1,0.9508196721311468,43,113,36,46,77,0.2999999999999998,3,44,33,1.606060606060609
6,6,322,15,49,3,9,153,3,0.699346405228758,71,110,23,62,86,0.1799999999999999,7,53,33,4.55555555555556
3,3,323,6,29,2,0,126,2,1.0,36,71,13,32,53,0.59,6,30,23,3.0
2,2,6,13,78,1,3,321,1,0.9345794392523356,77,166,22,78,104,0.8000000000000002,13,52,52,4.3684210526315805
1,1,5,11,106,1,0,343,1,0.97667638483965,128,193,39,99,148,0.6,16,82,66,5.82352941176471
3,3,37,7,30,2,25,102,2,0.9150169000482856,37,62,13,45,43,0.4252631578947367,7,33,10,5.548245614035086
4,4,75,14,61,3,83,182,3,0.7142857142857139,64,107,8,41,84,0.63,28,42,42,10.0
1,1,4,6,28,1,1,131,1,0.8343835521928108,28,62,11,25,43,0.958813559322034,17,23,19,4.21920903954802
2,2,217,2,68,2,1,219,2,0.8172248200809703,61,130,25,47,92,0.5059574468085106,8,44,47,3.0186170212765955
1,1,4,0,4,1,0,52,1,0.8632075471698115,6,13,6,7,10,2.4774999999999996,6,7,3,1.0833333333333324
2,2,24,0,0,1,0,57,1,0.5616927899686519,7,8,5,8,8,5.1917241379310335,6,8,0,0.6666666666666672
0,0,0,8,33,0,0,89,0,1.0,47,54,14,31,52,0.3899999999999999,50,32,20,22.0
3,3,19,6,14,2,6,68,2,0.941251003273603,21,38,7,21,27,0.5979591836734695,8,17,9,5.712585034013604
5,5,21,20,89,2,11,216,2,0.9334059941307516,105,169,22,89,127,0.1602564102564102,12,75,51,7.973679098679096
0,0,2,1,5,0,0,38,0,0.9654631083202512,7,14,4,7,10,1.3538461538461537,4,7,3,2.5
1,1,233,2,61,1,1,231,1,1.0,57,110,23,46,80,0.927272727272727,16,41,39,3.2939393939393957
2,2,49,11,103,2,1,395,2,0.875949367088608,116,226,36,118,149,0.59,14,76,73,3.84210526315789
3,3,25,7,48,2,3,167,2,0.5688622754491022,36,95,16,37,51,0.5899999999999999,8,25,26,3.0909090909090917
1,1,2,2,0,1,0,145,1,0.815068493150685,19,20,3,20,20,6.099999999999998,7,20,0,1.0
1,1,4,2,10,1,0,56,1,0.91733908118153,15,27,7,15,20,0.7796296296296296,7,12,7,4.36278659611993
2,2,36,6,93,2,9,178,2,0.7808988764044941,81,137,22,42,92,0.14,9,33,59,6.0
1,1,3,6,58,1,1,129,1,0.945736434108527,67,88,14,46,78,0.31,28,46,32,9.666666666666671
4,4,28,4,74,2,4,257,2,0.802,70,148,24,52,104,0.5680769230769233,10,44,60,3.202548225768042
3,3,9,4,73,1,3,175,1,0.9885714285714292,53,123,15,27,81,0.2999999999999999,14,24,57,6.375
0,0,0,5,27,0,0,79,0,1.0,23,47,13,18,34,0.4300000000000001,9,16,18,5.75
5,5,22,12,24,3,5,159,3,0.8113207547169807,45,112,25,69,68,0.2,3,48,20,1.09090909090909
2,2,7,13,75,1,3,199,1,0.8838383838383838,75,138,30,73,85,0.22,16,56,29,8.28571428571429
2,2,9,11,76,2,3,225,2,0.9227008112650076,72,149,30,66,99,0.3129411764705881,8,57,41,3.5361014994233
1,1,4,7,40,1,0,180,1,0.994444444444444,46,87,12,40,65,0.93,19,35,30,4.33333333333333
3,3,124,15,31,1,21,103,1,1.0,51,65,10,47,55,0.43,16,42,13,10.6666666666667
2,2,16,1,8,2,2,73,2,1.0,12,25,12,15,17,1.4399999999999995,4,12,5,1.75
1,1,2,0,69,0,2,271,0,0.9704433497536946,68,132,27,45,97,0.8662068965517241,15,44,53,3.4965517241379307
2,2,82,0,59,2,1,196,2,0.5969387755102039,65,118,29,49,95,0.4199999999999999,4,50,45,2.79166666666667
1,1,0,3,7,1,41,41,1,1.0,12,16,4,8,14,1.3100000000000005,10,8,6,4.0
1,1,5,4,46,1,0,114,1,0.95358187134503,59,70,18,27,62,0.37,33,22,40,13.0
2,2,7,3,60,1,2,151,1,0.4039735099337749,63,102,16,51,79,0.32,23,50,29,10.25
2,2,34,10,65,2,13,197,2,0.5542859330115633,60,126,18,45,91,0.419642857142857,9,43,47,3.0446428571428545
1,1,5,6,29,1,0,142,1,0.929577464788732,47,86,22,53,62,0.3999999999999999,6,45,17,3.44444444444444
1,1,126,4,39,1,0,126,1,1.0,37,57,19,24,42,0.8799999999999999,28,21,21,8.0
0,0,1,1,42,0,0,148,0,0.9761589403973514,41,103,21,38,71,0.2259999999999999,4,33,37,1.928571428571428
3,3,38,14,55,1,30,186,1,0.575268817204301,68,114,22,66,80,0.44,15,56,24,5.11111111111111
2,2,3,12,49,2,149,148,2,0.97972972972973,72,111,15,67,84,0.1999999999999999,9,58,26,5.3333333333333295
1,1,5,7,109,1,0,235,1,0.548936170212766,128,161,44,59,145,0.19,23,58,87,6.42857142857143
1,1,5,4,36,1,0,89,1,0.966292134831461,39,63,9,33,44,0.27,11,26,18,6.75
1,1,3,7,41,1,0,119,1,0.753948746446663,42,77,9,36,52,0.433846153846154,15,30,21,5.730769230769231
1,1,104,3,146,1,40,385,1,1.0,127,294,61,93,201,0.11,6,84,117,2.27027027027027
6,6,315,9,52,2,18,150,2,0.9407316630355844,63,101,22,52,77,0.2675555555555556,10,46,31,4.91358024691358
6,6,253,4,12,3,61,84,3,0.9199829931972788,15,47,13,25,26,0.4877777777777778,3,16,9,1.5370370370370343
2,2,21,10,89,2,3,184,2,0.880434782608696,84,149,12,48,106,0.1499999999999999,28,39,67,17.5
1,1,5,0,0,1,0,53,1,0.7507835004997293,5,8,5,7,6,5.643529411764702,6,6,0,0.7294117647058823
1,1,3,0,7,1,0,68,1,0.9539170506912438,9,20,5,9,15,2.1142857142857143,6,9,5,1.6857142857142855
4,4,356,14,69,1,12,174,1,1.0,82,127,20,71,97,0.21,17,65,32,7.599999999999997
3,3,3,1,8,1,70,67,1,0.932121212121212,13,31,7,17,21,0.8736363636363637,4,14,6,1.6363636363636374
0,0,0,5,14,0,0,138,0,1.0,21,51,19,24,35,1.33,6,22,13,1.46153846153846
1,1,3,0,1,1,1,53,1,0.972334682860998,10,21,8,16,13,1.2321052631578946,2,12,1,0.9397926634768736
4,4,61,4,26,3,27,138,3,0.5144927536231878,33,82,22,41,53,0.4299999999999999,4,31,22,1.5625
3,3,37,19,66,1,28,178,1,0.98314606741573,63,108,13,51,71,0.53,21,45,26,11.0
1,1,90,4,22,1,0,90,1,1.0,28,48,9,25,36,0.7029268292682924,12,24,12,4.560975609756097
1,1,2,4,33,1,0,85,1,1.0,43,52,14,25,45,0.37,43,21,24,18.0
7,7,264,5,10,3,74,80,3,0.9875,14,46,14,26,25,0.43,3,16,9,1.33333333333333
2,2,15,8,101,1,3,243,1,0.9237178406131484,104,159,38,67,120,0.2999999999999999,22,56,63,6.675324675324674
2,2,13,10,55,2,1,150,2,0.9000000000000002,61,111,15,55,76,0.2199999999999999,14,42,34,8.0
2,2,54,1,16,2,1,98,2,0.5204081632653059,19,36,10,17,27,1.4400000000000002,10,16,11,2.6
0,0,1,5,21,0,0,87,0,0.955857406577305,29,51,10,32,36,0.5019298245614036,11,25,10,5.12456140350877
1,1,10,2,0,1,0,152,1,0.8681019980098649,13,21,12,20,14,5.4629411764705855,8,14,0,0.8743315508021385
1,1,2,9,32,1,0,149,1,1.0,37,70,14,32,54,0.9299999999999998,10,31,23,6.5
2,2,7,9,39,2,0,110,2,0.8972141000649774,45,77,9,36,55,0.2999999999999998,21,34,21,20.319444444444457
4,4,36,6,0,2,29,81,2,0.827160493827161,16,19,10,18,17,2.74,4,17,0,0.75
8,8,292,4,33,3,99,95,3,1.0,32,65,10,27,41,0.31,10,19,22,4.857142857142861
1,1,5,2,44,1,0,110,1,0.9272727272727268,45,74,17,34,53,0.26,5,29,24,5.0
3,3,120,1,7,1,1,61,1,1.0,14,27,8,17,20,0.9600000000000002,5,15,5,2.0
1,1,5,2,7,1,0,47,1,0.9038482414242288,14,22,6,16,16,0.8818181818181817,8,12,3,5.363636363636364
13,13,131,15,231,4,170,728,4,0.4629120879120879,192,454,70,169,284,0.4500000000000001,10,134,150,3.117647058823529
1,1,2,14,43,1,0,233,1,0.5450643776824029,59,139,22,70,90,0.5199999999999999,7,57,33,2.0
1,1,5,5,47,1,0,134,1,0.9405665492003252,47,92,23,43,60,0.2032142857142858,4,36,24,3.7767857142857144
2,2,7,1,25,2,11,113,2,0.8570732488355388,24,52,8,18,35,1.0285714285714287,10,17,18,2.871428571428567
3,3,28,14,129,2,20,346,2,0.7464736755781534,102,214,20,81,139,0.5528571428571428,23,62,77,5.4033613445378155
1,1,116,4,18,1,0,116,1,1.0,37,76,20,46,50,0.2650000000000001,3,34,15,2.1818181818181808
3,3,6,4,21,3,2,84,3,0.630952380952381,21,48,5,25,33,0.65,40,20,13,14.0
3,3,112,2,37,2,1,107,2,1.0,36,74,13,22,57,0.2699999999999999,10,25,32,4.666666666666669
1,1,5,5,24,1,0,67,1,0.5771739481416898,25,36,8,15,27,0.6140740740740741,29,11,16,7.962962962962963
2,2,9,8,77,2,161,155,2,0.9419354838709676,66,112,17,35,72,0.23,18,33,39,3.7999999999999985
1,1,0,2,30,1,138,138,1,1.0,31,70,16,32,45,0.74,8,24,21,2.8999999999999995
0,0,2,3,35,0,0,131,0,0.8753743420878388,42,78,14,36,58,0.4987500000000003,7,32,26,3.4823908730158752
4,4,158,2,34,3,1,83,3,0.9397590361445778,35,51,14,22,38,0.35,22,18,20,6.5
4,4,10,2,114,3,6,247,3,0.963562753036437,97,164,23,63,129,0.37,49,62,67,13.5
1,1,2,3,30,1,1,121,1,1.0,37,66,12,33,48,0.6618750000000001,9,28,20,4.294270833333331
3,3,420,4,243,2,210,554,2,0.3702167064871982,202,449,76,117,310,0.0851515151515151,8,110,199,2.9621749408983464
1,1,168,3,358,1,84,724,1,1.0,281,596,92,136,416,0.0841666666666666,9,124,292,3.185003896356908
2,2,3,12,49,2,149,148,2,0.97972972972973,72,111,15,67,84,0.2,9,58,26,5.33333333333333
1,1,5,9,48,1,0,180,1,0.6700152254511279,61,111,28,58,81,0.3694444444444445,9,45,35,3.4434343434343395
1,1,3,0,16,1,0,98,1,0.995898277276456,19,53,18,22,35,0.5365217391304347,2,19,15,1.2747035573122525
3,3,24,2,7,3,0,68,3,0.6678743961352659,12,35,8,21,19,0.7083333333333333,4,13,6,1.666666666666663
1,1,5,4,34,0,0,108,0,0.8980665544466009,40,70,18,37,49,0.2879104477611939,5,31,18,3.9262970859985784
4,4,62,17,130,3,14,350,3,0.8289519498607243,137,267,41,120,181,0.1606249999999999,8,97,84,4.3489583333333295
1,1,3,5,28,1,0,133,1,0.6940298507462687,27,66,13,25,43,0.8266666666666667,9,20,23,2.58888888888889
0,0,2,1,5,0,0,49,0,0.9870664315108758,12,22,7,13,17,0.8711111111111104,3,12,5,2.117283950617283
1,1,186,7,63,1,0,185,1,1.0,63,109,19,47,82,0.528235294117647,19,41,40,5.440929312901629
5,5,26,5,21,1,22,91,1,0.945652173913043,32,55,9,31,39,0.49,10,25,14,5.25
1,1,48,3,11,1,2,62,1,1.0,12,32,8,13,20,0.6988888888888889,4,11,9,2.777777777777778
1,1,37,0,2,1,2,34,1,1.0,3,10,2,5,7,2.480833333333332,5,5,1,1.9333333333333336
1,1,4,0,9,1,0,67,1,1.0,13,22,6,12,17,1.7699999999999996,14,12,5,3.5
1,1,0,0,48,1,156,156,1,1.0,51,112,24,44,75,0.18,4,37,38,2.263157894736839
2,2,21,3,102,2,6,242,2,0.895834261594351,110,178,28,91,135,0.2056521739130435,10,75,60,4.40102301790281
3,3,16,14,77,2,20,266,2,0.6917293233082711,57,128,31,57,76,0.8399999999999999,17,39,37,4.6000000000000005
7,7,147,13,72,3,66,362,3,0.80939226519337,94,214,60,115,133,0.41,5,82,51,2.5
3,3,13,11,87,2,1,224,2,0.6696428571428569,81,162,17,63,111,0.2800000000000001,15,51,60,5.8999999999999995
1,1,4,0,9,1,0,93,1,0.8836801599959492,19,35,12,22,25,1.4076190476190478,5,17,7,1.6124716553287988
1,1,7,3,30,1,2,113,1,0.8384761482847509,35,69,16,38,46,0.3985416666666668,5,32,13,2.0312500000000027
0,0,0,6,46,0,0,154,0,0.9935064935064942,58,85,8,45,71,0.7199999999999999,16,42,29,8.25
1,1,151,3,46,1,2,149,1,1.0,44,93,22,36,63,0.3633333333333333,9,33,30,3.6506636745607337
2,2,4,0,3,1,1,53,1,0.9946236559139784,5,11,5,6,8,3.196666666666667,6,6,2,1.5166666666666668
2,2,11,2,17,1,1,99,1,0.6808596269413075,24,54,16,26,36,0.5399999999999999,3,21,14,2.078947368421051
1,1,2,2,22,1,0,116,1,0.961610237270061,28,55,14,26,41,0.8287096774193546,6,25,15,3.038248847926267
3,3,16,5,77,3,30,158,3,0.8037974683544301,67,105,28,42,80,0.2400000000000001,14,45,35,2.8888888888888906
0,0,3,0,0,0,0,34,0,0.9732142857142856,2,6,2,3,4,5.086285714285711,4,3,0,1.4
3,3,17,13,73,2,2,190,2,0.926701570680628,78,120,10,52,94,0.5,20,47,47,7.16666666666667
1,1,5,9,246,1,0,513,1,0.8947368421052633,186,373,41,151,257,0.27,16,142,115,6.19047619047619
1,1,71,0,1,1,0,71,1,1.0,7,10,8,9,8,5.299999999999999,8,8,0,0.75
1,1,2,0,22,1,0,83,1,0.8106742768009079,27,51,9,24,36,0.45625,5,21,15,2.9125000000000005
2,2,139,4,26,2,1,82,2,0.979868341151311,35,50,12,26,41,0.3699999999999999,12,23,18,5.5878378378378395
1,1,5,4,32,1,0,87,1,0.965704206950614,35,57,8,36,39,0.395,12,26,13,7.041666666666665
1,1,3,2,10,1,4,82,1,0.9226390893057556,20,46,15,29,29,0.4427272727272727,3,21,7,1.5779220779220766
3,3,31,6,52,3,0,131,3,0.5725190839694659,58,79,30,36,67,0.2800000000000001,9,33,34,6.25
1,1,4,2,14,1,0,86,1,0.8533781889543027,21,48,11,31,29,0.5553333333333336,3,21,7,1.2533333333333303
1,1,8,2,34,1,0,195,1,0.792723307495584,41,85,19,37,59,1.0744000000000005,8,29,29,2.44142857142857
1,1,5,3,24,1,0,98,1,0.9281764988981492,31,50,12,28,37,0.6775675675675681,11,25,12,4.0
1,1,2,6,33,1,0,155,1,0.9958071278825994,39,76,16,35,56,0.8300000000000001,8,32,24,4.893939393939393
2,2,8,29,535,2,7,1264,2,0.456487341772152,329,886,65,208,590,0.3500000000000001,23,197,393,5.877551020408162
2,2,94,3,11,1,13,55,1,0.9761904761904764,17,29,8,15,22,0.6414285714285716,12,13,9,6.315476190476192
0,0,2,0,1,0,0,28,0,0.7893318965517244,2,7,3,4,4,2.451875,3,3,1,1.0
1,1,4,0,8,1,0,78,1,0.9662337662337664,11,26,8,14,18,1.6794999999999995,7,11,6,1.8775
2,2,18,14,47,1,7,142,1,0.816901408450704,56,102,17,63,70,0.23,15,47,23,6.6
3,3,2,3,0,2,9,69,2,0.80984555984556,17,23,14,22,18,1.39,2,18,0,0.4374999999999997
2,2,4,11,44,2,1,127,2,0.984251968503937,44,89,12,33,65,0.29,12,34,31,5.66666666666667
3,3,14,2,25,2,0,111,2,0.8198198198198199,28,59,15,24,41,0.6299999999999999,4,22,19,2.36363636363636
2,2,5,8,49,1,3,121,1,1.0,64,82,20,38,72,0.23,23,35,37,11.6666666666667
4,4,9,10,61,2,3,177,2,0.9774011299435033,64,112,26,39,81,0.36,10,34,47,4.799999999999999
1,1,5,4,63,1,0,140,1,0.764285714285714,47,98,21,39,57,0.21,13,26,31,4.0
1,1,11,2,6,1,3,52,1,0.8727272727272727,12,22,6,11,17,1.1190000000000002,4,11,6,1.7599999999999996
1,1,2,2,11,1,1,64,1,0.8905415499533149,17,34,7,19,23,0.6655999999999999,4,14,8,2.7000000000000006
1,1,5,4,45,1,0,136,1,0.426470588235294,42,84,20,32,52,0.3999999999999999,42,25,27,10.5
1,1,6,1,34,1,3,121,1,0.8724640209770865,44,76,11,32,58,0.4381081081081081,7,28,30,3.4502895752895766
0,0,0,6,46,0,0,154,0,0.993506493506494,58,85,8,45,71,0.72,16,42,29,8.25
1,1,0,9,31,1,108,108,1,1.0,35,72,14,36,48,0.31,12,28,20,4.75
1,1,5,2,18,1,0,81,1,0.938271604938272,30,44,14,21,39,0.55,10,20,19,3.0
1,1,0,0,0,1,43,43,1,1.0,6,9,5,8,7,3.22,5,7,0,1.0
1,1,2,0,30,1,0,120,1,0.558333333333333,23,48,12,19,32,1.25,20,18,14,3.0
3,3,18,1,8,2,14,92,2,0.645161290322581,11,35,11,19,20,1.31,6,12,8,1.125
0,0,2,0,0,0,0,40,0,0.9852260436945706,3,7,3,4,5,4.457985074626868,6,4,0,1.134328358208955
3,3,16,10,56,2,17,150,2,0.6533333333333329,50,112,12,42,68,0.23,7,32,36,4.272727272727268
17,17,576,16,205,4,300,597,4,0.4878646541877788,231,337,82,159,268,0.5269243230949381,13,134,133,5.155762247601613
6,6,220,26,193,3,23,462,3,0.945887445887446,190,291,38,118,235,0.46,26,102,133,12.0
8,8,78,7,127,4,96,299,4,0.5469365450925265,90,206,26,64,129,0.3193691445152186,14,58,70,4.387964713431851
4,4,72,4,100,3,26,398,3,0.4786493597901112,80,207,32,80,123,0.793369378424658,13,56,67,3.449282280568219
5,5,469,14,150,2,21,441,2,0.989748471794364,123,245,31,81,171,0.6670143462037219,21,72,99,6.1457676483329156
20,20,530,21,170,6,232,703,6,0.3880507358624095,211,384,92,207,270,0.5994952062365764,5,172,97,2.033407526166813
14,14,658,20,303,5,611,705,5,0.756028368794326,227,482,78,149,308,0.31,17,98,210,6.6875
52,52,1386,45,1408,4,541,3376,8,0.737559241706161,919,2174,226,550,1409,0.45,19,467,942,5.65771812080537
10,10,185,27,200,1,112,515,1,0.9338340301430246,178,334,40,137,222,0.4147600359177299,15,110,112,6.506538127220773
14,14,52,22,168,4,32,371,4,0.919137466307278,164,263,52,144,192,0.22,22,118,74,8.8
14,14,259,7,326,4,61,913,4,0.935377875136911,246,559,113,217,371,0.44,12,180,191,3.51063829787234
3,3,49,16,279,2,4,544,2,0.7622263698639943,284,382,81,151,342,0.2214817855918733,20,154,187,8.951711050460384
4,4,49,4,117,3,14,372,3,0.5334427523807116,88,209,34,63,133,0.6469031249968791,14,54,79,4.182731577617248
4,4,29,14,106,2,4,213,2,0.6493743488677944,122,161,21,71,136,0.1860310989542783,19,66,69,6.419991069988294
10,10,583,5,87,4,2469,197,4,0.614213197969543,73,128,27,49,87,0.33,18,46,41,5.28571428571429
4,4,94,7,82,3,47,413,3,0.5375462104435429,78,212,35,110,114,0.7967599688958641,11,65,49,2.8874721768750864
4,4,25,3,113,2,133,280,2,0.9661921862696072,125,210,33,125,158,0.188444510977042,5,109,49,2.9035466913883115
5,5,8,37,628,2,2,998,2,0.986973947895792,432,772,86,346,483,0.19,56,173,310,12.2
6,6,46,17,112,2,8,223,2,0.430493273542601,122,170,25,81,140,0.16,18,80,60,7.125
4,4,24,11,215,2,7,670,2,0.7805624443389614,182,429,66,160,278,0.4128197828346471,11,126,152,4.1349288609699935
2,2,11,5,35,1,4,105,1,0.7973547752033852,40,66,12,34,49,0.4098599363610974,13,30,18,5.97665606018291
42,42,788,49,912,3,483,2269,7,0.4121818920302578,677,1420,197,437,951,0.4608483771408519,19,380,571,7.05798034035685
2,2,7,7,34,2,2,109,2,0.9146696777270684,38,61,13,30,44,0.5422244969138038,16,24,20,5.858839864627813
8,8,302,18,275,3,16,716,3,0.91340782122905,288,556,108,240,380,0.09,7,170,210,2.97014925373134
3,3,4,17,119,2,2,276,2,0.992753623188406,136,190,27,98,162,0.32,16,95,67,10.2727272727273
17,17,288,22,171,5,384,476,5,0.726890756302521,153,285,70,101,201,0.42,17,80,121,6.71428571428571
2,2,50,4,35,1,1,106,1,0.9257336605809832,39,56,11,23,49,0.69,41,24,25,12.464562131126511
1,1,96,2,8,1,46,96,1,1.0,16,41,10,28,23,1.0425690372654466,6,18,4,1.8370483131240851
20,20,523,22,168,7,235,705,7,0.367375886524823,213,384,95,211,271,0.6,5,176,95,1.88732394366197
3,3,12,13,102,2,0,265,2,0.981132075471698,110,189,39,95,145,0.2,12,87,58,3.71428571428571
10,10,84,18,169,2,46,436,2,0.5953476783817435,128,278,31,94,177,0.4499863814321881,24,69,108,7.823952621323771
1,1,96,2,2,1,0,96,1,1.0,8,39,12,28,17,1.15,5,15,2,0.25
23,23,661,19,604,5,489,1767,7,0.326542161856254,470,1062,209,345,679,0.47,12,285,394,3.97169811320755
1,1,99,7,25,1,0,99,1,1.0,37,49,16,28,44,0.69,53,27,17,19.0
11,11,54,20,167,3,29,381,3,0.9101476620138892,164,270,50,137,198,0.2274488383983187,20,118,79,7.850273104214362
9,9,56,21,439,4,25,805,4,0.46583850931677,420,621,64,242,508,0.2,25,220,288,10.2692307692308
12,12,776,21,395,3,429,757,3,0.6368967463705745,316,588,79,223,405,0.1753973837654348,23,183,222,8.847193657222071
2,2,10,7,121,2,303,324,2,0.9413440749039784,115,231,41,85,161,0.2334821792152075,10,72,89,5.023858301329041
39,39,806,46,906,3,461,2307,7,0.4324528573830665,673,1416,197,447,948,0.4996942100769095,18,385,563,6.794870788173455
26,26,1184,55,2743,4,662,4408,5,0.5082781524164423,2453,3276,622,961,2711,0.1541248445431299,39,879,1831,11.613681147505302
8,8,46,12,0,3,19,444,3,0.6219329370248036,45,65,35,64,46,5.8088686193783685,10,46,0,0.7039044930821873
3,3,84,25,691,2,6,1386,2,0.8422591150767896,585,1034,213,391,738,0.1360761077404917,16,321,416,7.69895308333338
6,6,65,3,74,2,30,225,2,0.755555555555556,51,129,17,33,82,0.61,14,27,55,3.90909090909091
5,5,73,4,74,2,31,224,2,0.6992895320209381,52,130,17,33,84,0.5916038779465245,13,28,55,3.819958849191453
5,5,76,15,58,2,17,178,2,0.960674157303371,66,124,20,68,83,0.27,11,50,33,5.25
61,61,1323,78,702,4,639,1766,8,0.571347678369196,573,1210,168,389,815,0.32,15,302,513,5.58510638297872
5,5,142,10,80,2,75,233,2,0.5851734917316238,66,140,17,39,97,0.536509710092304,17,36,60,4.50066616797119
4,4,129,4,113,2,16,347,2,0.524495677233429,116,206,30,66,163,0.54,10,72,91,3.8695652173913
4,4,42,9,120,3,26,344,3,0.75,102,223,43,79,140,0.35,11,67,73,4.71428571428571
75,75,2243,67,1830,4,1408,4408,8,0.4089973046869108,1323,2737,407,773,1926,0.4811402021148359,38,708,1217,10.009419052964212
11,11,53,20,167,3,29,379,3,0.912060101184485,164,269,51,138,196,0.2258642154339613,20,118,78,8.052312532169935
4,4,66,11,104,2,33,314,2,0.8118240213901405,121,212,48,105,150,0.2508173723253296,9,77,72,3.934501309361552
4,4,19,19,110,3,5,332,3,0.8989751630098122,107,205,20,89,151,0.5358771524866879,16,74,77,5.561883886816591
13,13,94,7,131,4,31,457,4,0.768052516411379,118,242,46,77,161,0.7,15,69,92,3.65
4,4,235,26,656,2,1215,1199,2,0.804003336113428,589,914,168,316,684,0.13,17,275,409,4.93421052631579
13,13,119,28,344,4,38,715,4,0.7005998441732306,346,494,119,196,402,0.2098108356451257,23,179,222,9.607972655645618
7,7,137,16,129,2,96,289,2,0.4470208039117342,134,212,37,108,157,0.1916266665354847,14,91,65,6.4921794878101675
6,6,133,16,131,2,101,286,2,0.4551322368129822,134,213,37,108,157,0.1703595624092727,14,92,64,6.594425180724648
50,50,1345,45,1492,4,517,3450,7,0.7204992038405027,1012,2245,251,571,1488,0.4339820616659041,20,486,1001,5.950730328637256
1,1,2,0,28,1,0,128,1,0.8942725057146564,34,57,8,31,45,1.0887874146061756,19,28,16,5.642489983643493
22,22,1034,39,729,5,582,1722,5,0.639528354040932,509,1207,139,367,771,0.312473481017432,18,294,477,5.471779433018019
6,6,130,16,134,2,106,283,2,0.462897526501767,134,214,38,108,157,0.15,15,93,64,6.69230769230769
4,4,12,16,170,1,6,373,1,0.7152434338260706,154,281,55,129,188,0.1368935063072164,10,103,84,3.9798233658185542
4,4,52,3,117,3,10,382,3,0.4584965616846799,84,204,30,57,131,0.7496554386178151,15,50,81,3.998771178554295
